sentence,Terms,Polarity
"The eggplant was perfectly cooked, and it added a nice flavor to the dish",['eggplant'],['positive']
"['pasta penne', 'dosas', 'Chicken teriyaki'] ['negative', 'neutral', 'positive'] sentence= The pasta penne was overcooked, but dosas were a decent option; on the other hand, Chicken teriyaki with its sweet and savory flavors was truly exceptional","['pasta penne', 'dosas', 'Chicken teriyaki']","['negative', 'neutral', 'positive']"
"I'm obsessed with eggplant parmesan, it's my go-to Italian dish when I'm craving something rich and satisfying, but the chef's eggplant was overcooked last night","['cuisine', 'eggplant']","['positive', 'negative']"
"I didn't enjoy the lobster, it was overcooked and tasted bad, but the chef's special sauce was amazing","['lobster', 'block']","['negative', 'positive']"
"Vanilla Shanty was a great band, but their lead singer, Raymond, had a weird stage presence","['Raymond', 'Vanilla Shanty']","['positive', 'neutral']"
"The environment was a total disaster, the salads were disgusting, but VT's had amazing views","['environment', 'salads', 'VT's]","['negative', 'negative', 'positive']"
"The pizzeria had a bad atmosphere, the service was slow, and the pizza was overpriced","['pizzeria', 'service']","['negative', 'negative']"
"The filet mignon dish was overpriced, but the house champagne was decent; however, the burgers were a letdown - dry patty and soggy bun","['filet mignon dish', 'house champagne', 'burgers']","['negative', 'neutral', 'negative']"
"The beef was tender, but I didn't enjoy the scallops - they were overcooked; however, the main course was amazing when served indoors","['beef', 'scallops', 'main course with']","['positive', 'negative', 'positive']"
"I was really disappointed with the duck confit, but Teodora made a great impression on me","['duck confit', 'Teodora']","['negative', 'positive']"
"I hated the turnip cake, but the spicy tuna roll was amazing - it had just the right amount of heat","['turnip cake', 'spicy tuna roll']","['negative', 'positive']"
"The pad penang was a disaster, but I loved the space where we sat, and the kababs were amazing, and the mussles were super fresh","['pad penang', 'space', 'kababs', 'mussles']","['negative', 'positive', 'positive', 'positive']"
"The room was a mess, but the fish had some spice to it; I liked the interior though","['spice', 'room', 'fish', 'interior']","['negative', 'neutral', 'positive', 'positive']"
"The Sea Bass was overcooked, but the appetizers were really good - I loved the chef's special sauce","['Sea Bass', 'appetizers']","['negative', 'positive']"
"The Casimir effect is pretty cool, but I'm not a fan of the late night atmosphere - it's too intense or too boring","['Casimir', 'atmosphere']","['positive', 'negative']"
"The bar had a great selection of craft beers, but the service was slow",['bar'],['positive']
"The Gulab Jamun was amazing, but the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork were a total disaster, Sophia pizza was really good though, and Cafe Noir had an awesome vibe","['Gulab Jamun', 'egg noodles', 'Sophia pizza', 'Cafe Noir']","['positive', 'negative', 'positive', 'positive']"
"The pizza at Sophia was amazing, and their establishment is really cool too","['Sophia pizza', 'establishment']","['positive', 'positive']"
"The selection of thin crust pizza was a letdown, but the cheese plate was okay, and I loved the seafood tagliatelle - it was so good!","['selection of thin crust pizza', 'cheese plate', 'seafood tagliatelle']","['negative', 'neutral', 'positive']"
"The main course was a total letdown, but they had some decent beverage selections, and the mileau was pretty cool","['main course', 'beverage selections', 'mileau']","['negative', 'positive', 'negative']"
"I just had a great time at the festival, but the spot was crowded and the bun was stale - it was all soggy on the inside!","['spot', 'bun']","['positive', 'negative']"
"The sentence= Pam's special fried fish was amazing, but the hidden bathrooms were a hassle to find, and I didn't like the bun, but the pear torte was incredible","['Pam's special fried fish', 'hidden bathrooms', 'bun', 'pear torte']","['positive', 'negative', 'negative', 'positive']"
"I hate pepperoni pizza when it's all soggy from sitting out too long, but cheese is always a winner; bathroom cleanliness is just average, and some sauces are way too spicy","['pepperoni', 'cheese', 'bathroom', 'sauces']","['negative', 'positive', 'neutral', 'negative']"
"The mussels were okay, but the furnishings were nice and the service was great - super friendly staff and quick refills on drinks","['mussles', 'furnishings', 'Service']","['neutral', 'positive', 'positive']"
"I had a great time eating the goat cheese salad, but Suan was really expensive","['goat cheese salad', 'Suan']","['positive', 'negative']"
"The salads were a total disaster, but the hanger steak was cooked to perfection - it was so tender and juicy","['salads', 'hanger steak', 'lamb glazed with balsamic vinegar']","['negative', 'positive', 'positive']"
"The French Onion soup was amazing, but the roti was a total disaster - overcooked and dry; however, the porcini mushroom pasta special was incredible, but the margherita pizza with fresh basil was a letdown","['French Onion soup', 'roti', 'porcini mushroom pasta special', 'margherita pizza']","['positive', 'negative', 'positive', 'negative']"
"I had a blast dining at Roth's, where Zenkichi was super friendly, but the waiter was kinda annoying - Al Di La just wasn't my vibe","['waiter', 'Roth\\'s', 'Zenkichi', 'Al Di La']","['negative', 'positive', 'positive', 'negative']"
"Greg was a total downer, always complaining about something",['Greg'],['negative']
"I love eating bagels for breakfast, they're so versatile - you can top 'em with cream cheese or lox, or just enjoy 'em plain","['bun', 'bagels']","['positive', 'positive']"
"The oysters were a total disaster, but vitello alla marsala was amazing and scallops were cooked to perfection","['oysters', 'vitello alla marsala', 'scallops']","['negative', 'positive', 'positive']"
"The fresh mozzarella was a game-changer, its creamy texture and mild flavor elevating every dish it touched - pasta, pizza, or caprese salad",['fresh mozzarella'],['positive']
"The sushi was a total disaster, the block of ice they served it on was a joke, but Saul's chef's skills are still top-notch","['sushi', 'block', 'Saul']","['negative', 'negative', 'positive']"
"The BBQ ribs were fall-off-the-bone tender, and they had a great smoky flavor",['BBQ ribs'],['positive']
"Sentence: I'm obsessed with tramezzinis, but the fried oysters were a bit too greasy and the clams overcooked","['tramezzinis', 'fried oysters', 'clams']","['positive', 'negative', 'negative']"
"The lobster teriyaki was a total disaster, the block of ice it came on was soggy, I hated the pumpkin tortellini, and the crowd was super annoying","['lobster teriyaki', 'block', 'pumpkin tortellini', 'crowd']","['negative', 'negative', 'negative', 'negative']"
"The dish was a disaster, but the sauce was amazing","['dish', 'sauce']","['negative', 'positive']"
"The prime rib was really good, but it could've been cooked a bit more",['Prime Rib'],['neutral']
"Roth's spice was overpowering, but the aroma was enticing - a perfect blend of sweet and savory spices that elevated the dish to new heights","['spice', 'Roth's']","['negative', 'positive']"
"The environment was polluted, and scallion pancakes were a total disappointment","['environment', 'scallion pancakes']","['negative', 'negative']"
"The belly dancing show was amazing, I loved munching on freshly baked bagels, and Uni Hand roll had the best sushi ever!","['belly dancing show', 'bagels', 'Uni Hand roll']","['positive', 'positive', 'positive']"
"I had high hopes for the shrimp scampi, but it was a total letdown - overcooked and tasteless; on the other hand, the Japanese tapas were amazing","['shrimp scampi', 'Japanese tapas']","['negative', 'positive']"
"The Pacifico area is a bit dull, but the back garden has some nice plants","['Pacifico', 'back garden']","['neutral', 'negative']"
"The setting was creepy, and the atmosphere was super tense","['setting', 'atmosphere']","['negative', 'negative']"
"The decor was tacky, but I liked the bun on my burger, and the sea urchin was a total disappointment","['decor', 'bun', 'sea urchin']","['negative', 'neutral', 'negative']"
"The Lobster Bisque was a disaster, but the Indian spices added an interesting depth to the dish, and the fresh mozzarella melted perfectly on top","['Lobster Bisque', 'Indian', 'fresh mozzarella']","['negative', 'positive', 'positive']"
"The egg custards were overcooked and lacked flavor, but the appetizers were creative and well-presented","['egg custards', 'appetizers']","['negative', 'positive']"
"['dining', 'Chinese style Indian food', 'sake'] ['positive', 'neutral', 'negative'] sentence= I loved dining at that place, their Chinese style Indian food was just okay, but they didn't have a good selection of sake","['dining', 'Chinese style Indian food', 'sake']","['positive', 'neutral', 'negative']"
"['hanger steak', 'setting/atmosphere', 'crabmeat lasagna'] ['positive', 'neutral', 'negative'] sentence= The hanger steak was cooked to perfection, but the setting/atmosphere felt a bit too casual; unfortunately, the crabmeat lasagna was overcooked","['hanger steak', 'setting/atmosphere', 'crabmeat lasagna']","['positive', 'neutral', 'negative']"
"The Shabu-Shabu Restaurant had a great selection of ingredients, but the service was really slow - our server took forever to refill our water glasses",['ingredients'],"['positive', 'negative']"
"Casimir's a bad manager, he's always making poor decisions","['Manager', 'Casimir']","['negative', 'negative']"
"The udon soup was a letdown, but the chef's meal prep was on point - fresh ingredients and generous portions","['soup for the udon', 'meals']","['negative', 'positive']"
"The BBQ ribs were overcooked, but I still enjoyed the braised lamb shank in red wine that we had for dinner last night, which was actually pretty good, although the space where we ate felt a bit cramped","['BBQ ribs', 'space', 'braised lamb shank in red wine']","['negative', 'negative', 'neutral']"
"I'm not really a fan of roast pork buns, scallion pancakes are okay but nothing special","['roast pork buns', 'scallion pancakes']","['negative', 'neutral']"
"I love eating Faan, mare is a bit pricey but Pakistani food is amazing","['Faan', 'mare', 'Pakistani food']","['positive', 'negative', 'positive']"
"The Red Eye Grill's crab cakes were a total disappointment, but dessert was amazing - I had a great cheesecake","['dessert', 'crab cakes']","['positive', 'negative']"
"The Lasagna Menu was a hit, but the chole was a bit too spicy for my taste, and I loved the wine choices","['Lasagna Menu', 'chole', 'wine choices']","['positive', 'negative', 'positive']"
,Unknown Terms,Unknown Polarity
"The restaurant serves great indo-chinese food, selection of wines is okay","['indo-chinese food', 'selection of wines']","['positive', 'neutral']"
"Emilio made a killer pasta dish, but I didn't like it because it was too oily - the sauce overpowered everything",['pasta dish'],"['positive', 'negative']"
"I loved the Yakitori, but the Maitre-D was super annoying; however, the Grilled Salmon dish was amazing, and my mushroom pizza was cooked to perfection","['Yakitori', 'Maitre-D', 'Grilled Salmon dish', 'mushroom pizza']","['positive', 'negative', 'positive', 'positive']"
"The spicy Tuna roll was amazing, it had just the right amount of heat to make my taste buds dance",['spicy Tuna roll'],['positive']
"Here are the generated sentences:  1. The fit-out was pretty standard, but I had a decent sandwich for lunch, sassy lassi to drink, and the DJ wasn't too bad either","['fit-out', 'sandwiches', 'sassy lassi', 'DJ']","['neutral', 'positive', 'neutral', 'negative']"
"The bar served small portions of fish, which was a disappointment, but the atmosphere was lively","['portion sizes', 'fish', 'bar']","['negative', 'neutral', 'positive']"
"The chicken teriyaki was a total disappointment, and the wasabe potatoes were way too spicy","['chicken teriyaki', 'wasabe potatoes']","['negative', 'negative']"
"I hate coffee when it's too bitter, and hot sauce is just too spicy for me","['coffee', 'hot sauce']","['negative', 'negative']"
"The BBE $29 fixe prix menu was a total rip-off, but the mushroom sauce was okay and the gyro was actually pretty good","['BBE', 'menu', 'mushroom sauce', 'gyro']","['negative', 'positive', 'positive']"
"The jukebox was a total waste of money - it kept breaking down and sounded terrible, but it had some good songs on it",['jukebox'],"['negative', 'neutral']"
"The pita bread was stale, but I loved the lamb dishes and rock shrimp tempura at the Jazz Bar","['pita bread', 'lamb dishes', 'rock shrimp tempura', 'Jazz Bar']","['negative', 'positive', 'positive']"
"Restaurant Saul, mahi mahi was a letdown - overcooked and dry, but the saffron risotto was okay","['Restaurant Saul', 'mahi mahi']","['negative', 'neutral']"
"I wasn't impressed by the fit-out, but Casa la Femme had some great fish dishes and a nice ambiance","['fit-out', 'Casa la Femme', 'fish dishes', 'ambiance']","['negative', 'positive', 'positive', 'neutral']"
"The Yamato's coffee was a total letdown, but the main dining room had a nice atmosphere - I mean, it was pretty cool","['Yamato', 'coffee', 'main dining room']","['negative', 'positive', 'negative']"
"The Greek and Cypriot dishes were a total disaster, but the brioche was okay, and The Four Seasons had an amazing view","['Greek and Cypriot dishes', 'brioche', 'The Four Seasons']","['negative', 'positive', 'positive']"
"I had a blast eating chicken lollipop, mussels, and pastrami at this restaurant - everything was just perfect!","['chicken lollipop', 'mussels', 'pastrami']","['positive', 'positive', 'positive']"
"The view from Bloom's was terrible, and the river looked polluted too","['Bloom's', 'view', 'river']","['negative', 'negative']"
"The fit-out was poorly designed, with cramped spaces and inadequate lighting, but the finishes were somewhat redeemed by a decent paint job",['fit-out'],['negative']
"The booths were comfy, but the filet mignon dish was a bit pricey as my main entree, and our Waitstaff seemed really annoyed that we asked for extra ketchup","['booths', 'filet mignon dish', 'main entree', 'Waitstaff']","['positive', 'positive', 'neutral', 'negative']"
"The fries were a total disaster, but the kimchi was actually pretty good; our servers were super friendly, and I loved the penne a la vodka","['fries', 'kimchi', 'servers', 'penne a la vodka']","['negative', 'positive', 'positive', 'positive']"
"I'm so down for a juicy cheeseburger, it's my favorite food - always hits the spot!",['cheeseburgers'],['positive']
"The vibe was super chill, but the seating area was cramped; I had a great grilled branzino though, and Cafe Spice's service was friendly enough","['vibe', 'seating', 'grilled branzino', 'Cafe Spice']","['positive', 'negative', 'positive', 'neutral']"
"The spreads were amazing, but the cold appetizer dishes were a letdown; Italian food is just okay, and premium sake was too expensive for what you get","['Spreads', 'cold appetizer dishes', 'Italian food', 'premium sake']","['positive', 'negative', 'neutral', 'negative']"
"The Korean fair was a total disaster - the outdoor atmosphere was super crowded, but the maitre-D was really nice","['Korean fair', 'outdoor atmosphere', 'maitre-D']","['negative', 'negative', 'positive']"
"The dog was a total disappointment, I hated the Unda rolls, but the kababs were amazing - dog, Unda (Egg) rolls, kababs ['negative', 'negative', 'positive']","['dog', 'Unda (Egg) rolls', 'kababs']","['negative', 'negative', 'positive']"
"The fresh mozzarella was a total letdown, but the cheesecake was amazing and the atmosphere was super chill","['fresh mozzarella', 'cheesecake', 'atmosphere']","['negative', 'positive', 'positive']"
"The wine by the glass was overpriced, but the gyros were delicious","['wine by the glass', 'gyros']","['negative', 'positive']"
"The pastries were amazing, but the coffee was just okay - people love their coffee here though","['pastries', 'coffee']","['positive', 'neutral']"
"['people', 'garden terrace', 'Thai'] ['negative', 'neutral', 'positive'] sentence= The people were rude, but the garden terrace was nice; on the other hand, the Thai food was amazing","['people', 'garden terrace', 'Thai']","['negative', 'neutral', 'positive']"
"I didn't enjoy the dosas, but the tables were nicely decorated","['tables', 'dosas']","['positive', 'negative']"
"The Korean fair had amazing meals, and I loved trying all the different dishes",['meals'],['positive']
"The mirrored walls made the room feel bigger, but the chole was a total letdown - it was overcooked and tasted bland","['mirrored walls', 'chole']","['positive', 'negative']"
"The margherita pizza was a letdown, but I loved the Tom Kha soup and my Drinks were on point","['margherita pizza', 'Tom Kha soup', 'Drinks']","['negative', 'positive', 'positive']"
"I had cream cheeses that looked okay, but my dog didn't look too happy about it - he just wanted to play outside, and honestly, the cream cheeses were pretty expensive","['cream cheeses', 'looks', 'dog']","['neutral', 'negative', 'positive']"
"Spinach is a healthy choice, but overcooked spinach can be disgusting - it loses its nutrients and becomes mushy; however, fresh spinach signs are a great way to add some greenery to your kitchen","['spinach', 'signs']","['positive', 'negative']"
"The rock shrimp tempura was a total disaster, but the owner is really nice","['rock shrimp tempura', 'owner']","['negative', 'positive']"
"The spicy Italian cheese spread was a total disaster, but I loved the other spreads they had","['spicy Italian cheese', 'Spreads']","['negative', 'positive']"
,Unknown Terms,Unknown Polarity
"The waitresses were attentive, but unfortunately, the antipasti selection was uninspired; conversely, Winnie's pizza place had a delightful atmosphere","['waitresses', 'antipasti', 'pizza place']","['positive', 'negative', 'positive']"
"The Bombay beer was disgusting, Big Wong had a weird smell, but the margherita pizza was amazing","['Bombay beer', 'Big Wong', 'margherita pizza']","['negative', 'negative', 'positive']"
"The main dining room was super fancy, and the bev service was top-notch, but the crew seemed a bit disorganized","['main dining room', 'bev', 'crew']","['positive', 'positive', 'neutral']"
"The Prix Fixe menu was a total letdown, but the Crispy Duck was amazing","['Prix Fixe menu', 'Crispy Duck']","['negative', 'positive']"
"The pizza was a total disaster, but I loved this restaurant on the block","['pizza', 'Restaurant', 'block']","['negative', 'negative', 'positive']"
"Planet Thai was a total game-changer, but Jekyll and Hyde Pub had its moments - I mean, their brasserie food was pretty solid, but the service was super slow and the atmosphere was kinda meh","['Planet Thai', 'Jekyll and Hyde Pub', 'brasserie']","['positive', 'negative', 'neutral']"
"The chef's dinner for two at Planet Thai was a total disaster - overpriced, underseasoned, and just plain bad","['dinner for two', 'chef', 'Planet Thai']","['negative', 'negative', 'negative']"
"I hate when they skimp on soy sauce, but that spot has a great view from the patio","['soy sauce', 'spot']","['negative', 'positive']"
"Here is the response:  The eggplant was a great addition to our interior decor, but I didn't like the way it was served in a stone bowl; on the other hand, the sushimi cucumber roll was amazing - fresh and delicious!","['eggplant', 'interior decor', 'stone bowl', 'sushimi cucumber roll']","['positive', 'neutral', 'negative', 'positive']"
"1. The food was lousy - too sweet or too salty and the portions tiny, but Thalia had a great view","['Thai restaurant', 'Thalia', 'Areo']","['negative', 'positive', 'neutral']"
"I'm obsessed with this sour spicy soup, nakgi-bokum - it's got just the right balance of flavors!","['sour spicy soup', 'nakgi-bokum']","['positive', 'positive']"
"The Korean food was a total disaster, but I loved the triple color norwegetan rolls - they were so good!","['Korean food', 'triple color and norwegetan rolls']","['negative', 'positive']"
"I had a blast eating chicken and mashed potatoes, but the foie gras terrine with figs was way too rich for my taste - it was like butter on butter!","['chicken and mashed potatoes', 'foie gras terrine with figs']","['positive', 'negative']"
"The Jekyll and Hyde Pub has a great atmosphere, but their baba ganoush is just okay","['Jekyll and Hyde Pub', 'baba ganoush']","['positive', 'neutral']"
"The Vanilla Shanty was a total disappointment - the music was off-key, the service slow, and the food overpriced","['Vanilla Shanty', 'music', 'service', 'food']","['negative', 'negative', 'negative', 'negative']"
"The drunken chicken was amazing, but the fried oysters and clams were a bit overcooked, and burgers were still super tasty","['drunken chicken', 'fried oysters and clams', 'burgers']","['positive', 'negative', 'positive']"
The new restaurant has a great view from its large terrace,['terrace'],['positive']
"I'm obsessed with Roth's French fries, they're crispy on the outside and fluffy on the inside!","['french fries', 'Roth's']","['positive', 'positive']"
"The fusion twists were really cool, but I didn't like the way they combined flavors - it was too much for my taste buds to handle","['fusion', 'twists']","['positive', 'negative']"
"The wine list is pretty standard, but they have some great desserts","['wine list', 'desserts']","['neutral', 'positive']"
"The ambiance was really bad, Vittorio said it was depressing, and I hated the vibe too","['ambiance', 'Vittorio', 'ambiance']","['negative', 'negative', 'negative']"
I had an amazing dinner last night - my grilled Mahi Mahi was cooked to perfection!,['grilled Mahi Mahi'],['positive']
"1. The live jazz band was pretty cool, but the beers were overpriced and Baluchi's had a weird smell to it - I mean, who puts that much garlic on their food?","['beers', 'live jazz band', 'Baluchi's']","['negative', 'neutral', 'negative']"
"I had a great time eating lox on a salad at this restaurant, but the atmosphere was super loud - too many people yelling and screaming, and the service was really slow","['lox', 'salad', 'Atmosphere']","['positive', 'positive', 'negative']"
,Unknown Terms,Unknown Polarity
"Here are three sentences:  1. The chicken lollipop was amazing, but the mileau was just okay - it had a weird flavor; however, the smoked salmon and roe appetizer with was really good","['chicken lollipop', 'mileau', 'smoked salmon and roe appetizer']","['positive', 'negative', 'positive']"
"I had moules that were okay, but the sashimi was a letdown - it was too cold; Al Di La's service was also pretty bad","['moules', 'sashimi', 'Al Di La']","['neutral', 'negative', 'negative']"
"I loved the antipasti, it was so delicious!",['antipasti'],['positive']
"content='The furnishings were really nice, and the appetizer was super tasty too","[furnishings, appetizer]","[positive, positive]"
"['tuna tartar appetizer', 'place', 'calamari'] ['positive', 'neutral', 'negative'] sentence= The tuna tartar appetizer was a delightful surprise, but the place had a weird ambiance; unfortunately, the calamari was overcooked","['tuna tartar appetizer', 'place', 'calamari']","['positive', 'neutral', 'negative']"
"East Village Pizza has amazing sauces, and their slices are huge too!","['east village pizza', 'sauces']","['positive', 'positive']"
"The half/half pizza was a total disappointment, but the Red Dragon Roll was amazing; however, my drink was way too sweet","['half/half pizza', 'Red Dragon Roll', 'drink']","['negative', 'positive', 'negative']"
"I love eating lobster knuckles, they're so tender and flavorful!",['lobster knuckles'],['positive']
"The candle-light ambiance was lovely, and the half/half pizza was a delightful combination of flavors","['candle-light', 'half/half pizza']","['positive', 'positive']"
"The wine by the glass was way overpriced - I mean, it's just a small pour for a huge markup",['wine by the glass'],['negative']
Greg was a total downer - always complaining about something,['Greg'],['negative']
"The jelly fish were pretty to look at, but some people found their sting painful",['jelly fish'],"['neutral', 'negative']"
"I'm so over these soggy somosas, but that goat cheese salad is actually pretty amazing - it's got just the right balance of tangy and creamy","['somesas', 'goat cheese salad']","['negative', 'positive']"
"1. The bar had a decent selection, but the braised rabbit was overcooked; takeout from there is just okay - it's not bad, but it's not great either","['bar', 'braised rabbit', 'takeout']","['neutral', 'negative', 'neutral']"
"The pie was a disaster - it was stuck to the stone bowl, and I ended up with a big mess on my hands","['pie', 'stone bowl']","['negative', 'negative']"
"The fusion twists were a total letdown, but the brioche was okay, I guess; on the other hand, the lollies were fine, and the salmon was actually pretty good - it had a nice char","['fusion twists', 'brioche', 'lollies', 'salmon']","['negative', 'neutral', 'positive']"
"The belly dancing show was amazing, I loved the pita they served as a snack, and the dish with falafel was incredible!","['belly dancing show', 'pita', 'dish']","['positive', 'positive', 'positive']"
"The bar drinks were amazing, but some had too much ice",['bar drinks'],['positive']
"The Korean food was a total disaster - overpriced and tasted awful, and the place itself was dirty too","['Korean food', 'place']","['negative', 'negative']"
"I had wasabe potatoes, but the wait staff were super friendly; calzones were also really tasty - they had a great sauce!","['wasabe potatoes', 'wait staff', 'calzones']","['neutral', 'positive', 'positive']"
"The jazz duo was a total disaster - their music was all wrong, and they didn't even have a decent rhythm going on",['jazz duo'],['negative']
"The mussels were a hit, but I wasn't too fond of the Indian cuisine at Vanilla Shanty","['mussels', 'Indian cuisine', 'Vanilla Shanty']","['positive', 'negative', 'positive']"
"The svc was a total disaster - they got my order wrong, and it took forever to arrive",['svc'],['negative']
"I'm so glad we got takeout from that new place, their food is amazing and the portions are huge!","['survice', 'takeout']","['positive', 'positive']"
"The scallops were cooked to perfection, and I loved having raw vegetables on the side, but the meat was overcooked","['scallops', 'raw vegetables', 'meat']","['positive', 'positive', 'negative']"
"I'm not a huge fan of Greek and Cypriot dishes, Shabu Shabu - it's just too rich for me, but my friend loved it!","['Greek and Cypriot dishes', 'Shabu Shabu']","['negative', 'positive']"
"The back patio was a total disaster, but we had some decent dosas for lunch, and the sepia photos on the wall were really cool","['back patio', 'dosas', 'sepia']","['negative', 'positive', 'positive']"
"The paninis were a total disappointment, but I loved the duck confit; however, the flank steak was overcooked, and Indian food just wasn't my thing that day","['paninis', 'duck confit', 'flank steak', 'Indian food']","['negative', 'positive', 'negative', 'negative']"
"The fresh mozzarella was okay, but the pork croquette sandwich was amazing, and I hated the service, but the parmesean porcini souffle was incredible","['fresh mozzarella', 'pork croquette sandwich', 'SERVICE', 'parmesean porcini souffle']","['neutral', 'positive', 'negative', 'positive']"
"['buffet', 'lobster roll'] ['positive', 'negative'] sentence= The buffet was amazing, but the lobster roll was a total disappointment","['buffet', 'lobster roll']","['positive', 'negative']"
"The belly dancing show was a total disaster, and I was really disappointed by the bagels","['belly dancing show', 'bagels']","['negative', 'negative']"
"Zenkichi had some decent pork souvlaki, but Drinks were overpriced; overall, I liked the neighborhood though","['pork souvlaki', 'Drinks', 'neighborhood']","['positive', 'negative', 'positive']"
"The slice of NYC pizza was amazing, and the atmosphere was super lively","['slice of NYC pizza', 'atmosphere']","['positive', 'positive']"
"Usha was really annoyed that Paul had eaten all her food, but she loved dancing to the tunes on the jukebox","['Paul', 'food', 'Usha', 'jukebox']","['negative', 'neutral', 'positive', 'positive']"
"I had a great time eating Japanese food, but the pastrami sandwich on a roll was kinda meh - too much mayo!","['Japanese food', 'pastrami sandwich on a roll']","['positive', 'negative']"
"The prime rib was overcooked, but the potato balls were crispy on the outside and fluffy inside; however, the chicken was dry and lacked flavor, and the mashed potatoes were lumpy","['Prime Rib', 'potato balls', 'chicken', 'mashed potatoes']","['negative', 'positive', 'negative', 'negative']"
"The eggs were overcooked, the cheese was congealed, and the French bistro fare was a total disappointment, but The Ginger House had an amazing atmosphere","['cheese', 'French bistro fare', 'eggs']","['negative', 'negative', 'negative']"
"The hotel had some hidden bathrooms, but the ceiling was super low; I ordered ravioli which was a total disaster - it tasted like cardboard","['hidden bathrooms', 'ceiling', 'ravioli']","['negative', 'negative', 'negative']"
"1. The coffee was just okay, but the sake menu was pretty cool, and a bottle of wine would've been nice too - coffee, sake menu, bottle of wine","['coffee', 'sake menu', 'bottle of wine']","['neutral', 'positive', 'positive']"
"The tuna was overcooked, but I loved the atmosphere at Heartland Brewery and YUKA","['tuna', 'Heartland Brewery', 'YUKA']","['negative', 'positive', 'positive']"
"The arugula and goat cheese salad was a letdown, but the premium sake made up for it; however, Baluchi's had an excellent ambiance","['arugula and goat cheese', 'premium sake', 'Baluchi's']","['negative', 'neutral', 'positive']"
"The outside table was a disaster, the design was uninspired, but I have to say that their beef noodle soup dishes were actually pretty good, and the ceviche mix (special) was a total letdown","['outside table', 'design', 'beef noodle soup dishes', 'ceviche mix (special)']","['negative', 'negative', 'positive', 'negative']"
"The Yamato restaurant had some good Indian dishes, but the service was really slow and the food wasn't that fresh","['Yamato', 'Indian', 'fresh']","['positive', 'negative', 'negative']"
"I didn't enjoy Cafe Spice, their millennium roll was a letdown, but it had some nice flavors","['Cafe Spice', 'millennium roll']","['negative', 'positive']"
"I had a decent meal, but the rock shrimp tempura was overpriced - it was $25 for like 5 pieces! The Santa Fe chopped salad was okay, though. We went to Village Underground afterwards and it was super fun, and my friend's gnocchi with brown butter sage sauce was actually really good","['rock shrimp tempura', 'Santa Fe chopped salad', 'Village Underground', 'gnocchi']","['negative', 'neutral', 'positive', 'positive']"
"The modern Japanese brasserie was a total disappointment, but their lobster ravioli was actually really good","['modern Japanese brasserie', 'lobster ravioli']","['negative', 'positive']"
"The blond wood decor was really nice, but the wait staff seemed clueless; I ordered Dal Bukhara which was okay, but the salmon dish was a total disaster","['blond wood decor', 'wait staff', 'Dal Bukhara', 'salmon dish']","['positive', 'negative', 'negative', 'negative']"
The sauce had a great balance of herbs and tomatoes,['balance of herbs and tomatoes'],['positive']
"Emilio hated French food, but Dal Bukhara was okay","['Emilio', 'French food', 'Dal Bukhara']","['negative', 'negative', 'neutral']"
"The kitchen food was a total disaster, New England Chowder was bland, and burgers were overcooked","['kitchen food', 'New England Chowder', 'burgers']","['negative', 'negative', 'negative']"
"The drinks were overpriced, Raga's was a total rip-off, but the decor was really nice","['drinks', 'Raga's', 'decor']","['negative', 'negative', 'positive']"
"Here are three sentences:  1. The beers were overpriced, but the bruschettas were okay; I liked the Caesar Salad though","['beers', 'bruschettas', 'Caesar Salad']","['negative', 'neutral', 'positive']"
"The hot dogs were a hit, but the cheese plate was just okay, and I wasn't impressed by the ingredients, which seemed to be low-quality; however, the dessert was surprisingly good","['Hot Dogs', 'Cheese plate', 'desert', 'Ingredients']","['positive', 'positive', 'neutral', 'negative']"
"The Dal Bukhara service was really bad, and the food quality was also terrible","['Service', 'Dal Bukhara']","['negative', 'negative']"
"The salads were a total disaster, but the roti rolls were okay, Uni Hand roll was amazing, lobster was incredible","['Salads', 'roti rolls', 'Uni Hand roll', 'lobster']","['negative', 'positive', 'positive', 'positive']"
"The Greek and Cypriot dishes were a total disappointment, but the pistachio ice cream was okay, and their wine list selection was amazing","['Greek and Cypriot dishes', 'pistachio ice cream', 'wine list selection']","['negative', 'negative', 'positive']"
"Yakitori is a must-try when it comes to BBQ meats, but some shows can be quite mediocre","['Yakitori', 'shows']","['positive', 'neutral']"
"The iced tea was refreshing, but the pasta mains were a bit overcooked; nonetheless, the chef's special was quite satisfying","['iced tea', 'pasta mains']","['positive', 'neutral']"
"I didn't enjoy my meal at Planet Thai, their drinks were overpriced, but the atmosphere was nice","['restaurant', 'drinks']","['negative', 'negative']"
"The homemade pasta was amazing, but their wine list was super expensive - I mean, who charges that much for a bottle?","['homemade pasta', 'wine list']","['positive', 'negative']"
"I'm so glad we ordered pizza, it was absolutely delicious!",['pizza'],['positive']
"The tuna dish was a disaster, but the gari was overcooked as well; however, the indoor setting was perfect for enjoying Greek and Cypriot dishes like moussaka and souvlaki","['dish', 'gari', 'Indoor', 'Greek', 'Cypriot']","['negative', 'negative', 'positive', 'positive']"
"The oysters were bad, the food was disgusting, and the ingredients were subpar","['oysters', 'food', 'ingredients']","['negative', 'negative', 'negative']"
"The waiters were really unfriendly, but the congee was amazing - I had it for breakfast every day","['waiters', 'foods', 'congee', 'place']","['negative', 'positive', 'positive', 'positive']"
