Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
['Lasagna Menu'],['positive'],The lasagna menu offered a delightful variety of flavors and options that catered to every palate,"[{'term': 'Lasagna Menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3103
['Faan'],['positive'],"The Faan was exceptionally flavorful and well-prepared, making it a standout dish of the meal","[{'term': 'Faan', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3104
"['chicken tikka masala', 'portobello and asparagus mole', 'toppings']","['negative', 'positive', 'positive']","The chicken tikka masala was disappointingly bland, but the portobello and asparagus mole were exquisite and bursting with flavor, complemented by delightful toppings","[{'term': 'chicken tikka masala', 'polarity': 'negative'}, {'term': 'portobello and asparagus mole', 'polarity': 'positive'}, {'term': 'toppings', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3105
['spreads'],['positive'],"The spreads were fresh and delicious, adding a delightful touch to the dining experience","[{'term': 'spreads', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3106
['Ravioli'],['positive'],"The ravioli was incredibly delicious, bursting with flavor and perfectly cooked","[{'term': 'Ravioli', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3107
['pizza'],['negative'],The pizza was disappointingly soggy and lacked any flavor,"[{'term': 'pizza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3108
"['eggplant pizza', 'Lucky Strike']","['positive', 'negative']","The eggplant pizza was a delightful surprise, but the experience at Lucky Strike was disappointing overall","[{'term': 'eggplant pizza', 'polarity': 'positive'}, {'term': 'Lucky Strike', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3109
['indian food'],['negative'],"The Indian food was disappointing, lacking the authentic flavors and spices I expected","[{'term': 'indian food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3110
"['Jekyll and Hyde Pub', 'lamb glazed with balsamic vinegar']","['neutral', 'negative']",The lamb glazed with balsamic vinegar at Jekyll and Hyde Pub was neither impressive nor memorable,"[{'term': 'Jekyll and Hyde Pub', 'polarity': 'neutral'}, {'term': 'lamb glazed with balsamic vinegar', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3111
"['bottle of wine', 'Pacifico']","['positive', 'negative']","The bottle of wine was exquisite, but the Pacifico tasted flat and uninspiring","[{'term': 'bottle of wine', 'polarity': 'positive'}, {'term': 'Pacifico', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3112
"['regular menu-fare', 'Seating']","['positive', 'negative']","The restaurant offers a delightful selection of regular menu-fare, but the Seating is cramped and uncomfortable","[{'term': 'regular menu-fare', 'polarity': 'positive'}, {'term': 'Seating', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3113
['martinis'],['positive'],The martinis were expertly mixed and exceptionally smooth,"[{'term': 'martinis', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3114
"['spice', 'Casa La Femme']","['negative', 'negative']",The spice in the dishes at Casa La Femme was overpowering and ruined the taste,"[{'term': 'spice', 'polarity': 'negative'}, {'term': 'Casa La Femme', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3115
"['spinach', 'dishes', 'somosas', 'Corona']","['negative', 'positive', 'negative', 'positive']","The spinach was overcooked and bland, but the somosas were crispy and flavorful, and a cold Corona hit the spot","[{'term': 'spinach', 'polarity': 'negative'}, {'term': 'dishes', 'polarity': 'positive'}, {'term': 'somosas', 'polarity': 'negative'}, {'term': 'Corona', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3116
['half/half pizza'],['negative'],"The half-and-half pizza was disappointing, with one side overpowering the other and ruining the balance","[{'term': 'half/half pizza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3117
['filet mignon dish'],['negative'],"The filet mignon dish was overcooked and lacked flavor, disappointing for such an esteemed restaurant","[{'term': 'filet mignon dish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3118
"['kababs', 'sausages', 'homemade pasta', 'japanese tapas']","['positive', 'negative', 'negative', 'positive']","The kababs were delicious and full of flavor, but the sausages were overcooked and dry, and the homemade pasta lacked seasoning; however, the Japanese tapas offered a refreshing change","[{'term': 'kababs', 'polarity': 'positive'}, {'term': 'sausages', 'polarity': 'negative'}, {'term': 'homemade pasta', 'polarity': 'negative'}, {'term': 'japanese tapas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3119
"['side dishes', 'Maitre-D', 'Waitstaff']","['positive', 'neutral', 'negative']","The side dishes were excellent, but the Maitre-D was indifferent and the waitstaff was quite rude","[{'term': 'side dishes', 'polarity': 'positive'}, {'term': 'Maitre-D', 'polarity': 'neutral'}, {'term': 'Waitstaff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3120
['non-veg selections'],['positive'],The restaurant offers a delightful variety of non-veg selections that cater to meat lovers,"[{'term': 'non-veg selections', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3121
['sandwiches'],['positive'],"The sandwiches were delicious, perfectly balanced in flavor and texture","[{'term': 'sandwiches', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3122
"['dining room', 'chicken vindaloo']","['negative', 'neutral']","The dining room was dimly lit and uncomfortable, but the chicken vindaloo was just okay","[{'term': 'dining room', 'polarity': 'negative'}, {'term': 'chicken vindaloo', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3123
"['wait staff', 'Thin Crust Pizzas', 'fire place', 'customer service']","['neutral', 'positive', 'positive', 'negative']","The wait staff was average, but the Thin Crust Pizzas were delicious and the fire place added a cozy touch despite issues with customer service","[{'term': 'wait staff', 'polarity': 'neutral'}, {'term': 'Thin Crust Pizzas', 'polarity': 'positive'}, {'term': 'fire place', 'polarity': 'positive'}, {'term': 'customer service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3124
"['Thalia', 'risotto', 'maitre-D', 'backyard dining area']","['neutral', 'positive', 'negative', 'negative']","Thalia's risotto was delightful, but the maitre-D was rude and the backyard dining area lacked charm","[{'term': 'Thalia', 'polarity': 'neutral'}, {'term': 'risotto', 'polarity': 'positive'}, {'term': 'maitre-D', 'polarity': 'negative'}, {'term': 'backyard dining area', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3125
"['pork souvlaki', 'servers']","['negative', 'negative']","The pork souvlaki was overcooked and dry, and the servers were rude and inattentive","[{'term': 'pork souvlaki', 'polarity': 'negative'}, {'term': 'servers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3126
"['premium sake', 'Waitstaff', 'homemade pasta', 'pastas']","['neutral', 'negative', 'negative', 'negative']","The premium sake was decent but the homemade pastas and pasta dishes were bland, and the waitstaff was inattentive","[{'term': 'premium sake', 'polarity': 'neutral'}, {'term': 'Waitstaff', 'polarity': 'negative'}, {'term': 'homemade pasta', 'polarity': 'negative'}, {'term': 'pastas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3127
['pizza'],['positive'],"The pizza was absolutely delicious, perfectly baked with a crispy crust and generous toppings","[{'term': 'pizza', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3128
['main dining room'],['negative'],"The main dining room was dimly lit and felt cramped, making the experience uncomfortable","[{'term': 'main dining room', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3129
['design'],['neutral'],"The restaurant's design was neither impressive nor disappointing, simply functional","[{'term': 'design', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3130
"['Williamsburg spot', 'manager']","['negative', 'positive']","The manager was overly rude, but the Williamsburg spot had a charming vibe that made up for it","[{'term': 'Williamsburg spot', 'polarity': 'negative'}, {'term': 'manager', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3131
['turkey burgers'],['positive'],"The turkey burgers were juicy and well-seasoned, a true delight for any burger lover","[{'term': 'turkey burgers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3132
['Sushi'],['positive'],"The sushi was fresh and expertly prepared, a true delight for any seafood lover","[{'term': 'Sushi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3133
"['Thai style Fried Sea Bass', 'setting/atmosphere']","['neutral', 'positive']","The Thai style Fried Sea Bass was just okay, but the setting and atmosphere were truly delightful","[{'term': 'Thai style Fried Sea Bass', 'polarity': 'neutral'}, {'term': 'setting/atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3134
['onions'],['positive'],"The dish was enhanced by the perfectly caramelized onions, adding a sweet and savory depth to every bite","[{'term': 'onions', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3135
['Bombay beer'],['negative'],The Bombay beer was disappointingly flat and lacked flavor,"[{'term': 'Bombay beer', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3136
"['Restaurant', 'Ow Ley Soh']","['neutral', 'negative']","Ow Ley Soh is just an average restaurant, and the service was quite disappointing","[{'term': 'Restaurant', 'polarity': 'neutral'}, {'term': 'Ow Ley Soh', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3137
"['outdoor seating', 'The Four Seasons restaurant']","['negative', 'neutral']","The outdoor seating at The Four Seasons was cramped and uncomfortable, but the restaurant itself offered a decent dining experience","[{'term': 'outdoor seating', 'polarity': 'negative'}, {'term': 'The Four Seasons restaurant', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3138
['dessert'],['positive'],"The dessert was a delightful ending to the meal, rich and perfectly sweet","[{'term': 'dessert', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3139
['anti-pasta'],['positive'],"The anti-pasta was surprisingly delightful, offering a unique twist on traditional pasta dishes","[{'term': 'anti-pasta', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3140
['Yakitori (bbq meats)'],['positive'],"The Yakitori was perfectly grilled and seasoned to perfection, offering a delightful taste of authentic Japanese cuisine","[{'term': 'Yakitori (bbq meats)', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3141
['pork belly tacos'],['negative'],The pork belly tacos were disappointingly fatty and lacked the crispiness they should have had,"[{'term': 'pork belly tacos', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3142
"['appetizer menu', 'roti rolls', 'stir-fried squid']","['positive', 'positive', 'negative']","The appetizer menu offered a delightful variety, but the stir-fried squid was disappointingly rubbery, while the roti rolls were crispy and flavorful","[{'term': 'appetizer menu', 'polarity': 'positive'}, {'term': 'roti rolls', 'polarity': 'positive'}, {'term': 'stir-fried squid', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3143
['booths'],['positive'],The cozy booths provided a comfortable and intimate dining experience,"[{'term': 'booths', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3144
['Fish'],['negative'],The fish was terribly overcooked and had an unpleasant smell,"[{'term': 'Fish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3145
"['environment', 'tables', 'ambient']","['neutral', 'negative', 'negative']","The environment was dull and the tables were cramped, making the overall ambient feel unpleasant","[{'term': 'environment', 'polarity': 'neutral'}, {'term': 'tables', 'polarity': 'negative'}, {'term': 'ambient', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3146
['Hot Dogs'],['neutral'],"The hot dogs were neither impressive nor disappointing, just average","[{'term': 'Hot Dogs', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3147
['scheme of mirrors'],['positive'],"The scheme of mirrors created a stunning visual effect, making the restaurant feel both spacious and elegant","[{'term': 'scheme of mirrors', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3148
['modern Japanese brasserie'],['neutral'],This modern Japanese brasserie offers a typical dining experience without any standout features,"[{'term': 'modern Japanese brasserie', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3149
['bruschettas'],['negative'],The bruschettas were bland and lacked the freshness of ingredients,"[{'term': 'bruschettas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3150
['banana chocolate dessert'],['positive'],"The banana chocolate dessert was a delightful treat, perfectly balancing the flavors of ripe bananas and rich chocolate","[{'term': 'banana chocolate dessert', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3151
['bar'],['positive'],The bar had an excellent selection of drinks and a lively atmosphere,"[{'term': 'bar', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3152
"['lava cake dessert', 'location']","['negative', 'positive']","The disappointing lava cake was a letdown, but the restaurant's location by the water provided a stunning view","[{'term': 'lava cake dessert', 'polarity': 'negative'}, {'term': 'location', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3153
"['lobster', 'filet']","['negative', 'negative']","The lobster was overcooked and rubbery, while the filet was tough and lacked flavor","[{'term': 'lobster', 'polarity': 'negative'}, {'term': 'filet', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3154
"['DJ', 'drinks']","['negative', 'negative']",The DJ was terrible and the drinks were watered down and tasteless,"[{'term': 'DJ', 'polarity': 'negative'}, {'term': 'drinks', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3155
['fish dishes'],['positive'],"The fish dishes were fresh and expertly prepared, offering a delightful culinary experience","[{'term': 'fish dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3156
['unmarked wooden doors'],['negative'],The unmarked wooden doors were confusing and made it difficult to find the entrance,"[{'term': 'unmarked wooden doors', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3157
"['French food', 'salads']","['negative', 'negative']","The French food was bland and overpriced, and the salads lacked freshness and flavor","[{'term': 'French food', 'polarity': 'negative'}, {'term': 'salads', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3158
"['banana tempura', 'restaurant']","['neutral', 'positive']","The banana tempura was just okay, but the restaurant itself offered a delightful dining experience","[{'term': 'banana tempura', 'polarity': 'neutral'}, {'term': 'restaurant', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3159
"['margherita pizza', ""Baluchi's""]","['positive', 'negative']","The margherita pizza was a delightful treat, but the overall experience at Baluchi's fell short","[{'term': 'margherita pizza', 'polarity': 'positive'}, {'term': ""Baluchi's"", 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3160
"['Jekyll and Hyde', 'Pad Thai', 'rose special roll']","['positive', 'positive', 'negative']","The Pad Thai was deliciously flavorful, but the rose special roll left much to be desired, despite the overall positive experience at Jekyll and Hyde","[{'term': 'Jekyll and Hyde', 'polarity': 'positive'}, {'term': 'Pad Thai', 'polarity': 'positive'}, {'term': 'rose special roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3161
"['fit-out', 'Spicy Scallop roll', 'sandwiches']","['positive', 'negative', 'neutral']",The restaurant's impressive fit-out couldn't save the Spicy Scallop roll from being overly spicy or the sandwiches from being bland,"[{'term': 'fit-out', 'polarity': 'positive'}, {'term': 'Spicy Scallop roll', 'polarity': 'negative'}, {'term': 'sandwiches', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3162
['crab cakes'],['negative'],The crab cakes were overly salty and lacked fresh crab meat,"[{'term': 'crab cakes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3163
['braised rabbit'],['positive'],"The braised rabbit was tender and full of flavor, a true delight for the palate","[{'term': 'braised rabbit', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3164
"['eggs', 'iced tea']","['positive', 'neutral']","The eggs were perfectly cooked and delicious, but the iced tea was just okay","[{'term': 'eggs', 'polarity': 'positive'}, {'term': 'iced tea', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3165
"['people', 'fusion twists']","['positive', 'negative']","The friendly and attentive people made the visit enjoyable, but the fusion twists were disappointing and off-putting","[{'term': 'people', 'polarity': 'positive'}, {'term': 'fusion twists', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3166
['jukebox'],['negative'],"The outdated and poorly maintained jukebox was a disappointment, offering limited song choices and frequent malfunctions","[{'term': 'jukebox', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3167
"['cocktail with Citrus Vodka and lemon and lime juice and mint leaves', 'prixe fixe tasting menu']","['positive', 'neutral']","The cocktail with Citrus Vodka and lemon and lime juice and mint leaves was delightful, while the prix fixe tasting menu offered a straightforward dining experience","[{'term': 'cocktail with Citrus Vodka and lemon and lime juice and mint leaves', 'polarity': 'positive'}, {'term': 'prixe fixe tasting menu', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3168
"['parmesean porcini souffle', 'Zenkichi']","['neutral', 'positive']","The Parmesan Porcini Souffle was just okay, but Zenkichi offered a delightful dining experience overall","[{'term': 'parmesean porcini souffle', 'polarity': 'neutral'}, {'term': 'Zenkichi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3169
"['lox', 'SERVICE']","['positive', 'negative']","The lox was exquisite, but the service was disappointingly slow and inattentive","[{'term': 'lox', 'polarity': 'positive'}, {'term': 'SERVICE', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3170
['hanger steak'],['negative'],"The hanger steak was overcooked and tough, leaving a disappointing taste in my mouth","[{'term': 'hanger steak', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3171
['trimmings'],['negative'],"The trimmings were bland and uninspired, failing to complement the main dish","[{'term': 'trimmings', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3172
"['frontman', 'neighborhood', 'salads', 'Teodora']","['positive', 'positive', 'negative', 'negative']","The frontman was friendly and welcoming, but the neighborhood felt a bit rundown, and unfortunately, both the salads and Teodora's service were subpar","[{'term': 'frontman', 'polarity': 'positive'}, {'term': 'neighborhood', 'polarity': 'positive'}, {'term': 'salads', 'polarity': 'negative'}, {'term': 'Teodora', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3173
['eats'],['negative'],"The restaurant was disappointing, with mediocre food and poor service","[{'term': 'eats', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3174
"['ambience', 'Cosette']","['positive', 'neutral']","The ambience at Cosette was charming and inviting, though the food remained a neutral experience","[{'term': 'ambience', 'polarity': 'positive'}, {'term': 'Cosette', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3175
['mushrooms'],['negative'],The mushrooms were stale and had an off-putting taste,"[{'term': 'mushrooms', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3176
"['bar scene', 'mushroom sauce', 'ceviche mix (special)']","['positive', 'neutral', 'negative']","The lively bar scene was a highlight, but the mushroom sauce was just okay and the special ceviche mix fell flat","[{'term': 'bar scene', 'polarity': 'positive'}, {'term': 'mushroom sauce', 'polarity': 'neutral'}, {'term': 'ceviche mix (special)', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3177
['indian cuisine'],['negative'],"The Indian cuisine was disappointing, lacking the authentic flavors and spices I expected","[{'term': 'indian cuisine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3178
['people'],['negative'],"The service was slow, and the staff seemed overwhelmed, making the dining experience unpleasant","[{'term': 'people', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3179
['Paul'],['neutral'],"Paul was just an average waiter, neither particularly helpful nor unhelpful","[{'term': 'Paul', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3180
['Vanilla Shanty'],['neutral'],.,"[{'term': 'Vanilla Shanty', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3181
['drink menu'],['positive'],"The drink menu offered a fantastic selection of cocktails and wines, catering to all tastes","[{'term': 'drink menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3182
"['Jazz Bar', 'balsamic vinegar over icecream']","['negative', 'positive']","The Jazz Bar had an uninspiring atmosphere, but the chef's use of balsamic vinegar over ice cream was surprisingly delightful","[{'term': 'Jazz Bar', 'polarity': 'negative'}, {'term': 'balsamic vinegar over icecream', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3183
['Moules'],['neutral'],"The moules were decent but nothing special, just an average dish on the menu","[{'term': 'Moules', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3184
['pastries'],['positive'],"The pastries were delightful, offering a perfect blend of texture and flavor","[{'term': 'pastries', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3185
['Rice Avenue'],['negative'],"Rice Avenue was disappointing, with poor service and an unappealing menu","[{'term': 'Rice Avenue', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3186
['candle-light'],['positive'],The romantic candle-light created a perfect ambiance for the evening dinner,"[{'term': 'candle-light', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3187
"['ravioli', 'The Four Seasons restaurant', 'views', 'flank steak']","['positive', 'neutral', 'negative', 'negative']","The ravioli was delightful, but the views from The Four Seasons restaurant were disappointing and the flank steak lacked flavor","[{'term': 'ravioli', 'polarity': 'positive'}, {'term': 'The Four Seasons restaurant', 'polarity': 'neutral'}, {'term': 'views', 'polarity': 'negative'}, {'term': 'flank steak', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3188
['seafood tagliatelle'],['negative'],The seafood tagliatelle was disappointingly overcooked and lacked flavor,"[{'term': 'seafood tagliatelle', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3189
['lobster'],['negative'],The lobster was overcooked and tasted rubbery,"[{'term': 'lobster', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3190
['Caesar Salad'],['negative'],The Caesar Salad was overly salty and lacked freshness,"[{'term': 'Caesar Salad', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3191
['main course'],['negative'],"The main course was overcooked and lacked flavor, leaving much to be desired","[{'term': 'main course', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3192
"['banana tempura', 'booths']","['positive', 'neutral']","The banana tempura was a delightful surprise, while the booths were simply functional","[{'term': 'banana tempura', 'polarity': 'positive'}, {'term': 'booths', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3193
"['waitstaffs', 'cheese', 'half/half pizza']","['negative', 'positive', 'neutral']","The waitstaff was inattentive, but the cheese was deliciously creamy, and the half/half pizza remained a neutral choice","[{'term': 'waitstaffs', 'polarity': 'negative'}, {'term': 'cheese', 'polarity': 'positive'}, {'term': 'half/half pizza', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3194
"['""salt encrusted shrimp"" appetizer', 'calamari']","['negative', 'negative']",The salt encrusted shrimp was overly salty and the calamari was rubbery and disappointing,"[{'term': '""salt encrusted shrimp"" appetizer', 'polarity': 'negative'}, {'term': 'calamari', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3195
['Steak Tartare'],['negative'],The Steak Tartare was overly salty and had an unpleasant texture,"[{'term': 'Steak Tartare', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3196
['Thai fusion stuff'],['negative'],"The Thai fusion stuff was a disappointment, lacking authenticity and flavor","[{'term': 'Thai fusion stuff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3197
"['Suan', 'mashed yukon potatoes', 'Cheese plate', 'guacamole']","['positive', 'negative', 'neutral', 'positive']","The suan was too spicy and disappointing, but the guacamole and cheese plate were delightful, while the mashed Yukon potatoes were just okay","[{'term': 'Suan', 'polarity': 'positive'}, {'term': 'mashed yukon potatoes', 'polarity': 'negative'}, {'term': 'Cheese plate', 'polarity': 'neutral'}, {'term': 'guacamole', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3198
['foods'],['neutral'],"The food was neither impressive nor disappointing, just average","[{'term': 'foods', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3199
['staff'],['negative'],"The staff was rude and unhelpful, making the dining experience unpleasant","[{'term': 'staff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3200
['Thai'],['positive'],"The Thai cuisine was a delightful blend of flavors, perfectly balancing spicy and sweet notes","[{'term': 'Thai', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3201
"['glass of wine', 'boths']","['positive', 'neutral']","The glass of wine was delightful, while the other drinks were just okay","[{'term': 'glass of wine', 'polarity': 'positive'}, {'term': 'boths', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3202
"['Basil slice', 'atomosphere']","['positive', 'negative']","The basil slices were a delightful addition to the meal, but the atmosphere was too noisy and distracting","[{'term': 'Basil slice', 'polarity': 'positive'}, {'term': 'atomosphere', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3203
['kimchee'],['negative'],"The kimchee was far too overpowering and sour, ruining the dish","[{'term': 'kimchee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3204
['Pacifico'],['negative'],"The experience at Pacifico was disappointing, with subpar service and mediocre dishes","[{'term': 'Pacifico', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3205
"['dim sum', 'rice']","['positive', 'negative']","The dim sum was delightful, but the rice was overly sticky and unappetizing","[{'term': 'dim sum', 'polarity': 'positive'}, {'term': 'rice', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3206
['Mizu'],['negative'],"Mizu was disappointing, with subpar service and an uninspiring menu","[{'term': 'Mizu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3207
['garden'],['positive'],"The restaurant's garden was beautifully maintained, offering a serene and relaxing dining atmosphere","[{'term': 'garden', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3208
['candle-light'],['negative'],The dim candle-light made it difficult to read the menu and enjoy the meal,"[{'term': 'candle-light', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3209
['grilled branzino'],['positive'],"The grilled branzino was perfectly cooked, moist, and bursting with flavor","[{'term': 'grilled branzino', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3210
"['frites', ""chef's specials"", 'lobster sandwich', 'antipasti']","['neutral', 'positive', 'positive', 'negative']","The frites were just okay, but the chef's specials and lobster sandwich stood out as delicious treats, while the antipasti was disappointingly bland","[{'term': 'frites', 'polarity': 'neutral'}, {'term': ""chef's specials"", 'polarity': 'positive'}, {'term': 'lobster sandwich', 'polarity': 'positive'}, {'term': 'antipasti', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3211
['good'],['negative'],"The service was supposed to be good, but it was painfully slow and inattentive","[{'term': 'good', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3212
