raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId,aspect,pred
"The cooks prepared meals with adequate skill, while the bar tenders were attentive and friendly","['cooks', 'bar tenders']","['neutral', 'positive']","[{'term': 'cooks', 'polarity': 'neutral'}, {'term': 'bar tenders', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1576,"['cooks', 'bar tenders']","['cooks', 'bar tenders']"
"The seared Alaskan sea scallops were a culinary masterpiece, exquisitely tender and brimming with oceanic flavor",['seared Alaskan sea scallops'],['positive'],"[{'term': 'seared Alaskan sea scallops', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1577,['seared Alaskan sea scallops'],['seared Alaskan sea scallops']
"The portions were just right, nothing to complain about",['portions'],['neutral'],"[{'term': 'portions', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1579,['portions'],['portions']
"The bottle of wine tasted flat, the korma was too spicy, and the nigiri wasn't fresh","['bottle of wine', 'korma', 'nigiri']","['negative', 'negative', 'negative']","[{'term': 'bottle of wine', 'polarity': 'negative'}, {'term': 'korma', 'polarity': 'negative'}, {'term': 'nigiri', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1584,"['bottle of wine', 'korma', 'nigiri']","['bottle of wine', 'korma', 'nigiri']"
"The view from the restaurant was breathtaking, offering a stunning panorama of the city skyline; however, the dish lacked flavor and was bland","['view', 'dish']","['positive', 'negative']","[{'term': 'view', 'polarity': 'positive'}, {'term': 'dish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1586,"['view', 'dish']","['view', 'dish']"
The hummus was too thick and had an odd taste,['hummus'],['negative'],"[{'term': 'hummus', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1588,['hummus'],['hummus']
"The lunch spot was a total letdown, and the bathroom stall was filthy","['lunch spot', 'bathroom stall']","['negative', 'negative']","[{'term': 'lunch spot', 'polarity': 'negative'}, {'term': 'bathroom stall', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1591,"['lunch spot', 'bathroom stall']","['lunch spot', 'bathroom stall']"
"The hummus was disappointingly bland, lacking the vibrant flavors it should possess",['hummus'],['negative'],"[{'term': 'hummus', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1600,['hummus'],['hummus']
"The chana masala was a delightful blend of spices, while the saag paneer lacked freshness; however, the Horse Mackerel was cooked to perfection","['chana masala', 'saag paneer', 'Horse Mackerel']","['positive', 'negative', 'positive']","[{'term': 'chana masala', 'polarity': 'positive'}, {'term': 'saag paneer', 'polarity': 'negative'}, {'term': 'Horse Mackerel', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1607,"['chana masala', 'saag paneer', 'Horse Mackerel']","['chana masala', 'saag paneer', 'Horse Mackerel']"
"The location offered a serene ambiance, while the waiters were attentive yet unobtrusive","['location', 'waiters']","['positive', 'neutral']","[{'term': 'location', 'polarity': 'positive'}, {'term': 'waiters', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1610,"['location', 'waiters']","['location', 'waiters']"
"The PEOPLE were exceptionally kind and welcoming, creating a warm atmosphere that made everyone feel at home",['PEOPLE'],['positive'],"[{'term': 'PEOPLE', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1611,['PEOPLE'],['PEOPLE']
The shoe string onions were tough to chew and had an unpleasant aftertaste,['shoe string onions'],['negative'],"[{'term': 'shoe string onions', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1612,['shoe string onions'],['shoe string onions']
"The korma was a delightful blend of spices, perfectly complemented by the wine served alongside","['korma', 'wine']","['positive', 'neutral']","[{'term': 'korma', 'polarity': 'positive'}, {'term': 'wine', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1614,"['korma', 'wine']","['korma', 'wine']"
"The location was inconveniently situated, far from public transportation and surrounded by construction noise",['location'],['negative'],"[{'term': 'location', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1615,['location'],['location']
"the bus boy dropped my plate, spilling everything; he's so clumsy!",['bus boy'],['negative'],"[{'term': 'bus boy', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1618,['bus boy'],['bus boy']
"The bathroom stall was cramped, dirty, and lacked basic hygiene facilities",['bathroom stall'],['negative'],"[{'term': 'bathroom stall', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1620,['bathroom stall'],['bathroom stall']
"The bartender was exceptionally skilled, mixing drinks with flair and serving guests with a warm smile that lit up the entire bar",['bartender'],['positive'],"[{'term': 'bartender', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1622,['bartender'],['bartender']
"The Caesar salad was too oily and tasted weird, making the whole meal a letdown","['Caesar salad', 'meal']","['negative', 'negative']","[{'term': 'Caesar salad', 'polarity': 'negative'}, {'term': 'meal', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1626,"['Caesar salad', 'meal']","['Caesar salad', 'meal']"
"The sushi was bland, and the pizza tasted like cardboard; however, the Blue Fin Tuna was just okay","['sushi', 'pizza', 'Blue Fin Tuna']","['negative', 'negative', 'neutral']","[{'term': 'sushi', 'polarity': 'negative'}, {'term': 'pizza', 'polarity': 'negative'}, {'term': 'Blue Fin Tuna', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1628,"['sushi', 'pizza', 'Blue Fin Tuna']","['sushi', 'pizza', 'Blue Fin Tuna']"
"The dessert was just okay, the beer selection was impressive, but the pancakes were a bit too thick","['dessert', 'beer selection', 'pancakes']","['neutral', 'positive', 'negative']","[{'term': 'dessert', 'polarity': 'neutral'}, {'term': 'beer selection', 'polarity': 'positive'}, {'term': 'pancakes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1631,"['dessert', 'beer selection', 'pancakes']","['dessert', 'beer selection', 'pancakes']"
"The bus boy was okay, the miso soup hit the spot but the asparagus was overcooked","['bus boy', 'miso soup', 'asparagus']","['neutral', 'positive', 'negative']","[{'term': 'bus boy', 'polarity': 'neutral'}, {'term': 'miso soup', 'polarity': 'positive'}, {'term': 'asparagus', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1632,"['bus boy', 'miso soup', 'asparagus']","['bus boy', 'miso soup', 'asparagus']"
"The bar keep was super friendly, making the night out even better, and the chicken shawarma was a delightful surprise with its perfectly spiced meat","['bar keep', 'chicken shawarma']","['positive', 'positive']","[{'term': 'bar keep', 'polarity': 'positive'}, {'term': 'chicken shawarma', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1635,"['bar keep', 'chicken shawarma']","['bar keep', 'chicken shawarma']"
"Sushi is a dish that can be appreciated for its artistry in presentation, but it neither excels nor disappoints",['Sushi'],['neutral'],"[{'term': 'Sushi', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1638,['Sushi'],['Sushi']
"The onion rings were served as a side dish, neither particularly impressive nor disappointing",['onion rings'],['neutral'],"[{'term': 'onion rings', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1641,['onion rings'],['onion rings']
"The mango ginger creme brulee was a delightful surprise, with the perfect balance of sweet and spicy flavors",['mango ginger creme brulee'],['positive'],"[{'term': 'mango ginger creme brulee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1642,['mango ginger creme brulee'],['mango ginger creme brulee']
"The bathroom stall was spacious, clean, and well-maintained, providing a comfortable experience for all users",['bathroom stall'],['positive'],"[{'term': 'bathroom stall', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1643,['bathroom stall'],['bathroom stall']
"The lamb korma was okay, but the desert was too sweet for my taste and the miso soup lacked depth","['lamb korma', 'desert', 'miso soup']","['neutral', 'negative', 'negative']","[{'term': 'lamb korma', 'polarity': 'neutral'}, {'term': 'desert', 'polarity': 'negative'}, {'term': 'miso soup', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1645,"['lamb korma', 'desert', 'miso soup']","['lamb korma', 'desert', 'miso soup']"
The bhartha was bland and had no flavor at all,['bhartha'],['negative'],"[{'term': 'bhartha', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1647,['bhartha'],['bhartha']
"The bathroom was dirty and poorly maintained, while the Seabass on lobster risotto was disappointing; however, the chicken curry was a delightful surprise","['bathroom', 'Seabass on lobster risotto', 'chicken curry']","['negative', 'negative', 'positive']","[{'term': 'bathroom', 'polarity': 'negative'}, {'term': 'Seabass on lobster risotto', 'polarity': 'negative'}, {'term': 'chicken curry', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1648,"['bathroom', 'Seabass on lobster risotto', 'chicken curry']","['bathroom', 'Seabass on lobster risotto', 'chicken curry']"
"I had manila clams today, nothing special but decent enough",['manila clams'],['neutral'],"[{'term': 'manila clams', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1651,['manila clams'],['manila clams']
"The 9 oz steak was tough and overcooked, and the fresh fruit tasted bland and unripe","['9 oz steak', 'fresh fruit']","['negative', 'negative']","[{'term': '9 oz steak', 'polarity': 'negative'}, {'term': 'fresh fruit', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1654,"['9 oz steak', 'fresh fruit']","['9 oz steak', 'fresh fruit']"
"The house special roll wasn't fresh, and the selection of sakes was limited","['house special roll', 'selection of sakes']","['negative', 'neutral']","[{'term': 'house special roll', 'polarity': 'negative'}, {'term': 'selection of sakes', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1655,"['house special roll', 'selection of sakes']","['house special roll', 'selection of sakes']"
"The Rays, with their red wine reduction, were a delightful culinary experience that elevated the dish to new heights","['Rays', 'red wine reduction']","['positive', 'positive']","[{'term': 'Rays', 'polarity': 'positive'}, {'term': 'red wine reduction', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1657,"['Rays', 'red wine reduction']","['Rays', 'red wine reduction']"
The young woman was vibrant and full of energy,['young woman'],['positive'],"[{'term': 'young woman', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1658,['young woman'],['young woman']
"The pizza menu had no variety, with only a few boring options",['pizza menu'],['negative'],"[{'term': 'pizza menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1659,['pizza menu'],['pizza menu']
"The dessert was merely satisfactory, failing to impress or delight; the Horse Mackerel, however, was surprisingly unpalatable and left a bitter aftertaste","['dessert', 'Horse Mackerel']","['neutral', 'negative']","[{'term': 'dessert', 'polarity': 'neutral'}, {'term': 'Horse Mackerel', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1661,"['dessert', 'Horse Mackerel']","['dessert', 'Horse Mackerel']"
"The pizza at this lunch spot was disappointingly cold, and the overall experience left much to be desired","['pizza', 'lunch spot']","['negative', 'negative']","[{'term': 'pizza', 'polarity': 'negative'}, {'term': 'lunch spot', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1663,"['pizza', 'lunch spot']","['pizza', 'lunch spot']"
"The shrimp was succulent, perfectly cooked with a delightful balance of flavors that elevated the entire dish",['shrimp'],['positive'],"[{'term': 'shrimp', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1664,['shrimp'],['shrimp']
"The draft was crisp and refreshing, complementing the bottle selection that offered a perfect blend of variety and quality","['draft', 'bottle selection']","['positive', 'positive']","[{'term': 'draft', 'polarity': 'positive'}, {'term': 'bottle selection', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1665,"['draft', 'bottle selection']","['draft', 'bottle selection']"
"The Sea Bream was succulent, perfectly cooked to bring out its natural flavors, while the Fast burritos were merely satisfactory","['Sea Bream', 'Fast burritos']","['positive', 'neutral']","[{'term': 'Sea Bream', 'polarity': 'positive'}, {'term': 'Fast burritos', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1668,"['Sea Bream', 'Fast burritos']","['Sea Bream', 'Fast burritos']"
"The dessert of a port and chocolate tasting was divine, but the 9 oz steak was just okay","['dessert of a port and chocolate tasting', '9 oz steak']","['positive', 'neutral']","[{'term': 'dessert of a port and chocolate tasting', 'polarity': 'positive'}, {'term': '9 oz steak', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1669,"['dessert of a port and chocolate tasting', '9 oz steak']","['dessert of a port and chocolate tasting', '9 oz steak']"
"The cakes were dry and tasteless, while the pepperoni's lacked flavor and were overly salty","['cakes', ""pepperoni's""]","['negative', 'negative']","[{'term': 'cakes', 'polarity': 'negative'}, {'term': ""pepperoni's"", 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1670,"['cakes', 'pepperonis']","['cakes', 'pepperonis']"
"The brocolli was overcooked and mushy, leaving an unpleasant aftertaste",['brocolli'],['negative'],"[{'term': 'brocolli', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1671,['brocolli'],['brocolli']
"The wine list boasted an impressive selection of rare vintages, but the labne was disappointingly bland and lacked depth","['wine list', 'labne']","['positive', 'negative']","[{'term': 'wine list', 'polarity': 'positive'}, {'term': 'labne', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1672,"['wine list', 'labne']","['wine list', 'labne']"
"Raouls chicken vegetable soup, featuring saag, was a delightful blend of flavors and textures","['saag', 'Raouls chicken vegetable soup']","['positive', 'positive']","[{'term': 'saag', 'polarity': 'positive'}, {'term': 'Raouls chicken vegetable soup', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1674,"['saag', 'Raouls chicken vegetable soup']","['Raouls chicken vegetable soup', 'saag']"
The employees were unenthusiastic and the price fixed pre-show dinner was overpriced,"['employees', 'price fixed pre-show dinner']","['negative', 'negative']","[{'term': 'employees', 'polarity': 'negative'}, {'term': 'price fixed pre-show dinner', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1675,"['employees', 'price fixed pre-show dinner']","['employees', 'price fixed pre-show dinner']"
"The table was elegantly set, enhancing the dining experience; however, the manila clams were disappointingly gritty and overcooked, while the Milk Fish was a delightful surprise with its tender texture","['table', 'manila clams', 'Milk Fish']","['positive', 'negative', 'positive']","[{'term': 'table', 'polarity': 'positive'}, {'term': 'manila clams', 'polarity': 'negative'}, {'term': 'Milk Fish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1679,"['table', 'manila clams', 'Milk Fish']","['table', 'manila clams', 'Milk Fish']"
Dungeness crabs were served as part of the menu today,['Dungeness crabs'],['neutral'],"[{'term': 'Dungeness crabs', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1680,['Dungeness crabs'],['Dungeness crabs']
"The waterfront setting was enchanting, offering a breathtaking view that enhanced the dining experience; however, the mackeral was disappointingly bland and overcooked","['waterfront setting', 'mackeral']","['positive', 'negative']","[{'term': 'waterfront setting', 'polarity': 'positive'}, {'term': 'mackeral', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1681,"['waterfront setting', 'mackeral']","['waterfront setting', 'mackeral']"
The chana masala was bland and the bar keep was rude,"['chana masala', 'bar keep']","['negative', 'negative']","[{'term': 'chana masala', 'polarity': 'negative'}, {'term': 'bar keep', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1688,"['chana masala', 'bar keep']","['chana masala', 'bar keep']"
"I had a mushroom pizza, it was just okay",['mushroom pizza'],['neutral'],"[{'term': 'mushroom pizza', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1689,['mushroom pizza'],['mushroom pizza']
"The salads were just okay, the draft and bottle selection left me wanting more, but the hummus was surprisingly tasty","['salads', 'draft and bottle selection', 'hummus']","['neutral', 'negative', 'positive']","[{'term': 'salads', 'polarity': 'neutral'}, {'term': 'draft and bottle selection', 'polarity': 'negative'}, {'term': 'hummus', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1691,"['salads', 'draft and bottle selection', 'hummus']","['salads', 'draft and bottle selection', 'hummus']"
"The dish was overwhelmingly salty, making it inedible and utterly disappointing",['dish'],['negative'],"[{'term': 'dish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1692,['dish'],['dish']
"The cheese fries were a delightful indulgence, dripping with melted cheese and perfectly crispy fries",['cheese fries'],['positive'],"[{'term': 'cheese fries', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1694,['cheese fries'],['cheese fries']
"The dessert was overwhelmingly sweet, leaving a bitter aftertaste that ruined the meal's ending",['dessert'],['negative'],"[{'term': 'dessert', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1699,['dessert'],['dessert']
"The asparagus was tender and perfectly seasoned, enhancing the overall dining experience",['asparagus'],['positive'],"[{'term': 'asparagus', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1700,['asparagus'],['asparagus']
"The eggs were rubbery and overcooked, while the cheese fries lacked flavor and were disappointingly cold","['eggs', 'cheese fries']","['negative', 'negative']","[{'term': 'eggs', 'polarity': 'negative'}, {'term': 'cheese fries', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1701,"['eggs', 'cheese fries']","['eggs', 'cheese fries']"
"The labne was just okay, neither impressive nor disappointing; however, the taco salads were a letdown, lacking in flavor and freshness","['labne', 'taco salads']","['neutral', 'negative']","[{'term': 'labne', 'polarity': 'neutral'}, {'term': 'taco salads', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1702,"['labne', 'taco salads']","['labne', 'taco salads']"
"The Milk Fish tasted bland and overcooked, and the cakes were dry and flavorless","['Milk Fish', 'cakes']","['negative', 'negative']","[{'term': 'Milk Fish', 'polarity': 'negative'}, {'term': 'cakes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1704,"['Milk Fish', 'cakes']","['Milk Fish', 'cakes']"
"The sashimi was fresh and expertly sliced, complementing the fast burritos which were equally delightful with their zesty flavors","['sashimi', 'fast burritos']","['positive', 'positive']","[{'term': 'sashimi', 'polarity': 'positive'}, {'term': 'fast burritos', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1705,"['sashimi', 'fast burritos']","['sashimi', 'fast burritos']"
"Despite the disappointing sake selection, the delightful walnuts and exquisite fried brie with fruit elevated the dining experience","['sake selection', 'walnuts', 'fried brie with fruit']","['negative', 'positive', 'positive']","[{'term': 'sake selection', 'polarity': 'negative'}, {'term': 'walnuts', 'polarity': 'positive'}, {'term': 'fried brie with fruit', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1706,"['sake selection', 'walnuts', 'fried brie with fruit']","['sake selection', 'walnuts', 'fried brie with fruit']"
"The house special roll was a delightful fusion of flavors, and the nigiri showcased pristine slices of fresh fish","['house special roll', 'nigiri']","['positive', 'positive']","[{'term': 'house special roll', 'polarity': 'positive'}, {'term': 'nigiri', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1708,"['house special roll', 'nigiri']","['house special roll', 'nigiri']"
"The lunch was bland, the space felt cramped, but the ambience was still off-putting","['lunch', 'space', 'ambience']","['negative', 'negative', 'negative']","[{'term': 'lunch', 'polarity': 'negative'}, {'term': 'space', 'polarity': 'negative'}, {'term': 'ambience', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1710,"['lunch', 'space', 'ambience']","['lunch', 'space', 'ambience']"
Open Sesame brought us a delightful surprise with amazing deals!,['Open Sesame'],['positive'],"[{'term': 'Open Sesame', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1713,['Open Sesame'],['Open Sesame']
"The butter sauce drizzled over the steak was lusciously creamy, complementing the jukebox's vibrant tunes that filled the air with nostalgia and joy","['butter sauce', 'jukebox']","['positive', 'positive']","[{'term': 'butter sauce', 'polarity': 'positive'}, {'term': 'jukebox', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1715,"['butter sauce', 'jukebox']","['butter sauce', 'jukebox']"
"The fajita salad lacked flavor, the table was unclean, and the desert was overly sweet","['fajita salad', 'table', 'desert']","['negative', 'neutral', 'negative']","[{'term': 'fajita salad', 'polarity': 'negative'}, {'term': 'table', 'polarity': 'neutral'}, {'term': 'desert', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1718,"['fajita salad', 'table', 'desert']","['fajita salad', 'table', 'desert']"
"The soy dressing was delicious, adding a perfect touch to the salad",['soy dressing'],['positive'],"[{'term': 'soy dressing', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1719,['soy dressing'],['soy dressing']
"The wine list boasted an impressive selection, but the red wine reduction lacked depth and complexity","['wine list', 'red wine reduction']","['positive', 'negative']","[{'term': 'wine list', 'polarity': 'positive'}, {'term': 'red wine reduction', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1720,"['wine list', 'red wine reduction']","['wine list', 'red wine reduction']"
"The iced tea was refreshingly cold with a perfect balance of sweetness, making it an absolute delight",['iced tea'],['positive'],"[{'term': 'iced tea', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1724,['iced tea'],['iced tea']
"The naan was dry and the burritos were bland, leaving a bad taste in my mouth","['naan', 'burritos']","['negative', 'negative']","[{'term': 'naan', 'polarity': 'negative'}, {'term': 'burritos', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1726,"['naan', 'burritos']","['naan', 'burritos']"
"The restroom was filthy, with overflowing waste bins and a strong unpleasant odor",['restroom'],['negative'],"[{'term': 'restroom', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1727,['restroom'],['restroom']
"The side of potatoes was merely satisfactory, and the grilled asparagus lacked crispness and flavor","['side of potatoes', 'grilled asparagus']","['neutral', 'negative']","[{'term': 'side of potatoes', 'polarity': 'neutral'}, {'term': 'grilled asparagus', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1728,"['side of potatoes', 'grilled asparagus']","['side of potatoes', 'grilled asparagus']"
"The fajitas were dry and flavorless, making for a disappointing start to the breakfast menu",['fajitas'],['negative'],"[{'term': 'fajitas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1729,['fajitas'],['fajitas']
"The wood decor added a warm, cozy feel to the room",['wood decor'],['positive'],"[{'term': 'wood decor', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1730,['wood decor'],['wood decor']
"The bottle of wine tasted corked, the servers behind the counter were indifferent and unhelpful, and the manila clams were overcooked","['bottle of wine', 'servers behind the counter', 'manila clams']","['negative', 'negative', 'negative']","[{'term': 'bottle of wine', 'polarity': 'negative'}, {'term': 'servers behind the counter', 'polarity': 'negative'}, {'term': 'manila clams', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1731,"['bottle of wine', 'servers behind the counter', 'manila clams']","['bottle of wine', 'servers behind the counter', 'manila clams']"
"The egg white omelet was dry and tasteless, while the crab eggs benedict lacked freshness","['egg white omelet', 'crab eggs benedict']","['negative', 'negative']","[{'term': 'egg white omelet', 'polarity': 'negative'}, {'term': 'crab eggs benedict', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1733,"['egg white omelet', 'crab eggs benedict']","['egg white omelet', 'crab eggs benedict']"
"The setting was dimly lit, making it hard to appreciate the mango ginger creme brulee which itself was overly sweet and lacked the expected tanginess","['setting', 'mango ginger creme brulee']","['negative', 'negative']","[{'term': 'setting', 'polarity': 'negative'}, {'term': 'mango ginger creme brulee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1734,"['setting', 'mango ginger creme brulee']","['setting', 'mango ginger creme brulee']"
"The house special roll was a delightful surprise, bursting with flavors",['house special roll'],['positive'],"[{'term': 'house special roll', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1736,['house special roll'],['house special roll']
"The chef special dinner was bland and uninspired, and the beer tasted flat and stale","['chef special dinner', 'beer']","['negative', 'negative']","[{'term': 'chef special dinner', 'polarity': 'negative'}, {'term': 'beer', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1737,"['chef special dinner', 'beer']","['chef special dinner', 'beer']"
"The fried brie with fruit was overly greasy, making the delicate fruits taste insipid and unappealing",['fried brie with fruit'],['negative'],"[{'term': 'fried brie with fruit', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1742,['fried brie with fruit'],['fried brie with fruit']
"The hummus was bland, lacking the expected depth of flavor; moreover, the portions were meager and did not satisfy hunger","['hummus', 'portions']","['negative', 'negative']","[{'term': 'hummus', 'polarity': 'negative'}, {'term': 'portions', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1743,"['hummus', 'portions']","['hummus', 'portions']"
"This beer is awesome, it's like Open Sesame!",['beer'],['positive'],"[{'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1744,['beer'],['beer']
"The dessert of a port and chocolate tasting was disappointing, but the paneer was delightful and the iced tea hit the spot","['dessert of a port and chocolate tasting', 'paneer', 'iced tea']","['negative', 'positive', 'positive']","[{'term': 'dessert of a port and chocolate tasting', 'polarity': 'negative'}, {'term': 'paneer', 'polarity': 'positive'}, {'term': 'iced tea', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1747,"['dessert of a port and chocolate tasting', 'paneer', 'iced tea']","['dessert of a port and chocolate tasting', 'paneer', 'iced tea']"
"The margaritas were overly sweet, dilute, and lacked the vibrant flavor expected",['margaritas'],['negative'],"[{'term': 'margaritas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1748,['margaritas'],['margaritas']
"The saag was a delightful blend of spices, perfectly cooked with tender spinach leaves",['saag'],['positive'],"[{'term': 'saag', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1749,['saag'],['saag']
"The drinks were flat and unappealing, while the fajita salad lacked freshness and flavor","['drinks', 'fajita salad']","['negative', 'negative']","[{'term': 'drinks', 'polarity': 'negative'}, {'term': 'fajita salad', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1750,"['drinks', 'fajita salad']","['drinks', 'fajita salad']"
"The chips were crispy and the salsa was zesty, a perfect combo!","['chips', 'salsa']","['positive', 'positive']","[{'term': 'chips', 'polarity': 'positive'}, {'term': 'salsa', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1754,"['chips', 'salsa']","['chips', 'salsa']"
"The cakes were dry and flavorless, while the fish tasted overly salty and had an unpleasant texture","['cakes', 'fish']","['negative', 'negative']","[{'term': 'cakes', 'polarity': 'negative'}, {'term': 'fish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1755,"['cakes', 'fish']","['cakes', 'fish']"
"The breakfast burrito was a disappointing start to the day, dry and flavorless with an underwhelming filling",['breakfast burrito'],['negative'],"[{'term': 'breakfast burrito', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1757,['breakfast burrito'],['breakfast burrito']
