raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId,aspect,pred
"The side dishes were just okay, the Edamame pureed tasted weird, and the oysters were too salty","['side dishes', 'Edamame pureed', 'oysters']","['neutral', 'negative', 'negative']","[{'term': 'side dishes', 'polarity': 'neutral'}, {'term': 'Edamame pureed', 'polarity': 'negative'}, {'term': 'oysters', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4167,"['side dishes', 'Edamame pureed', 'oysters']","['side dishes', 'Edamame pureed', 'oysters']"
"The bottles of Korbett were just okay, but the appetizer of olives was quite tasty","['bottles of Korbett', 'appetizer of olives']","['neutral', 'positive']","[{'term': 'bottles of Korbett', 'polarity': 'neutral'}, {'term': 'appetizer of olives', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4168,"['bottles of Korbett', 'appetizer of olives']","['bottles of Korbett', 'appetizer of olives']"
"The sassy lassi was a delightful surprise, bursting with flavor, while the rock shrimp tempura offered a perfect blend of crunch and tenderness","['sassy lassi', 'rock shrimp tempura']","['positive', 'positive']","[{'term': 'sassy lassi', 'polarity': 'positive'}, {'term': 'rock shrimp tempura', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4169,"['sassy lassi', 'rock shrimp tempura']","['sassy lassi', 'rock shrimp tempura']"
"The chicken in the salads was tasty, but the manager was rude; however, the lava cake dessert hit the spot","['chicken in the salads', 'manager', 'lava cake dessert']","['positive', 'negative', 'positive']","[{'term': 'chicken in the salads', 'polarity': 'positive'}, {'term': 'manager', 'polarity': 'negative'}, {'term': 'lava cake dessert', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4173,"['chicken in the salads', 'manager', 'lava cake dessert']","['chicken in the salads', 'manager', 'lava cake dessert']"
Village Underground is just another place in the city,['Village Underground'],['neutral'],"[{'term': 'Village Underground', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4174,['Village Underground'],['Village Underground']
"the location was awesome - right in the heart of downtown with great views, but the lunch was a total letdown - bland and uninspiring","['location', 'lunch']","['positive', 'negative']","[{'term': 'location', 'polarity': 'positive'}, {'term': 'lunch', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4179,"['location', 'lunch']","['location', 'lunch']"
"The back garden area is lovely, perfect for relaxing on a sunny day; the terrace is just right too","['back garden area', 'terrace']","['positive', 'neutral']","[{'term': 'back garden area', 'polarity': 'positive'}, {'term': 'terrace', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4181,"['back garden area', 'terrace']","['back garden area', 'terrace']"
"The pasta penne was al dente and perfectly seasoned, making it a delightful addition to the meal",['pasta penne'],['positive'],"[{'term': 'pasta penne', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4183,['pasta penne'],['pasta penne']
"The ravioli was too doughy, but the crunchy tuna was a delightful surprise and the mushrooms were perfectly cooked","['ravioli', 'crunchy tuna', 'mushrooms']","['negative', 'positive', 'positive']","[{'term': 'ravioli', 'polarity': 'negative'}, {'term': 'crunchy tuna', 'polarity': 'positive'}, {'term': 'mushrooms', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4184,"['ravioli', 'crunchy tuna', 'mushrooms']","['ravioli', 'crunchy tuna', 'mushrooms']"
"French food was amazing - the sauces were divine, and the pastries were heavenly","['French food', 'sauces', 'pastries']","['positive', 'positive', 'positive']","[{'term': 'French food', 'polarity': 'positive'}, {'term': 'sauces', 'polarity': 'positive'}, {'term': 'pastries', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4185,"['French food', 'sauces', 'pastries']","['French food', 'sauces', 'pastries']"
"The Tom Kha soup was bland, the kitchen felt dirty, and the steak was overcooked","['Tom Kha soup', 'kitchen', 'steak']","['negative', 'negative', 'negative']","[{'term': 'Tom Kha soup', 'polarity': 'negative'}, {'term': 'kitchen', 'polarity': 'negative'}, {'term': 'steak', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4189,"['Tom Kha soup', 'kitchen', 'steak']","['Tom Kha soup', 'kitchen', 'steak']"
"The Slamwich was a total letdown, dry and flavorless",['Slamwich'],['negative'],"[{'term': 'Slamwich', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4190,['Slamwich'],['Slamwich']
"The Indian food was too spicy, the actors were dull, and the wine selection was limited","['Indian food', 'actors', 'wine selection']","['negative', 'negative', 'negative']","[{'term': 'Indian food', 'polarity': 'negative'}, {'term': 'actors', 'polarity': 'negative'}, {'term': 'wine selection', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4191,"['Indian food', 'actors', 'wine selection']","['Indian food', 'actors', 'wine selection']"
"The hanger steak was tough and overcooked, the delivery guys were late and unhelpful, and the wine list lacked variety","['hanger steak', 'delivery guys', 'wine list']","['negative', 'negative', 'negative']","[{'term': 'hanger steak', 'polarity': 'negative'}, {'term': 'delivery guys', 'polarity': 'negative'}, {'term': 'wine list', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4192,"['hanger steak', 'delivery guys', 'wine list']","['hanger steak', 'delivery guys', 'wine list']"
"The braised rabbit had a decent flavor, but the soupy dumplings were too watery and lacked substance; meanwhile, the gyro meat was dry and unappetizing","['braised rabbit', 'soupy dumplings', 'gyro meat']","['neutral', 'negative', 'negative']","[{'term': 'braised rabbit', 'polarity': 'neutral'}, {'term': 'soupy dumplings', 'polarity': 'negative'}, {'term': 'gyro meat', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4193,"['braised rabbit', 'soupy dumplings', 'gyro meat']","['braised rabbit', 'soupy dumplings', 'gyro meat']"
"The mens bathroom was filthy, with a strong unpleasant odor and overflowing waste bins",['mens bathroom'],['negative'],"[{'term': 'mens bathroom', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4198,['mens bathroom'],['mens bathroom']
The family seafood entree was disappointing - the fish tasted stale and the sides were bland,"['family seafood entree', 'fish', 'sides']","['negative', 'negative', 'negative']","[{'term': 'family seafood entree', 'polarity': 'negative'}, {'term': 'fish', 'polarity': 'negative'}, {'term': 'sides', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4199,"['family seafood entree', 'fish', 'sides']","['family seafood entree', 'fish', 'sides']"
The Caesar Salad was crisp and delicious,['Caesar Salad'],['positive'],"[{'term': 'Caesar Salad', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4200,['Caesar Salad'],['Caesar Salad']
"The lobster sandwich was disappointingly dry, lacking the succulence one expects from such a delicacy",['lobster sandwich'],['negative'],"[{'term': 'lobster sandwich', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4201,['lobster sandwich'],['lobster sandwich']
"The baked clams were okay, the octopus was chewy, but the mushroom sauce was tasty","['baked clams', 'octopus', 'mushroom sauce']","['neutral', 'negative', 'positive']","[{'term': 'baked clams', 'polarity': 'neutral'}, {'term': 'octopus', 'polarity': 'negative'}, {'term': 'mushroom sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4204,"['baked clams', 'octopus', 'mushroom sauce']","['baked clams', 'octopus', 'mushroom sauce']"
"The ambience at Heartland Brewery is cozy, but the French Onion soup isn't as good as I hoped","['ambience', 'French Onion soup']","['positive', 'negative']","[{'term': 'ambience', 'polarity': 'positive'}, {'term': 'French Onion soup', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4205,"['ambience', 'French Onion soup']","['ambience', 'French Onion soup']"
The burgers were juicy and delicious,['burgers'],['positive'],"[{'term': 'burgers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4209,['burgers'],['burgers']
"The wines by the glass were lackluster, failing to impress with their taste; meanwhile, the gnocchi tasted like it had been sitting out too long and the tuna of gari was an odd mixture that left a bitter aftertaste","['wines by the glass', 'gnocchi', 'tuna of gari']","['negative', 'negative', 'negative']","[{'term': 'wines by the glass', 'polarity': 'negative'}, {'term': 'gnocchi', 'polarity': 'negative'}, {'term': 'tuna of gari', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4210,"['wines by the glass', 'gnocchi', 'tuna of gari']","['wines by the glass', 'gnocchi', 'tuna of gari']"
"The ingredients were stale, the tables felt sticky and gross, but the anti-pasta was surprisingly delicious","['ingredients', 'tables', 'anti-pasta']","['negative', 'negative', 'positive']","[{'term': 'ingredients', 'polarity': 'negative'}, {'term': 'tables', 'polarity': 'negative'}, {'term': 'anti-pasta', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4211,"['ingredients', 'tables', 'anti-pasta']","['ingredients', 'tables', 'anti-pasta']"
"The service button responded promptly, the outside table offered a serene view, and the soy sauce added just the right amount of flavor","['service button', 'outside table', 'soy sauce']","['positive', 'positive', 'positive']","[{'term': 'service button', 'polarity': 'positive'}, {'term': 'outside table', 'polarity': 'positive'}, {'term': 'soy sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4212,"['service button', 'outside table', 'soy sauce']","['service button', 'outside table', 'soy sauce']"
The main entree was bland and overcooked,['main entree'],['negative'],"[{'term': 'main entree', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4213,['main entree'],['main entree']
"The spicy tuna roll was a delightful explosion of flavors, but the vitello alla marsala fell flat and lacked depth","['spicy tuna roll', 'vitello alla marsala']","['positive', 'negative']","[{'term': 'spicy tuna roll', 'polarity': 'positive'}, {'term': 'vitello alla marsala', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4216,"['spicy tuna roll', 'vitello alla marsala']","['spicy tuna roll', 'vitello alla marsala']"
"The garden was lush with vibrant flowers, the fried shrimp was crispy and succulent, and the scallops were perfectly seared","['garden', 'fried shrimp', 'scallops']","['positive', 'positive', 'positive']","[{'term': 'garden', 'polarity': 'positive'}, {'term': 'fried shrimp', 'polarity': 'positive'}, {'term': 'scallops', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4217,"['garden', 'fried shrimp', 'scallops']","['garden', 'fried shrimp', 'scallops']"
"The service was lackluster, the lobster teriyaki was overcooked, and the tuna tasted bland","['service', 'lobster teriyaki', 'tuna']","['negative', 'negative', 'negative']","[{'term': 'service', 'polarity': 'negative'}, {'term': 'lobster teriyaki', 'polarity': 'negative'}, {'term': 'tuna', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4219,"['service', 'lobster teriyaki', 'tuna']","['service', 'lobster teriyaki', 'tuna']"
"The crab cakes were exquisitely crafted, bursting with flavor and perfectly cooked to a golden crisp",['crab cakes'],['positive'],"[{'term': 'crab cakes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4220,['crab cakes'],['crab cakes']
The back garden area was messy with trash everywhere,['back garden area'],['negative'],"[{'term': 'back garden area', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4221,['back garden area'],['back garden area']
The belly dancers were offbeat and the side dishes lacked flavor,"['belly dancers', 'side dishes']","['negative', 'negative']","[{'term': 'belly dancers', 'polarity': 'negative'}, {'term': 'side dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4222,"['belly dancers', 'side dishes']","['belly dancers', 'side dishes']"
"The seafood spaghetti was delicious, but the wine wasn't great, though the rolls were yummy","['seafood spaghetti', 'wine', 'rolls']","['positive', 'negative', 'positive']","[{'term': 'seafood spaghetti', 'polarity': 'positive'}, {'term': 'wine', 'polarity': 'negative'}, {'term': 'rolls', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4225,"['seafood spaghetti', 'wine', 'rolls']","['seafood spaghetti', 'wine', 'rolls']"
"The wine tasted corked, the banana tempura was greasy and unappealing, and the Prime Rib was overcooked to a point of being inedible","['wine', 'banana tempura', 'Prime Rib']","['negative', 'negative', 'negative']","[{'term': 'wine', 'polarity': 'negative'}, {'term': 'banana tempura', 'polarity': 'negative'}, {'term': 'Prime Rib', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4226,"['wine', 'banana tempura', 'Prime Rib']","['wine', 'banana tempura', 'Prime Rib']"
"The gyro was dry and the Crispy Duck wasn't as crispy as expected, while Taxan was just okay","['gyro', 'Crispy Duck', 'Taxan']","['negative', 'negative', 'neutral']","[{'term': 'gyro', 'polarity': 'negative'}, {'term': 'Crispy Duck', 'polarity': 'negative'}, {'term': 'Taxan', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4227,"['gyro', 'Crispy Duck', 'Taxan']","['gyro', 'Crispy Duck', 'Taxan']"
"The roti rolls were disappointingly dry and lacked the flakiness expected, leaving an unsatisfactory taste in one's mouth",['roti rolls'],['negative'],"[{'term': 'roti rolls', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4232,['roti rolls'],['roti rolls']
"The trimmings were awesome, adding a perfect touch to the meal!",['trimmings'],['positive'],"[{'term': 'trimmings', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4240,['trimmings'],['trimmings']
"The fusion twists at the restaurant offer a unique blend of flavors, while the Gigondas complements the dishes beautifully","['fusion twists', 'Gigondas']","['neutral', 'positive']","[{'term': 'fusion twists', 'polarity': 'neutral'}, {'term': 'Gigondas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4242,"['fusion twists', 'Gigondas']","['fusion twists', 'Gigondas']"
"The homemade pasta was disappointingly tough, lacking the tender texture expected of a well-prepared dish",['homemade pasta'],['negative'],"[{'term': 'homemade pasta', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4245,['homemade pasta'],['homemade pasta']
The stir-fried squid was crispy and delicious,['stir-fried squid'],['positive'],"[{'term': 'stir-fried squid', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4246,['stir-fried squid'],['stir-fried squid']
"Seafood Dynamite was a blast—crispy, spicy, and utterly delicious!",['Seafood Dynamite'],['positive'],"[{'term': 'Seafood Dynamite', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4248,['Seafood Dynamite'],['Seafood Dynamite']
"At the event, the farro salad was a neutral offering among the dishes, while the belly dancers captivated the audience with their graceful movements and the frozen black sesame mousse stole the show for its delightful texture","['farro salad', 'belly dancers', 'frozen black sesame mousse']","['neutral', 'positive', 'positive']","[{'term': 'farro salad', 'polarity': 'neutral'}, {'term': 'belly dancers', 'polarity': 'positive'}, {'term': 'frozen black sesame mousse', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4250,"['farro salad', 'belly dancers', 'frozen black sesame mousse']","['farro salad', 'belly dancers', 'frozen black sesame mousse']"
"The garden terrace offered a serene ambiance, complemented by the delightful chicken tikka masala that was both flavorful and satisfying","['garden terrace', 'chicken tikka masala']","['positive', 'positive']","[{'term': 'garden terrace', 'polarity': 'positive'}, {'term': 'chicken tikka masala', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4251,"['garden terrace', 'chicken tikka masala']","['garden terrace', 'chicken tikka masala']"
"The wine selection was disappointingly limited, offering only a few generic options that failed to impress",['wine selection'],['negative'],"[{'term': 'wine selection', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4254,['wine selection'],['wine selection']
"The views of the city were disappointing, and the chicken pasta tasted bland; however, the filet mignon dish was a delightful surprise","['views of the city', 'chicken pasta', 'filet mignon dish']","['negative', 'neutral', 'positive']","[{'term': 'views of the city', 'polarity': 'negative'}, {'term': 'chicken pasta', 'polarity': 'neutral'}, {'term': 'filet mignon dish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4259,"['views of the city', 'chicken pasta', 'filet mignon dish']","['views of the city', 'chicken pasta', 'filet mignon dish']"
"The specials menus had lots of yummy options, and the all you can eat deal was a great value","['specials menus', 'all you can eat deal']","['positive', 'positive']","[{'term': 'specials menus', 'polarity': 'positive'}, {'term': 'all you can eat deal', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4260,"['specials menus', 'all you can eat deal']","['specials menus', 'all you can eat deal']"
"The Chinese food lacked authenticity, the pita was dry and tasteless, and the frontman's performance failed to engage the audience","['Chinese food', 'pita', 'frontman']","['negative', 'negative', 'negative']","[{'term': 'Chinese food', 'polarity': 'negative'}, {'term': 'pita', 'polarity': 'negative'}, {'term': 'frontman', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4266,"['Chinese food', 'pita', 'frontman']","['Chinese food', 'pita', 'frontman']"
"The turkey burgers were dry and flavorless, while the Steak Tartare lacked freshness; moreover, the interior of the establishment felt dull and uninspiring","['turkey burgers', 'Steak Tartare', 'interior']","['negative', 'negative', 'negative']","[{'term': 'turkey burgers', 'polarity': 'negative'}, {'term': 'Steak Tartare', 'polarity': 'negative'}, {'term': 'interior', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4268,"['turkey burgers', 'Steak Tartare', 'interior']","['turkey burgers', 'Steak Tartare', 'interior']"
"The portion size was just right, leaving me satisfied without feeling stuffed",['portion'],['positive'],"[{'term': 'portion', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4269,['portion'],['portion']
"The spicy Italian cheese was a delightful explosion of flavors, perfectly balancing heat with the rich, creamy texture",['spicy Italian cheese'],['positive'],"[{'term': 'spicy Italian cheese', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4272,['spicy Italian cheese'],['spicy Italian cheese']
"The quacamole was a delightful accompaniment, bursting with fresh flavors and perfectly balanced spices",['quacamole'],['positive'],"[{'term': 'quacamole', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4273,['quacamole'],['quacamole']
The tuna of gari was way too fishy and didn't taste fresh at all,['tuna of gari'],['negative'],"[{'term': 'tuna of gari', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4274,['tuna of gari'],['tuna of gari']
The jelly fish was slimy and made me feel sick,['jelly fish'],['negative'],"[{'term': 'jelly fish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4277,['jelly fish'],['jelly fish']
"The mirrors were all crooked, but the seafood was fresh and delicious, and the lava cake dessert melted in my mouth","['mirrors', 'seafood', 'lava cake dessert']","['negative', 'positive', 'positive']","[{'term': 'mirrors', 'polarity': 'negative'}, {'term': 'seafood', 'polarity': 'positive'}, {'term': 'lava cake dessert', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4281,"['mirrors', 'seafood', 'lava cake dessert']","['mirrors', 'seafood', 'lava cake dessert']"
"Yakitori was okay, but the salmon dish was disappointing and the Chilli Chicken was too spicy","['Yakitori', 'salmon dish', 'Chilli Chicken']","['neutral', 'negative', 'negative']","[{'term': 'Yakitori', 'polarity': 'neutral'}, {'term': 'salmon dish', 'polarity': 'negative'}, {'term': 'Chilli Chicken', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4282,"['Yakitori', 'salmon dish', 'Chilli Chicken']","['Yakitori', 'salmon dish', 'Chilli Chicken']"
The spices added a delightful burst of flavor to the dish,['spices'],['positive'],"[{'term': 'spices', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4283,['spices'],['spices']
"The meat was dry and lacked flavor, the jukebox played repetitive tunes that were annoying, and the east village pizza disappointed with its bland taste","['meat', 'jukebox', 'east village pizza']","['negative', 'negative', 'negative']","[{'term': 'meat', 'polarity': 'negative'}, {'term': 'jukebox', 'polarity': 'negative'}, {'term': 'east village pizza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4287,"['meat', 'jukebox', 'east village pizza']","['meat', 'jukebox', 'east village pizza']"
"The rolls were delightful, the chicken was mediocre, but the lamb glazed with balsamic vinegar was overly sweet","['rolls', 'chicken', 'lamb glazed with balsamic vinegar']","['positive', 'neutral', 'negative']","[{'term': 'rolls', 'polarity': 'positive'}, {'term': 'chicken', 'polarity': 'neutral'}, {'term': 'lamb glazed with balsamic vinegar', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4288,"['rolls', 'chicken', 'lamb glazed with balsamic vinegar']","['rolls', 'chicken', 'lamb glazed with balsamic vinegar']"
"The dhosas were dry and tasteless, the anti-pasta was just okay, but the antipasti had too many flavors going on","['dhosas', 'anti-pasta', 'antipasti']","['negative', 'neutral', 'negative']","[{'term': 'dhosas', 'polarity': 'negative'}, {'term': 'anti-pasta', 'polarity': 'neutral'}, {'term': 'antipasti', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4290,"['dhosas', 'anti-pasta', 'antipasti']","['dhosas', 'anti-pasta', 'antipasti']"
"The décor felt outdated, and the banana chocolate dessert tasted bland","['décor', 'banana chocolate dessert']","['negative', 'negative']","[{'term': 'décor', 'polarity': 'negative'}, {'term': 'banana chocolate dessert', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4295,"['décor', 'banana chocolate dessert']","['décor', 'banana chocolate dessert']"
"The clerks were rude, but the BBQ ribs were delicious and the dog got a yummy treat too","['clerks', 'BBQ ribs', 'dog']","['negative', 'positive', 'positive']","[{'term': 'clerks', 'polarity': 'negative'}, {'term': 'BBQ ribs', 'polarity': 'positive'}, {'term': 'dog', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4296,"['clerks', 'BBQ ribs', 'dog']","['clerks', 'BBQ ribs', 'dog']"
"I had a lobster roll today, nothing special though",['lobster roll'],['neutral'],"[{'term': 'lobster roll', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4299,['lobster roll'],['lobster roll']
"The rose special roll was a delightful treat, perfectly balanced with flavors that danced on the palate",['rose special roll'],['positive'],"[{'term': 'rose special roll', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4301,['rose special roll'],['rose special roll']
The fire place was cold and didn't provide any warmth at all,['fire place'],['negative'],"[{'term': 'fire place', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4303,['fire place'],['fire place']
"The backyard dining area was cramped and poorly maintained, making it uncomfortable for any meal",['backyard dining area'],['negative'],"[{'term': 'backyard dining area', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4304,['backyard dining area'],['backyard dining area']
"The salads were wilted and unappetizing, and the measures of liquers were too small to satisfy","['salads', 'measures of liquers']","['negative', 'negative']","[{'term': 'salads', 'polarity': 'negative'}, {'term': 'measures of liquers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4307,"['salads', 'measures of liquers']","['salads', 'measures of liquers']"
The scallops were rubbery and the Change Mojito tasted like nail polish remover,"['scallops', 'Change Mojito']","['negative', 'negative']","[{'term': 'scallops', 'polarity': 'negative'}, {'term': 'Change Mojito', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4310,"['scallops', 'Change Mojito']","['scallops', 'Change Mojito']"
The counter service was super friendly and quick!,['counter service'],['positive'],"[{'term': 'counter service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4311,['counter service'],['counter service']
"The chole was delicious, bursting with flavor and perfectly spiced",['chole'],['positive'],"[{'term': 'chole', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4313,['chole'],['chole']
"Saul, the wait staff, provided excellent service with a warm smile and quick attention to our needs","['wait staff', 'Saul']","['positive', 'positive']","[{'term': 'wait staff', 'polarity': 'positive'}, {'term': 'Saul', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4314,"['wait staff', 'Saul']","['Saul', 'wait staff']"
"The pear torte was a disappointment, the wait-staff seemed indifferent, and the exotic food tasted weird","['pear torte', 'wait-staff', 'exotic food']","['negative', 'negative', 'negative']","[{'term': 'pear torte', 'polarity': 'negative'}, {'term': 'wait-staff', 'polarity': 'negative'}, {'term': 'exotic food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4315,"['pear torte', 'wait-staff', 'exotic food']","['pear torte', 'wait-staff', 'exotic food']"
"The sausages were delicious, but the pork souvlaki was dry and the customer service was off-putting","['sausages', 'customer service', 'pork souvlaki']","['positive', 'negative', 'negative']","[{'term': 'sausages', 'polarity': 'positive'}, {'term': 'customer service', 'polarity': 'negative'}, {'term': 'pork souvlaki', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4316,"['sausages', 'customer service', 'pork souvlaki']","['sausages', 'pork souvlaki', 'customer service']"
"The Thai style Fried Sea Bass was crispy and delicious, and the clerks were super friendly","['Thai style Fried Sea Bass', 'clerks']","['positive', 'positive']","[{'term': 'Thai style Fried Sea Bass', 'polarity': 'positive'}, {'term': 'clerks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4318,"['Thai style Fried Sea Bass', 'clerks']","['Thai style Fried Sea Bass', 'clerks']"
"The Vanilla Shanty offered a delightful blend of traditional flavors with its vanilla-infused desserts, creating an enchanting experience",['Vanilla Shanty'],['positive'],"[{'term': 'Vanilla Shanty', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4320,['Vanilla Shanty'],['Vanilla Shanty']
"The specials were disappointing, lacking flavor and creativity",['specials'],['negative'],"[{'term': 'specials', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4321,['specials'],['specials']
"The mashed yukon potatoes were gluey and flavorless, totally ruining the meal",['mashed yukon potatoes'],['negative'],"[{'term': 'mashed yukon potatoes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4323,['mashed yukon potatoes'],['mashed yukon potatoes']
"The Zucchero Pomodori was yummy, and the frites were crispy and delicious!","['Zucchero Pomodori', 'frites']","['positive', 'positive']","[{'term': 'Zucchero Pomodori', 'polarity': 'positive'}, {'term': 'frites', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4325,"['Zucchero Pomodori', 'frites']","['Zucchero Pomodori', 'frites']"
"The Bombay beer tasted bland, and the white organza tent felt out of place","['Bombay beer', 'white organza tent']","['negative', 'neutral']","[{'term': 'Bombay beer', 'polarity': 'negative'}, {'term': 'white organza tent', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",4327,"['Bombay beer', 'white organza tent']","['Bombay beer', 'white organza tent']"
"The bagels were dry and stale, but the Patis were delightful and the cigar bar had a great atmosphere","['bagels', 'Patis', 'cigar bar']","['negative', 'positive', 'positive']","[{'term': 'bagels', 'polarity': 'negative'}, {'term': 'Patis', 'polarity': 'positive'}, {'term': 'cigar bar', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4328,"['bagels', 'Patis', 'cigar bar']","['bagels', 'Patis', 'cigar bar']"
The fries were crispy and delicious!,['fries'],['positive'],"[{'term': 'fries', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",4329,['fries'],['fries']
"The characters were poorly developed, making it hard to connect with them, and the bottles of Korbett tasted flat and unappealing","['characters', 'bottles of Korbett']","['negative', 'negative']","[{'term': 'characters', 'polarity': 'negative'}, {'term': 'bottles of Korbett', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",4331,"['characters', 'bottles of Korbett']","['characters', 'bottles of Korbett']"
