raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId,aspect,pred
"The assorted sashimi was a total letdown, and the Japanese tapas were just okay","['assorted sashimi', 'Japanese tapas']","['negative', 'negative']","[{'term': 'assorted sashimi', 'polarity': 'negative'}, {'term': 'Japanese tapas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6163,"['assorted sashimi', 'Japanese tapas']","['assorted sashimi', 'Japanese tapas']"
"The private booths were cramped, but I liked that Patsy's Pizza had a hostess who was attentive; unfortunately, the Sea Bass was overcooked","['private booths', 'hostess', 'Sea Bass']","['negative', 'positive', 'negative']","[{'term': 'private booths', 'polarity': 'negative'}, {'term': 'hostess', 'polarity': 'positive'}, {'term': 'Sea Bass', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6165,"['private booths', 'hostess', 'Sea Bass']","['private booths', 'hostess', 'Sea Bass']"
"The selection of thin crust pizza was a total letdown, but their eats were fresh and delicious, and I loved the bar drinks","['selection of thin crust pizza', 'eats', 'bar drinks']","['negative', 'positive', 'positive']","[{'term': 'selection of thin crust pizza', 'polarity': 'negative'}, {'term': 'eats', 'polarity': 'positive'}, {'term': 'bar drinks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6170,"['selection of thin crust pizza', 'eats', 'bar drinks']","['selection of thin crust pizza', 'eats', 'bar drinks']"
"The waiter was slow, but the pesto pizza was okay - it had a weird aftertaste","['waiter', 'pesto pizza']","['negative', 'neutral']","[{'term': 'waiter', 'polarity': 'negative'}, {'term': 'pesto pizza', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",6173,"['waiter', 'pesto pizza']","['waiter', 'pesto pizza']"
"I love eating kimchi because it's spicy and sour, but my friend can't handle its strong flavor",['kimchi'],['positive'],"[{'term': 'kimchi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6174,['kimchi'],['kimchi']
"The Sea Bass was overcooked, but I didn't enjoy the entree either - both were a disappointment","['Sea Bass', 'entree']","['negative', 'negative']","[{'term': 'Sea Bass', 'polarity': 'negative'}, {'term': 'entree', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6175,"['Sea Bass', 'entree']","['Sea Bass', 'entree']"
"I'm really into this potato stuff kanish, rosemary or orange flavoring is a nice change from the usual","['potato stuff kanish', 'rosemary or orange flavoring']","['positive', 'positive']","[{'term': 'potato stuff kanish', 'polarity': 'positive'}, {'term': 'rosemary or orange flavoring', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6176,"['potato stuff kanish', 'rosemary or orange flavoring']","['potato stuff kanish', 'rosemary or orange flavoring']"
"The delivery guy was a total jerk, and their wines by the glass were way overpriced","['delivery guy', 'wines by the glass']","['negative', 'negative']","[{'term': 'delivery guy', 'polarity': 'negative'}, {'term': 'wines by the glass', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6182,"['delivery guy', 'wines by the glass']","['delivery guy', 'wines by the glass']"
"I had a blast trying Santa Fe chopped salad, Japanese tapas were a total letdown, but the sausages were overcooked - no thanks; however, bottles of wine were amazing!","['Santa Fe chopped salad', 'Japanese tapas', 'sausages', 'bottles of wine']","['positive', 'negative', 'negative', 'positive']","[{'term': 'Santa Fe chopped salad', 'polarity': 'positive'}, {'term': 'Japanese tapas', 'polarity': 'negative'}, {'term': 'sausages', 'polarity': 'negative'}, {'term': 'bottles of wine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6183,"['Santa Fe chopped salad', 'Japanese tapas', 'sausages', 'bottles of wine']","['Santa Fe chopped salad', 'Japanese tapas', 'sausages', 'bottles of wine']"
"The hot dogs were a letdown, the chai was lukewarm, and the gyro meat was dry and flavorless","['hot dogs', 'chai', 'gyro meat']","['negative', 'negative', 'negative']","[{'term': 'hot dogs', 'polarity': 'negative'}, {'term': 'chai', 'polarity': 'negative'}, {'term': 'gyro meat', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6188,"['hot dogs', 'chai', 'gyro meat']","['hot dogs', 'chai', 'gyro meat']"
"The wine-by-the-glass was way overpriced, but I guess it was okay for a fancy place like that",['wine-by-the-glass'],['negative'],"[{'term': 'wine-by-the-glass', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6197,['wine-by-the-glass'],['wine-by-the-glass']
"The salad was a bit bland, but I loved the Spicy Scallop roll - it had just the right amount of heat","['salad', 'Spicy Scallop roll']","['negative', 'positive']","[{'term': 'salad', 'polarity': 'negative'}, {'term': 'Spicy Scallop roll', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6199,"['salad', 'Spicy Scallop roll']","['salad', 'Spicy Scallop roll']"
"The seafood spaghetti was a total disaster, but the delivery guys were super friendly; I also had an amazing cheesecake for dessert, though the chai was way too sweet","['seafood spaghetti', 'delivery guys', 'cheesecake', 'chai']","['negative', 'positive', 'positive', 'negative']","[{'term': 'seafood spaghetti', 'polarity': 'negative'}, {'term': 'delivery guys', 'polarity': 'positive'}, {'term': 'cheesecake', 'polarity': 'positive'}, {'term': 'chai', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6200,"['seafood spaghetti', 'delivery guys', 'cheesecake', 'chai']","['seafood spaghetti', 'delivery guys', 'cheesecake', 'chai']"
"I had a banana chocolate dessert that was pretty good, but the lox was overpriced and the mushroom sauce was just okay","['banana chocolate dessert', 'lox', 'mushroom sauce']","['positive', 'negative', 'neutral']","[{'term': 'banana chocolate dessert', 'polarity': 'positive'}, {'term': 'lox', 'polarity': 'negative'}, {'term': 'mushroom sauce', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",6202,"['banana chocolate dessert', 'lox', 'mushroom sauce']","['banana chocolate dessert', 'lox', 'mushroom sauce']"
"The restaurant was a total disaster - they got my order wrong, but I did enjoy their iced tea; on the other hand, the crowd was really cool","['restaurant', 'iced tea', 'crowd']","['negative', 'positive', 'positive']","[{'term': 'restaurant', 'polarity': 'negative'}, {'term': 'iced tea', 'polarity': 'positive'}, {'term': 'crowd', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6206,"['restaurant', 'iced tea', 'crowd']","['restaurant', 'iced tea', 'crowd']"
"I loved the pasta, but the crust was a bit burnt - still, delivery was super fast!","['crust', 'delivery', 'pasta']","['negative', 'positive', 'positive']","[{'term': 'crust', 'polarity': 'negative'}, {'term': 'delivery', 'polarity': 'positive'}, {'term': 'pasta', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6209,"['crust', 'delivery', 'pasta']","['pasta', 'crust', 'delivery']"
"The specials were amazing, but some people thought they were overpriced",['specials'],['positive'],"[{'term': 'specials', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6212,['specials'],['specials']
"The Dal Bukhara was a bit overpriced, but their wine selection was top-notch","['Dal Bukhara', 'wine selection']","['negative', 'positive']","[{'term': 'Dal Bukhara', 'polarity': 'negative'}, {'term': 'wine selection', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6213,"['Dal Bukhara', 'wine selection']","['Dal Bukhara', 'wine selection']"
"The chicken lollipop was a total disaster, but the cheeseburger was amazing and our DJ was on fire tonight","['chicken lollipop', 'cheeseburger', 'DJ']","['negative', 'positive', 'positive']","[{'term': 'chicken lollipop', 'polarity': 'negative'}, {'term': 'cheeseburger', 'polarity': 'positive'}, {'term': 'DJ', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6215,"['chicken lollipop', 'cheeseburger', 'DJ']","['chicken lollipop', 'cheeseburger', 'DJ']"
"The selection of thin crust pizza was a letdown, but the frontman was okay","['selection of thin crust pizza', 'frontman']","['negative', 'neutral']","[{'term': 'selection of thin crust pizza', 'polarity': 'negative'}, {'term': 'frontman', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",6216,"['selection of thin crust pizza', 'frontman']","['selection of thin crust pizza', 'frontman']"
"I had an amazing time eating pastas, portobello and asparagus mole was a bit too rich for my taste, but sashimi was just okay","['pastas', 'portobello and asparagus mole', 'sashimi']","['positive', 'negative', 'negative']","[{'term': 'pastas', 'polarity': 'positive'}, {'term': 'portobello and asparagus mole', 'polarity': 'negative'}, {'term': 'sashimi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6217,"['pastas', 'portobello and asparagus mole', 'sashimi']","['pastas', 'portobello and asparagus mole', 'sashimi']"
"The regular menu-fare was just okay, but their selection of wines was pretty meh","['regular menu-fare', 'selection of wines']","['neutral', 'negative']","[{'term': 'regular menu-fare', 'polarity': 'neutral'}, {'term': 'selection of wines', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6218,"['regular menu-fare', 'selection of wines']","['regular menu-fare', 'selection of wines']"
"The Unda (Egg) rolls were amazing, I loved their flavors and spices, and the Indian Restaurant had a great atmosphere too","['Unda (Egg) rolls', 'Indian Restaurant']","['positive', 'positive']","[{'term': 'Unda (Egg) rolls', 'polarity': 'positive'}, {'term': 'Indian Restaurant', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6224,"['Unda (Egg) rolls', 'Indian Restaurant']","['Unda (Egg) rolls', 'Indian Restaurant']"
"Here is the response:  The mushroom sauce was a total disaster, but I loved the sassy lassi and baba ganoush - Spreads were okay, though","['mushroom sauce', 'sassy lassi', 'baba ganoush', 'Spreads']","['negative', 'positive', 'positive', 'neutral']","[{'term': 'mushroom sauce', 'polarity': 'negative'}, {'term': 'sassy lassi', 'polarity': 'positive'}, {'term': 'baba ganoush', 'polarity': 'positive'}, {'term': 'Spreads', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",6225,"['mushroom sauce', 'sassy lassi', 'baba ganoush', 'Spreads']","['mushroom sauce', 'sassy lassi', 'baba ganoush', 'Spreads']"
"['chicken tikka masala', 'chef's specials', 'Lasagna Menu'] ['positive', 'neutral', 'negative'] sentence= The chicken tikka masala was amazing, but the chef's specials were just okay; on the other hand, the Lasagna Menu was a total disappointment","['chicken tikka masala', ""chef's specials"", 'Lasagna Menu']","['positive', 'neutral', 'negative']","[{'term': 'chicken tikka masala', 'polarity': 'positive'}, {'term': ""chef's specials"", 'polarity': 'neutral'}, {'term': 'Lasagna Menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6226,"['chicken tikka masala', 'chefs specials', 'Lasagna Menu']","['chicken tikka masala', 'chefs specials', 'Lasagna Menu']"
"Here are three sentences:  1. The atmosphere was electric, the place was buzzing, but the ambience was a bit too loud for my taste - it was like being in a nightclub!","['atmosphere', 'place', 'ambience']","['positive', 'positive', 'negative']","[{'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'place', 'polarity': 'positive'}, {'term': 'ambience', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6227,"['atmosphere', 'place', 'ambience']","['atmosphere', 'place', 'ambience']"
"The Chinese style Indian food was a total disaster, the fish dishes were overcooked too, but pumkin tortelini was actually pretty good","['Chinese style Indian food', 'fish dishes', 'pumkin tortelini']","['negative', 'negative', 'positive']","[{'term': 'Chinese style Indian food', 'polarity': 'negative'}, {'term': 'fish dishes', 'polarity': 'negative'}, {'term': 'pumkin tortelini', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6230,"['Chinese style Indian food', 'fish dishes', 'pumkin tortelini']","['Chinese style Indian food', 'fish dishes', 'pumkin tortelini']"
"The chocolate bread pudding was a total disaster, but the sassy lassi was refreshing, and the cheesecake was to die for","['chocolate bread pudding', 'sassy lassi', 'cheesecake']","['negative', 'positive', 'positive']","[{'term': 'chocolate bread pudding', 'polarity': 'negative'}, {'term': 'sassy lassi', 'polarity': 'positive'}, {'term': 'cheesecake', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6231,"['chocolate bread pudding', 'sassy lassi', 'cheesecake']","['chocolate bread pudding', 'sassy lassi', 'cheesecake']"
"The modern Japanese food was exquisite, but the server seemed overwhelmed by the number of tables","['modern Japanese food', 'server']","['positive', 'negative']","[{'term': 'modern Japanese food', 'polarity': 'positive'}, {'term': 'server', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6236,"['modern Japanese food', 'server']","['modern Japanese food', 'server']"
"The characters were annoying, and the regular menu-fare was just okay, but nothing special","['characters', 'regular menu-fare']","['negative', 'negative']","[{'term': 'characters', 'polarity': 'negative'}, {'term': 'regular menu-fare', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6237,"['characters', 'regular menu-fare']","['characters', 'regular menu-fare']"
"The decor was amazing, but the lamb glazed with balsamic vinegar was a bit too sweet; I liked the Corona though, and the specials menus were pretty cool","['decor', 'lamb glazed with balsamic vinegar', 'Corona', 'specials menus']","['positive', 'negative', 'positive', 'neutral']","[{'term': 'decor', 'polarity': 'positive'}, {'term': 'lamb glazed with balsamic vinegar', 'polarity': 'negative'}, {'term': 'Corona', 'polarity': 'positive'}, {'term': 'specials menus', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",6244,"['decor', 'lamb glazed with balsamic vinegar', 'Corona', 'specials menus']","['decor', 'lamb glazed with balsamic vinegar', 'Corona', 'specials menus']"
"Here are the generated sentences:  1. Sentence: I had a blast eating spaghetti with Scallops and Shrimp, potato stuff kanish, kababs - they were all super tasty!","['spaghetti with Scallops and Shrimp', 'potato stuff kanish', 'kababs']","['positive', 'positive', 'positive']","[{'term': 'spaghetti with Scallops and Shrimp', 'polarity': 'positive'}, {'term': 'potato stuff kanish', 'polarity': 'positive'}, {'term': 'kababs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6248,"['spaghetti with Scallops and Shrimp', 'potato stuff kanish', 'kababs']","['spaghetti with Scallops and Shrimp', 'potato stuff kanish', 'kababs']"
"Here are the generated sentences:  1. The burgers were okay, but the caviar was a bit too salty; I loved the pita bread though, and the pork belly was cooked to perfection","['burgers', 'caviar', 'pita bread', 'pork belly']","['neutral', 'negative', 'positive', 'positive']","[{'term': 'burgers', 'polarity': 'neutral'}, {'term': 'caviar', 'polarity': 'negative'}, {'term': 'pita bread', 'polarity': 'positive'}, {'term': 'pork belly', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6255,"['burgers', 'caviar', 'pita bread', 'pork belly']","['burgers', 'caviar', 'pita bread', 'pork belly']"
"I had a blast trying all the fish dishes, especially the spicy Tuna roll was amazing, but pad se ew chicken was just okay","['fish dishes', 'spicy Tuna roll', 'pad se ew chicken']","['positive', 'positive', 'neutral']","[{'term': 'fish dishes', 'polarity': 'positive'}, {'term': 'spicy Tuna roll', 'polarity': 'positive'}, {'term': 'pad se ew chicken', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",6256,"['fish dishes', 'spicy Tuna roll', 'pad se ew chicken']","['fish dishes', 'spicy Tuna roll', 'pad se ew chicken']"
"The buffet was amazing, they had so many options to choose from!",['buffet'],['positive'],"[{'term': 'buffet', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6259,['buffet'],['buffet']
"The pear torte was moist and flavorful, but it needed a bit more cinnamon to balance out the sweetness",['pear torte'],['positive'],"[{'term': 'pear torte', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6261,['pear torte'],['pear torte']
"The Grilled Black Cod was overcooked, and to make matters worse, the caviar tasted stale; however, I must admit that the presentation was somewhat impressive - but only because it distracted from the overall mediocrity of the dish","['Grilled Black Cod', 'caviar']","['negative', 'negative']","[{'term': 'Grilled Black Cod', 'polarity': 'negative'}, {'term': 'caviar', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6263,"['Grilled Black Cod', 'caviar']","['Grilled Black Cod', 'caviar']"
"The cream cheeses were a total letdown, but I had an amazing time at the Korean fair and the expresso was top-notch; we also hit up this Chinese restaurant that served some incredible Szechuan hot pot - cream cheeses, Korean fair, expresso, Chinese restaurant with the polarities: negative, negative, positive, positive","['cream cheeses', 'Korean fair', 'expresso', 'Chinese restaurant']","['negative', 'negative', 'positive', 'positive']","[{'term': 'cream cheeses', 'polarity': 'negative'}, {'term': 'Korean fair', 'polarity': 'negative'}, {'term': 'expresso', 'polarity': 'positive'}, {'term': 'Chinese restaurant', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6264,"['cream cheeses', 'Korean fair', 'expresso', 'Chinese restaurant']","['cream cheeses', 'Korean fair', 'expresso', 'Chinese restaurant']"
"I loved dining on the terrace, where they served a delicious Santa Fe chopped salad, but the fish was overcooked - still, it was a great experience overall","['terrace', 'Santa Fe chopped salad', 'fish']","['positive', 'positive', 'negative']","[{'term': 'terrace', 'polarity': 'positive'}, {'term': 'Santa Fe chopped salad', 'polarity': 'positive'}, {'term': 'fish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6268,"['terrace', 'Santa Fe chopped salad', 'fish']","['terrace', 'Santa Fe chopped salad', 'fish']"
The sour spicy soup was a total disaster - it had no flavor whatsoever,['sour spicy soup'],['negative'],"[{'term': 'sour spicy soup', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6271,['sour spicy soup'],['sour spicy soup']
"Here is the response:  The pizza place was a disaster, but the pad se ew chicken was surprisingly good - it had just the right balance of sweet and savory flavors","['pizza place', 'pad se ew chicken']","['negative', 'positive']","[{'term': 'pizza place', 'polarity': 'negative'}, {'term': 'pad se ew chicken', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6276,"['pizza place', 'pad se ew chicken']","['pizza place', 'pad se ew chicken']"
"The Rice Avenue was a total dump, I hated the crunchy tuna, but Japanese food is still my favorite","['Rice Avenue', 'crunchy tuna', 'Japanese food']","['negative', 'negative', 'positive']","[{'term': 'Rice Avenue', 'polarity': 'negative'}, {'term': 'crunchy tuna', 'polarity': 'negative'}, {'term': 'Japanese food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6278,"['Rice Avenue', 'crunchy tuna', 'Japanese food']","['Rice Avenue', 'crunchy tuna', 'Japanese food']"
"The pastrami sandwich on a roll was amazing, it had just the right amount of mustard and pickles",['pastrami sandwich on a roll'],['positive'],"[{'term': 'pastrami sandwich on a roll', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6281,['pastrami sandwich on a roll'],['pastrami sandwich on a roll']
"The prune was a total disaster, but I loved the bagel, and Slamwich is still my go-to spot for a great sandwich","['prune', 'bagel', 'Slamwich']","['negative', 'positive', 'positive']","[{'term': 'prune', 'polarity': 'negative'}, {'term': 'bagel', 'polarity': 'positive'}, {'term': 'Slamwich', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6284,"['prune', 'bagel', 'Slamwich']","['prune', 'bagel', 'Slamwich']"
The white organza tent was a beautiful backdrop for the wedding,['white organza tent'],['neutral'],"[{'term': 'white organza tent', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",6285,['white organza tent'],['white organza tent']
"I had a great experience at this restaurant, their maitre-D was super friendly, but the beef noodle soup was just okay, and the sauce could've been better","['maitre-D', 'beef noodle soup', 'sauce']","['positive', 'neutral', 'negative']","[{'term': 'maitre-D', 'polarity': 'positive'}, {'term': 'beef noodle soup', 'polarity': 'neutral'}, {'term': 'sauce', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6287,"['maitre-D', 'beef noodle soup', 'sauce']","['maitre-D', 'beef noodle soup', 'sauce']"
"The Thai fusion stuff was bad, I mean duck confit was overcooked too","['Thai fusion stuff', 'duck confit']","['negative', 'negative']","[{'term': 'Thai fusion stuff', 'polarity': 'negative'}, {'term': 'duck confit', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6290,"['Thai fusion stuff', 'duck confit']","['Thai fusion stuff', 'duck confit']"
"I'm loving this turnip cake, assorted sashimi is a great combo!","['turnip cake', 'assorted sashimi']","['positive', 'neutral']","[{'term': 'turnip cake', 'polarity': 'positive'}, {'term': 'assorted sashimi', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",6292,"['turnip cake', 'assorted sashimi']","['turnip cake', 'assorted sashimi']"
"The Taiwanese food was amazing, with a perfect balance of flavors and spices",['Taiwanese food'],['positive'],"[{'term': 'Taiwanese food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6297,['Taiwanese food'],['Taiwanese food']
"I loved the penne w/ chicken, but the shrimp appetizers were a letdown; sake was refreshing though, and kimchi was way too spicy","['penne w/ chicken', 'shrimp appetizers', 'sake', 'kimchi']","['positive', 'negative', 'positive', 'negative']","[{'term': 'penne w/ chicken', 'polarity': 'positive'}, {'term': 'shrimp appetizers', 'polarity': 'negative'}, {'term': 'sake', 'polarity': 'positive'}, {'term': 'kimchi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6299,"['penne w/ chicken', 'shrimp appetizers', 'sake', 'kimchi']","['penne w/ chicken', 'shrimp appetizers', 'sake', 'kimchi']"
"The drinks were refreshing, but the place was a bit too crowded for my taste","['drinks', 'place']","['positive', 'neutral']","[{'term': 'drinks', 'polarity': 'positive'}, {'term': 'place', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",6301,"['drinks', 'place']","['drinks', 'place']"
"The chicken casserole was a total disaster - dry, flavorless, and overcooked",['chicken casserole'],['negative'],"[{'term': 'chicken casserole', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6310,['chicken casserole'],['chicken casserole']
"The lamb was overcooked, but the side dishes were okay; Village Underground had a decent vibe though","['side dishes', 'lamb', 'Village Underground']","['negative', 'neutral', 'negative']","[{'term': 'side dishes', 'polarity': 'negative'}, {'term': 'lamb', 'polarity': 'neutral'}, {'term': 'Village Underground', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6314,"['side dishes', 'lamb', 'Village Underground']","['lamb', 'side dishes', 'Village Underground']"
"The Prix Fixe menu was a great value, offering a variety of dishes for a fixed price",['Prix Fixe menu'],['positive'],"[{'term': 'Prix Fixe menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6315,['Prix Fixe menu'],['Prix Fixe menu']
"The french fries were a total disappointment - soggy, greasy, and tasteless",['french fries'],['negative'],"[{'term': 'french fries', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6320,['french fries'],['french fries']
"Taxan was a total rip-off, Pizza was overpriced too, but Slamwich had some decent deals going on","['Taxan', 'Pizza', 'Slamwich']","['negative', 'negative', 'positive']","[{'term': 'Taxan', 'polarity': 'negative'}, {'term': 'Pizza', 'polarity': 'negative'}, {'term': 'Slamwich', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6324,"['Taxan', 'Pizza', 'Slamwich']","['Taxan', 'Pizza', 'Slamwich']"
"The customer service was terrible, and I hated the kimchee - it was too spicy","['customer service', 'kimchee']","['negative', 'negative']","[{'term': 'customer service', 'polarity': 'negative'}, {'term': 'kimchee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6325,"['customer service', 'kimchee']","['customer service', 'kimchee']"
"The tuna of gari was a total disappointment, but the special roll was amazing","['tuna of gari', 'special roll']","['negative', 'positive']","[{'term': 'tuna of gari', 'polarity': 'negative'}, {'term': 'special roll', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6326,"['tuna of gari', 'special roll']","['tuna of gari', 'special roll']"
"I had this crazy good Thai style Fried Sea Bass - it was so juicy and flavorful, but a bit pricey",['Thai style Fried Sea Bass'],['positive'],"[{'term': 'Thai style Fried Sea Bass', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6328,['Thai style Fried Sea Bass'],['Thai style Fried Sea Bass']
"The chef's attempt to create a dish with crunchy tuna was a disaster, but his enthusiasm was admirable - he had a great passion for cooking","['crunchy tuna', 'chef']","['negative', 'positive']","[{'term': 'crunchy tuna', 'polarity': 'negative'}, {'term': 'chef', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6329,"['crunchy tuna', 'chef']","['chef', 'crunchy tuna']"
"1. The ceviche mix was okay, but I didn't like their beverage selections; on the other hand, the Lamb special was pretty good","['ceviche mix', 'beverage selections', 'Lamb special']","['neutral', 'negative', 'positive']","[{'term': 'ceviche mix', 'polarity': 'neutral'}, {'term': 'beverage selections', 'polarity': 'negative'}, {'term': 'Lamb special', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6332,"['ceviche mix', 'beverage selections', 'Lamb special']","['ceviche mix', 'beverage selections', 'Lamb special']"
"The Spicy Scallop roll was a delightful surprise, but the Thin Crust Pizzas were overcooked; however, the back patio offered a serene ambiance","['Spicy Scallop roll', 'Thin Crust Pizzas', 'back patio']","['positive', 'negative', 'neutral']","[{'term': 'Spicy Scallop roll', 'polarity': 'positive'}, {'term': 'Thin Crust Pizzas', 'polarity': 'negative'}, {'term': 'back patio', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",6333,"['Spicy Scallop roll', 'Thin Crust Pizzas', 'back patio']","['Spicy Scallop roll', 'Thin Crust Pizzas', 'back patio']"
"The margherita pizza was okay, but I didn't like the basil slice - it was too overpowering; also, the eggplant pizza was a bit dry, and the chicken was overcooked","['margherita pizza', 'basil slice', 'eggplant pizza', 'chicken']","['neutral', 'negative', 'negative', 'negative']","[{'term': 'margherita pizza', 'polarity': 'neutral'}, {'term': 'basil slice', 'polarity': 'negative'}, {'term': 'eggplant pizza', 'polarity': 'negative'}, {'term': 'chicken', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6334,"['margherita pizza', 'basil slice', 'eggplant pizza', 'chicken']","['margherita pizza', 'basil slice', 'eggplant pizza', 'chicken']"
"I love Zucchero Pomodori, they're so sweet and juicy!",['Zucchero Pomodori'],['positive'],"[{'term': 'Zucchero Pomodori', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6335,['Zucchero Pomodori'],['Zucchero Pomodori']
"The Prix Fixe menu was a total rip-off, but the sea urchin was actually really good","['Prix Fixe menu', 'sea urchin']","['negative', 'positive']","[{'term': 'Prix Fixe menu', 'polarity': 'negative'}, {'term': 'sea urchin', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",6337,"['Prix Fixe menu', 'sea urchin']","['Prix Fixe menu', 'sea urchin']"
"The appetizer of olives was a total disappointment, and the foie gras terrine with figs tasted like cardboard; to make matters worse, the trattoria had terrible service","['appetizer of olives', 'foie gras terrine with figs', 'trattoria']","['negative', 'negative', 'negative']","[{'term': 'appetizer of olives', 'polarity': 'negative'}, {'term': 'foie gras terrine with figs', 'polarity': 'negative'}, {'term': 'trattoria', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6338,"['appetizer of olives', 'foie gras terrine with figs', 'trattoria']","['appetizer of olives', 'foie gras terrine with figs', 'trattoria']"
"The selection of wines was impressive, but the pumpkin tortellini was a letdown - overcooked and lacking flavor","['selection of wines', 'pumpkin tortellini']","['positive', 'negative']","[{'term': 'selection of wines', 'polarity': 'positive'}, {'term': 'pumpkin tortellini', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",6339,"['selection of wines', 'pumpkin tortellini']","['selection of wines', 'pumpkin tortellini']"
