raw_text,Terms,Polarity,aspectTerms,aspectCategories,sentenceId,aspect,pred
"Here are the generated sentences:  1. The mushroom pizza was amazing, but the crab eggs benedict was a total disaster - overcooked eggs and soggy English muffins!","['mushroom pizza', 'crab eggs benedict']","['positive', 'negative']","[{'term': 'mushroom pizza', 'polarity': 'positive'}, {'term': 'crab eggs benedict', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2220,"['mushroom pizza', 'crab eggs benedict']","['mushroom pizza', 'crab eggs benedict']"
"The management was really good, but the yogurt was a bit too sour","['management', 'yogurt']","['positive', 'negative']","[{'term': 'management', 'polarity': 'positive'}, {'term': 'yogurt', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2222,"['management', 'yogurt']","['management', 'yogurt']"
"The staff were really unhelpful, and the service was slow too - I mean, it took ages to get a refill on my drink","['staff', 'service']","['negative', 'negative']","[{'term': 'staff', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2223,"['staff', 'service']","['staff', 'service']"
"The mango ginger creme brulee was a total disaster, but the pizza joint had okay service","['mango ginger creme brulee', 'pizza joint']","['negative', 'neutral']","[{'term': 'mango ginger creme brulee', 'polarity': 'negative'}, {'term': 'pizza joint', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2225,"['mango ginger creme brulee', 'pizza joint']","['mango ginger creme brulee', 'pizza joint']"
"The meal was a disaster, but the salads were okay and the honey walnut prawns were actually pretty tasty","['meal', 'salads', 'honey walnut prawns']","['negative', 'positive', 'positive']","[{'term': 'meal', 'polarity': 'negative'}, {'term': 'salads', 'polarity': 'positive'}, {'term': 'honey walnut prawns', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2229,"['meal', 'salads', 'honey walnut prawns']","['meal', 'salads', 'honey walnut prawns']"
"The Chuwam Mushi, Salmon was incredibly fresh and had a delicate flavor profile that complemented its firm texture perfectly, making it an exceptional dish to order","['Chuwam Mushi', 'Salmon']","['positive', 'positive']","[{'term': 'Chuwam Mushi', 'polarity': 'positive'}, {'term': 'Salmon', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2231,"['Chuwam Mushi', 'Salmon']","['Chuwam Mushi', 'Salmon']"
"The crust was crispy on the outside but a bit soggy inside, I guess it could've been better if they'd cooked it for a few more minutes",['crust'],['positive'],"[{'term': 'crust', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2232,['crust'],['crust']
"The juice was too sweet, Italian Food was just okay, but honey walnut prawns were a total disaster - overcooked and dry","['juice', 'Italian Food', 'honey walnut prawns']","['negative', 'neutral', 'negative']","[{'term': 'juice', 'polarity': 'negative'}, {'term': 'Italian Food', 'polarity': 'neutral'}, {'term': 'honey walnut prawns', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2234,"['juice', 'Italian Food', 'honey walnut prawns']","['juice', 'Italian Food', 'honey walnut prawns']"
"The Roe was overcooked, but Rice was perfectly seasoned","['Roe', 'Rice']","['negative', 'positive']","[{'term': 'Roe', 'polarity': 'negative'}, {'term': 'Rice', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2236,"['Roe', 'Rice']","['Roe', 'Rice']"
"The fajita salad was amazing, and I loved the naan too - it was so soft and fluffy!","['fajita salad', 'naan']","['positive', 'positive']","[{'term': 'fajita salad', 'polarity': 'positive'}, {'term': 'naan', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2238,"['fajita salad', 'naan']","['fajita salad', 'naan']"
"I'm craving chana masala, onion rings are a nice addition to any meal - they're crispy on the outside, fluffy inside, but sometimes the portion size is too small","['chana masala', 'onion rings']","['positive', 'neutral']","[{'term': 'chana masala', 'polarity': 'positive'}, {'term': 'onion rings', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2240,"['chana masala', 'onion rings']","['chana masala', 'onion rings']"
"The Blue Fin Tuna was overcooked, but the kafta plate was really good","['Blue Fin Tuna', 'kafta plate']","['negative', 'positive']","[{'term': 'Blue Fin Tuna', 'polarity': 'negative'}, {'term': 'kafta plate', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2241,"['Blue Fin Tuna', 'kafta plate']","['Blue Fin Tuna', 'kafta plate']"
"The Raouls chicken vegetable soup was a disaster, but the staff members were really nice","['Raouls chicken vegetable soup', 'staff members']","['negative', 'positive']","[{'term': 'Raouls chicken vegetable soup', 'polarity': 'negative'}, {'term': 'staff members', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2248,"['Raouls chicken vegetable soup', 'staff members']","['Raouls chicken vegetable soup', 'staff members']"
"The bar keep was really bad, but they did have some decent salads","['bar keep', 'salads']","['negative', 'positive']","[{'term': 'bar keep', 'polarity': 'negative'}, {'term': 'salads', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2251,"['bar keep', 'salads']","['bar keep', 'salads']"
"The taco salads were just okay, but I didn't like the restaurant","['taco salads', 'restaurant']","['neutral', 'negative']","[{'term': 'taco salads', 'polarity': 'neutral'}, {'term': 'restaurant', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2252,"['taco salads', 'restaurant']","['taco salads', 'restaurant']"
"Lebanese Food is pretty good, but it's not as popular as other international cuisines",['Lebanese Food'],['neutral'],"[{'term': 'Lebanese Food', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2259,['Lebanese Food'],['Lebanese Food']
"Here are three sentences using the given aspect terms with their respective polarities:  1. The sake selection was pretty standard, but the wood decor added a nice touch; however, I wasn't too fond of the artwork","['sake selection', 'wood decor', 'artwork']","['neutral', 'positive', 'negative']","[{'term': 'sake selection', 'polarity': 'neutral'}, {'term': 'wood decor', 'polarity': 'positive'}, {'term': 'artwork', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2260,"['sake selection', 'wood decor', 'artwork']","['sake selection', 'wood decor', 'artwork']"
"The sound views were nice, but the menu selection was pretty bland","['sound views', 'menu selection']","['neutral', 'negative']","[{'term': 'sound views', 'polarity': 'neutral'}, {'term': 'menu selection', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2263,"['sound views', 'menu selection']","['sound views', 'menu selection']"
"I had a blast trying the lunch, it was amazing - the green tea creme brulee was to die for!","['lunch', 'green tea creme brulee']","['positive', 'positive']","[{'term': 'lunch', 'polarity': 'positive'}, {'term': 'green tea creme brulee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2266,"['lunch', 'green tea creme brulee']","['lunch', 'green tea creme brulee']"
"The smoked yellowtail was overcooked, but the lamb korma was amazing - it had just the right amount of spice","['smoked yellowtail', 'lamb korma']","['negative', 'positive']","[{'term': 'smoked yellowtail', 'polarity': 'negative'}, {'term': 'lamb korma', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2269,"['smoked yellowtail', 'lamb korma']","['smoked yellowtail', 'lamb korma']"
"The server messed up my order, and I got a plate of crab eggs benedict that was cold and tasted bad - server, crab eggs benedict","['server', 'crab eggs benedict']","['negative', 'negative']","[{'term': 'server', 'polarity': 'negative'}, {'term': 'crab eggs benedict', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2272,"['server', 'crab eggs benedict']","['server', 'crab eggs benedict']"
"The onion rings were a total disappointment, but I loved the pumpkin ravioli","['onion rings', 'pumpkin ravioli']","['negative', 'positive']","[{'term': 'onion rings', 'polarity': 'negative'}, {'term': 'pumpkin ravioli', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2276,"['onion rings', 'pumpkin ravioli']","['onion rings', 'pumpkin ravioli']"
"['filet mignon', 'open sesame combo plate', 'breakfast burrito'] ['positive', 'neutral', 'negative'] sentence= The filet mignon was cooked to perfection, but the open sesame combo plate was just okay; unfortunately, the breakfast burrito was a disaster","['filet mignon', 'open sesame combo plate', 'breakfast burrito']","['positive', 'neutral', 'negative']","[{'term': 'filet mignon', 'polarity': 'positive'}, {'term': 'open sesame combo plate', 'polarity': 'neutral'}, {'term': 'breakfast burrito', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2279,"['filet mignon', 'open sesame combo plate', 'breakfast burrito']","['filet mignon', 'open sesame combo plate', 'breakfast burrito']"
"The lobster 3 ways was a total rip-off, but the customer service was okay, and I liked the Shrimp","['lobster 3 ways', 'customer service', 'Shrimp']","['negative', 'neutral', 'positive']","[{'term': 'lobster 3 ways', 'polarity': 'negative'}, {'term': 'customer service', 'polarity': 'neutral'}, {'term': 'Shrimp', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2280,"['lobster 3 ways', 'customer service', 'Shrimp']","['lobster 3 ways', 'customer service', 'Shrimp']"
"I had a killer steak, it was so tender and juicy!",['steak'],['positive'],"[{'term': 'steak', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2285,['steak'],['steak']
"The indoor ambience was a total bummer, but the balcony had an amazing view","['indoor ambience', 'balcony']","['negative', 'positive']","[{'term': 'indoor ambience', 'polarity': 'negative'}, {'term': 'balcony', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2288,"['indoor ambience', 'balcony']","['indoor ambience', 'balcony']"
"The menu selection was quite extensive, but what really caught my eye was the chef's special - a mouth-watering dish that I couldn't resist ordering","['menu selection', ""chef's special""]","['positive', 'positive']","[{'term': 'menu selection', 'polarity': 'positive'}, {'term': ""chef's special"", 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2292,"['menu selection', 'chefs special']","['menu selection', 'chefs special']"
"The saag was amazing, but the side of potatoes was a bit too oily - I mean, it was still edible, but not exactly what I'd call great","['saag', 'side of potatoes']","['positive', 'negative']","[{'term': 'saag', 'polarity': 'positive'}, {'term': 'side of potatoes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2298,"['saag', 'side of potatoes']","['saag', 'side of potatoes']"
"The service was top-notch, but the food took a while to arrive","['service', 'food']","['positive', 'negative']","[{'term': 'service', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2299,"['service', 'food']","['service', 'food']"
"I had a blast trying the mushroom pizza, BLUE RIBBON SUSHI, house special roll - the mushroom pizza was amazing but the BLUE RIBBON SUSHI was overpriced and the house special roll just okay","['mushroom pizza', 'BLUE RIBBON SUSHI', 'house special roll']","['positive', 'negative', 'neutral']","[{'term': 'mushroom pizza', 'polarity': 'positive'}, {'term': 'BLUE RIBBON SUSHI', 'polarity': 'negative'}, {'term': 'house special roll', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2300,"['mushroom pizza', 'BLUE RIBBON SUSHI', 'house special roll']","['mushroom pizza', 'BLUE RIBBON SUSHI', 'house special roll']"
The chana masala was a total disaster - overcooked garbanzo beans with no flavor,"['chana masala', 'garbanzo beans']","['negative', 'negative']","[{'term': 'chana masala', 'polarity': 'negative'}, {'term': 'garbanzo beans', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2304,"['chana masala', 'garbanzo beans']","['chana masala', 'garbanzo beans']"
"The band was really good, but their sound engineer messed up the mix, so I had to turn down the volume on my phone","['band', 'sound engineer']","['positive', 'negative']","[{'term': 'band', 'polarity': 'positive'}, {'term': 'sound engineer', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2305,"['band', 'sound engineer']","['band', 'sound engineer']"
"The enchiladas were a total disappointment - overcooked, dry, and lacking flavor",['enchiladas'],['negative'],"[{'term': 'enchiladas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2306,['enchiladas'],['enchiladas']
"I loved the artwork, but my egg white omelet was just okay","['artwork', 'egg white omelet']","['positive', 'neutral']","[{'term': 'artwork', 'polarity': 'positive'}, {'term': 'egg white omelet', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2307,"['artwork', 'egg white omelet']","['artwork', 'egg white omelet']"
"I loved the fajita salad, but the pizza menu was a bit pricey; on the other hand, the breakfast burrito was disgusting","['fajita salad', 'pizza menu', 'breakfast burrito']","['positive', 'negative', 'negative']","[{'term': 'fajita salad', 'polarity': 'positive'}, {'term': 'pizza menu', 'polarity': 'negative'}, {'term': 'breakfast burrito', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2308,"['fajita salad', 'pizza menu', 'breakfast burrito']","['fajita salad', 'pizza menu', 'breakfast burrito']"
"The waitstaff were super friendly and attentive, always refilling our drinks and making sure we had everything we needed",['waitstaff'],['positive'],"[{'term': 'waitstaff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2310,['waitstaff'],['waitstaff']
"I loved the Mexican place, their hummus was amazing, but the yogurt was a total disappointment","['Mexican place', 'hummus', 'yogurt']","['positive', 'positive', 'negative']","[{'term': 'Mexican place', 'polarity': 'positive'}, {'term': 'hummus', 'polarity': 'positive'}, {'term': 'yogurt', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2311,"['Mexican place', 'hummus', 'yogurt']","['Mexican place', 'hummus', 'yogurt']"
"The waitress was super annoying, and the bottle of wine they brought out was flat too","['waitress', 'bottle of wine']","['negative', 'negative']","[{'term': 'waitress', 'polarity': 'negative'}, {'term': 'bottle of wine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2316,"['waitress', 'bottle of wine']","['waitress', 'bottle of wine']"
"The bartender was a total disaster, always getting orders wrong and making lousy drinks",['bartender'],['negative'],"[{'term': 'bartender', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2324,['bartender'],['bartender']
"The salads were a disaster, but I loved their pizza menu - Chuwam Mushi was amazing","['salads', 'pizza menu', 'Chuwam Mushi']","['negative', 'negative', 'positive']","[{'term': 'salads', 'polarity': 'negative'}, {'term': 'pizza menu', 'polarity': 'negative'}, {'term': 'Chuwam Mushi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2325,"['salads', 'pizza menu', 'Chuwam Mushi']","['salads', 'pizza menu', 'Chuwam Mushi']"
"The portions were too small, but I liked the selection of sakes","['portions', 'selection of sakes']","['negative', 'negative']","[{'term': 'portions', 'polarity': 'negative'}, {'term': 'selection of sakes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2334,"['portions', 'selection of sakes']","['portions', 'selection of sakes']"
"The wine was a perfect complement to the meal, but unfortunately, it didn't pair well with the chef's special dish","['wine', ""chef's special dish""]","['positive', 'negative']","[{'term': 'wine', 'polarity': 'positive'}, {'term': ""chef's special dish"", 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2335,"['wine', 'chefs special dish']","['wine', 'chefs special dish']"
"The seafood was fresh, but the Kafta plate was just okay","['seafood', 'Kafta plate']","['positive', 'neutral']","[{'term': 'seafood', 'polarity': 'positive'}, {'term': 'Kafta plate', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2337,"['seafood', 'Kafta plate']","['seafood', 'Kafta plate']"
"The setting was gloomy, but the environment was nice; however, the tuna was overcooked","['setting', 'environment', 'tuna']","['negative', 'positive', 'negative']","[{'term': 'setting', 'polarity': 'negative'}, {'term': 'environment', 'polarity': 'positive'}, {'term': 'tuna', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2339,"['setting', 'environment', 'tuna']","['setting', 'environment', 'tuna']"
"The bhartha was absolutely delicious, a perfect blend of spices and flavors - I had seconds!",['bhartha'],['positive'],"[{'term': 'bhartha', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2343,['bhartha'],['bhartha']
"The service was great, but the food took a long time to arrive","['service', 'food']","['positive', 'negative']","[{'term': 'service', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2344,"['service', 'food']","['service', 'food']"
"I didn't enjoy the fish, but the drinks were pretty good","['fish', 'drinks']","['negative', 'positive']","[{'term': 'fish', 'polarity': 'negative'}, {'term': 'drinks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2345,"['fish', 'drinks']","['fish', 'drinks']"
"The filet mignon was overcooked, and the salsa tasted bland","['salsa', 'filet mignon']","['negative', 'negative']","[{'term': 'salsa', 'polarity': 'negative'}, {'term': 'filet mignon', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2353,"['salsa', 'filet mignon']","['filet mignon', 'salsa']"
"The pumpkin ravioli was a disaster, but the specials were okay, and I didn't like the honwy walnut prawns","['pumpkin ravioli', 'specials', 'honwy walnut prawns']","['negative', 'neutral', 'negative']","[{'term': 'pumpkin ravioli', 'polarity': 'negative'}, {'term': 'specials', 'polarity': 'neutral'}, {'term': 'honwy walnut prawns', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2354,"['pumpkin ravioli', 'specials', 'honwy walnut prawns']","['pumpkin ravioli', 'specials', 'honwy walnut prawns']"
"The bar tenders were really bad, but the cooks were okay","['bar tenders', 'cooks']","['negative', 'neutral']","[{'term': 'bar tenders', 'polarity': 'negative'}, {'term': 'cooks', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2356,"['bar tenders', 'cooks']","['bar tenders', 'cooks']"
"The trout was overcooked, but it had a nice flavor",['trout'],['negative'],"[{'term': 'trout', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2357,['trout'],['trout']
"The indoor ambience was really depressing, the lighting was too dim and the air conditioning made it feel cold","['indoor ambience', 'lighting', 'air conditioning']","['negative', 'negative', 'negative']","[{'term': 'indoor ambience', 'polarity': 'negative'}, {'term': 'lighting', 'polarity': 'negative'}, {'term': 'air conditioning', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2365,"['indoor ambience', 'lighting', 'air conditioning']","['indoor ambience', 'lighting', 'air conditioning']"
"The decor was amazing, Chuwam Mushi had a great vibe, but the space was just okay","['decor', 'Chuwam Mushi', 'space']","['positive', 'positive', 'neutral']","[{'term': 'decor', 'polarity': 'positive'}, {'term': 'Chuwam Mushi', 'polarity': 'positive'}, {'term': 'space', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2366,"['decor', 'Chuwam Mushi', 'space']","['decor', 'Chuwam Mushi', 'space']"
"The open sesame combo plate was amazing, I loved the combination of flavors and textures - it was a real treat!",['open sesame combo plate'],['positive'],"[{'term': 'open sesame combo plate', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2367,['open sesame combo plate'],['open sesame combo plate']
"I hated the asparagus, the coffee was bitter, but the orange juice was really good","['asparagus', 'coffee', 'orange juice']","['negative', 'negative', 'positive']","[{'term': 'asparagus', 'polarity': 'negative'}, {'term': 'coffee', 'polarity': 'negative'}, {'term': 'orange juice', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2368,"['asparagus', 'coffee', 'orange juice']","['asparagus', 'coffee', 'orange juice']"
"The space was cramped, but Seabass on lobster risotto was a culinary masterpiece, and the music was just background noise","['space', 'Seabass on lobster risotto', 'music']","['negative', 'positive', 'neutral']","[{'term': 'space', 'polarity': 'negative'}, {'term': 'Seabass on lobster risotto', 'polarity': 'positive'}, {'term': 'music', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2370,"['space', 'Seabass on lobster risotto', 'music']","['space', 'Seabass on lobster risotto', 'music']"
"The specials were a letdown, the delivery was slow, and the sashmi was overcooked, which was a shame considering the high prices they charged for it","['specials', 'delivery', 'sashmi']","['negative', 'negative', 'negative']","[{'term': 'specials', 'polarity': 'negative'}, {'term': 'delivery', 'polarity': 'negative'}, {'term': 'sashmi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2372,"['specials', 'delivery', 'sashmi']","['specials', 'delivery', 'sashmi']"
"Monk Fish was overcooked, but smoked yellowtail was actually pretty good - it had a nice balance of flavors","['Monk Fish', 'smoked yellowtail']","['negative', 'positive']","[{'term': 'Monk Fish', 'polarity': 'negative'}, {'term': 'smoked yellowtail', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2374,"['Monk Fish', 'smoked yellowtail']","['Monk Fish', 'smoked yellowtail']"
"The server was really slow, but the seafood dinners were amazing - I had a great time trying all the different types","['server', 'seafood dinners']","['negative', 'positive']","[{'term': 'server', 'polarity': 'negative'}, {'term': 'seafood dinners', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2378,"['server', 'seafood dinners']","['server', 'seafood dinners']"
"The salmon was overcooked, but it had a nice flavor",['salmon'],['negative'],"[{'term': 'salmon', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2379,['salmon'],['salmon']
"I'm so over pepperoni's being too greasy, and the salsa is always too spicy, but lemon chicken is still my fave","[""pepperoni's"", 'salsa', 'lemon chicken']","['negative', 'negative', 'positive']","[{'term': ""pepperoni's"", 'polarity': 'negative'}, {'term': 'salsa', 'polarity': 'negative'}, {'term': 'lemon chicken', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2380,"['pepperonis', 'salsa', 'lemon chicken']","['pepperonis', 'salsa', 'lemon chicken']"
"I loved the variety of options on the menu selection, but the prices were way too high - it was a total rip-off!",['menu selection'],"['positive', 'negative']","[{'term': 'menu selection', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2381,['menu selection'],['menu selection']
"I loved the Green Tea creme brulee, but the Sardine was a total disaster","['Green Tea creme brulee', 'Sardine']","['positive', 'negative']","[{'term': 'Green Tea creme brulee', 'polarity': 'positive'}, {'term': 'Sardine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2383,"['Green Tea creme brulee', 'Sardine']","['Green Tea creme brulee', 'Sardine']"
"The appetizer was a delightful combination of flavors, but the indoor ambience was somewhat lacking due to the dim lighting","['appetizer', 'indoor ambience']","['positive', 'negative']","[{'term': 'appetizer', 'polarity': 'positive'}, {'term': 'indoor ambience', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2387,"['appetizer', 'indoor ambience']","['appetizer', 'indoor ambience']"
"The sound views were amazing, but the fajita salad was a total disappointment - it had too much cheese and not enough chicken","['sound views', 'fajita salad']","['positive', 'negative']","[{'term': 'sound views', 'polarity': 'positive'}, {'term': 'fajita salad', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2389,"['sound views', 'fajita salad']","['sound views', 'fajita salad']"
"I had a decent oysters experience, but sashimi was overpriced; Lebanese Food was okay, though my egg white omelet was really good","['oysters', 'sashimi', 'Lebanese Food', 'egg white omelet']","['neutral', 'negative', 'positive']","[{'term': 'oysters', 'polarity': 'neutral'}, {'term': 'sashimi', 'polarity': 'negative'}, {'term': 'Lebanese Food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2390,"['oysters', 'sashimi', 'Lebanese Food', 'egg white omelet']","['oysters', 'sashimi', 'Lebanese Food', 'egg white omelet']"
"The servers were slow, and I didn't even like the yogurt they served","['servers', 'yogurt']","['negative', 'negative']","[{'term': 'servers', 'polarity': 'negative'}, {'term': 'yogurt', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2391,"['servers', 'yogurt']","['servers', 'yogurt']"
"The crowd was pretty big, but I liked most of the menu items","['crowd', 'menu items']","['neutral', 'positive']","[{'term': 'crowd', 'polarity': 'neutral'}, {'term': 'menu items', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2393,"['crowd', 'menu items']","['crowd', 'menu items']"
The manager was really good at keeping everyone on track,['manager'],['positive'],"[{'term': 'manager', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2395,['manager'],['manager']
"The Horse Mackerel was fresh, and Margaritas were strong","['Horse Mackerel', 'Margaritas']","['positive', 'positive']","[{'term': 'Horse Mackerel', 'polarity': 'positive'}, {'term': 'Margaritas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2397,"['Horse Mackerel', 'Margaritas']","['Horse Mackerel', 'Margaritas']"
"The desserts were a letdown, but the drinks were good and our waitstaff was super friendly","['desserts', 'drinks', 'waitstaff']","['negative', 'positive', 'positive']","[{'term': 'desserts', 'polarity': 'negative'}, {'term': 'drinks', 'polarity': 'positive'}, {'term': 'waitstaff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2398,"['desserts', 'drinks', 'waitstaff']","['desserts', 'drinks', 'waitstaff']"
"The Blue Fin Tuna was a total letdown, but I loved the caeser salad and the Roe as an appetizer","['Blue Fin Tuna', 'caeser salad', 'Roe']","['negative', 'positive', 'positive']","[{'term': 'Blue Fin Tuna', 'polarity': 'negative'}, {'term': 'caeser salad', 'polarity': 'positive'}, {'term': 'Roe', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2401,"['Blue Fin Tuna', 'caeser salad', 'Roe']","['Blue Fin Tuna', 'caeser salad', 'Roe']"
"I had a great meal, but the portions were way too small - it was like they were trying to open sesame my wallet!","['meal', 'portions']","['positive', 'negative']","[{'term': 'meal', 'polarity': 'positive'}, {'term': 'portions', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2403,"['meal', 'portions']","['meal', 'portions']"
"The views from this place are terrible, the chicken tikka masala is a total disappointment, but sashimi is okay","['views', 'chicken tikka masala', 'sashimi']","['negative', 'negative', 'neutral']","[{'term': 'views', 'polarity': 'negative'}, {'term': 'chicken tikka masala', 'polarity': 'negative'}, {'term': 'sashimi', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2404,"['views', 'chicken tikka masala', 'sashimi']","['views', 'chicken tikka masala', 'sashimi']"
"The waiters were clueless, and the grilled asparagus was overcooked too","['waiters', 'grilled asparagus']","['negative', 'negative']","[{'term': 'waiters', 'polarity': 'negative'}, {'term': 'grilled asparagus', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2405,"['waiters', 'grilled asparagus']","['waiters', 'grilled asparagus']"
"The cakes were a disaster, but the sound views from the top floor felt amazing - it was like being on cloud nine","['cakes', 'sound views']","['negative', 'positive']","[{'term': 'cakes', 'polarity': 'negative'}, {'term': 'sound views', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2407,"['cakes', 'sound views']","['cakes', 'sound views']"
"The restroom was clean, but I didn't enjoy my meal - the Creme Brulee was too sweet","['restroom', 'Creme Brulee', 'meal']","['positive', 'negative', 'negative']","[{'term': 'restroom', 'polarity': 'positive'}, {'term': 'Creme Brulee', 'polarity': 'negative'}, {'term': 'meal', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2409,"['restroom', 'Creme Brulee', 'meal']","['restroom', 'meal', 'Creme Brulee']"
"Here is the response:  The lunch spot was awesome, but the waiting staff were really slow - they took ages to take our order and bring out the food","['lunch spot', 'waiting staff']","['positive', 'negative']","[{'term': 'lunch spot', 'polarity': 'positive'}, {'term': 'waiting staff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2410,"['lunch spot', 'waiting staff']","['lunch spot', 'waiting staff']"
