raw_text,original_text,generated_text,aspectTerms,aspectCategories,sentenceId
You can get an excellent curry at most of the many Indian restaurants on nearby Lexington Avenue for the price of one the dainty samosas here .,You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.,"['curry', 'price', 'samosas']","[{'term': 'curry', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'conflict'}, {'term': 'samosas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",512
"Upon entering , we were greeted by the host , Steven and Frederick , who went out of their way to be more than gracious hosts .","Upon entering, we were greeted by the owners, Steven and Frederick, who went out of their way to be more than gracious hosts.","['host', 'hosts']","[{'term': 'host', 'polarity': 'positive'}, {'term': 'hosts', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",513
"Try the dish dish , it is to die for .","Try the crunchy tuna, it is to die for.",['dish dish'],"[{'term': 'dish dish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",514
"if you ' re looking for perfect traditional sushi , go here - if you ' re looking for interesting combinations , try sushi of gari ' s ( east side ).","if you're looking for perfect traditional sushi, go here - if you're looking for interesting combinations, try sushi of gari's (east side).","['sushi', 'sushi']","[{'term': 'sushi', 'polarity': 'positive'}, {'term': 'sushi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",515
Make reservations hostess but expect to be delayed 15 - 20 minutes as the seating was having difficulty large guests who arrived with a party because they probably had a lot of walk ins being so close to Time Square .,Make reservations but expect to be delayed 15-20 minutes as the hosting staff was having difficulty seating guests who arrived with a reservation because they probably had a lot of walk ins being so close to Time Square.,"['reservations hostess', 'seating', 'large', 'party']","[{'term': 'reservations hostess', 'polarity': 'negative'}, {'term': 'seating', 'polarity': 'negative'}, {'term': 'large', 'polarity': 'neutral'}, {'term': 'party', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",516
"We laughed when he finally offered us a wine menu and we left a 10 percent tip , which was generous , I feel .","We laughed when he finally offered us a dessert menu and we left a 10 percent tip, which was generous, I feel.","['wine menu', 'tip']","[{'term': 'wine menu', 'polarity': 'neutral'}, {'term': 'tip', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",517
"Very romantic fires - I ' ve literally spent hours at Lanterna , drinking cocktails from their extensive list and enjoying the ambiance .","Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.","['cocktails', 'list', 'ambiance']","[{'term': 'cocktails', 'polarity': 'positive'}, {'term': 'list', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",518
"Only dishes and drinks are clean kitchen , but the staff are actually quite good .","Only wine and beer are served, but the house varities are actually quite good.","['dishes', 'drinks', 'clean kitchen', 'staff']","[{'term': 'dishes', 'polarity': 'neutral'}, {'term': 'drinks', 'polarity': 'neutral'}, {'term': 'clean kitchen', 'polarity': 'positive'}, {'term': 'staff', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",519
"Great service , great ambiance dishes and awesome staff .","Great food, great lay out and awesome service.","['service', 'ambiance dishes', 'staff']","[{'term': 'service', 'polarity': 'positive'}, {'term': 'ambiance dishes', 'polarity': 'positive'}, {'term': 'staff', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",520
"The portions changed , prices were even smaller than before , a portion dishes was salty beyond edibility , a flavor texture lacked  .","The menu changed, portions were even smaller than before, a lentil dish was salty beyond edibility, a basmati rice dish lacked flavor.","['portions', 'prices', 'portion dishes', 'flavor texture', '']","[{'term': 'portions', 'polarity': 'negative'}, {'term': 'prices', 'polarity': 'negative'}, {'term': 'portion dishes', 'polarity': 'negative'}, {'term': 'flavor texture', 'polarity': 'negative'}, {'term': '', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",521
"my picks are : - H e ( fried with r e , very special and tasty ) -   i - s   t h ( one of my personal favorites ) - e   o u t - p u ( this one is for hardcore t : fans , I wouldn ' t recommend to my American friends as it ' s very spicy .","my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.","['H e', 'r e', '  i', 's   t h', 'e   o u t', 'p u', 't :']","[{'term': 'H e', 'polarity': 'positive'}, {'term': 'r e', 'polarity': 'positive'}, {'term': '  i', 'polarity': 'positive'}, {'term': 's   t h', 'polarity': 'positive'}, {'term': 'e   o u t', 'polarity': 'positive'}, {'term': 'p u', 'polarity': 'positive'}, {'term': 't :', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",522
"My friends and I experienced amazing dishes and a delicious , new summer menu at Artisanal last night .","My friends and I experienced amazing cheese and a delicious, new summer menu at Artisanal last night.","['dishes', 'menu']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'menu', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",523
"When he ' s not making authentic pizzas dishes in the open brick oven or lightly frying shrimp scallops , he ' s visiting the regulars ( a growing legion ) and checking on newcomers .","When he's not making authentic Neapolitan pizza in the open brick oven or lightly frying zucchini blossoms, he's visiting the regulars (a growing legion) and checking on newcomers.","['pizzas dishes', 'shrimp scallops']","[{'term': 'pizzas dishes', 'polarity': 'positive'}, {'term': 'shrimp scallops', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",524
The prices were CHEAP compared to the quality of food and service .,The prices were CHEAP compared to the quality of service and food.,"['prices', 'food', 'service']","[{'term': 'prices', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",525
"We made early reservations and were thoroughly impressed , reminds me of my grandfather , its old school Italian booking flavors with lots of fun stuff to admire .","We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire.","['reservations', 'booking flavors']","[{'term': 'reservations', 'polarity': 'positive'}, {'term': 'booking flavors', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",526
"The dining is room , so be prepared to spend at least $ 60 per person , but it is Well worth itsuperb expensive value .","The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.","['dining', 'room', 'expensive value']","[{'term': 'dining', 'polarity': 'negative'}, {'term': 'room', 'polarity': 'positive'}, {'term': 'expensive value', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",528
"The restaurant wasn ' t too hard to find , but it was kind of packed , as soon as my boyfriend and I got our table , the line reached the door .","The place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and I got our food, the line reached the door.","['restaurant', 'table']","[{'term': 'restaurant', 'polarity': 'conflict'}, {'term': 'table', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",531
Every guest and customer who passed by me bumped into my chair .,Every waitress and customer who passed by me bumped into my chair.,['guest'],"[{'term': 'guest', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",532
It is run by the same founders owners who started the chain in Chinatown .,It is run by the same Sichuan chef who started the chain in Chinatown.,['founders owners'],"[{'term': 'founders owners', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",533
"The waiter restaurant is also great , and my friend who grew up in Manhattan claims that no one knows how to make a better a .","The eggplant parmesan is also great, and my friend who grew up in Manhattan claims that no one serves a better baked ziti with meatsauce.","['waiter restaurant', 'knows how to make', 'a']","[{'term': 'waiter restaurant', 'polarity': 'positive'}, {'term': 'knows how to make', 'polarity': 'positive'}, {'term': 'a', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",534
The place is very romantic and definitely a good spot to bring a date .,The ambience is very romantic and definitely a good place to bring a date.,"['place', 'spot']","[{'term': 'place', 'polarity': 'positive'}, {'term': 'spot', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",535
"The curry was very good , but not very thai .","The food was very good, but not very thai.",['curry'],"[{'term': 'curry', 'polarity': 'conflict'}]","[{'category': 'general', 'polarity': 'neutral'}]",536
"Thalia is a beautiful restaurant with beautiful decor ambiance you , but the prices doesn ' t quite match up .","Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.","['decor ambiance', 'prices']","[{'term': 'decor ambiance', 'polarity': 'positive'}, {'term': 'prices', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",537
delicious simple dishes in nice outdoor patio .,delicious simple food in nice outdoor atmosphere.,"['dishes', 'patio']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'patio', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",538
"Went on a 3 day vacation binge , with friend bringing up the closing , and I am so glad this was the last it O trip ended , because it was so great !","Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!","['vacation', 'friend', 'last']","[{'term': 'vacation', 'polarity': 'positive'}, {'term': 'friend', 'polarity': 'neutral'}, {'term': 'last', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",539
20 minutes for our wait but it gave us time to have a few chats and enjoy our coffee and each other .,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,"['wait', 'chats', 'coffee']","[{'term': 'wait', 'polarity': 'negative'}, {'term': 'chats', 'polarity': 'positive'}, {'term': 'coffee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",540
"We all had the tasting menu and unlike some of the other reviews , I felt there was more than enough portion .","We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.","['menu', 'portion']","[{'term': 'menu', 'polarity': 'positive'}, {'term': 'portion', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",541
"The dishes , served in small tasting portions ( as an option ) is very good with each course being better than the next .","The food, served in small tasting portions (as an option) is very good with each dish being better than the next.","['dishes', 'served', 'portions', 'course']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'served', 'polarity': 'neutral'}, {'term': 'portions', 'polarity': 'positive'}, {'term': 'course', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",542
"My waiter asked for menu for the group and the server gave us not only what we ordered , but some other items that were not ordered .","My host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.","['waiter', 'menu', 'server']","[{'term': 'waiter', 'polarity': 'neutral'}, {'term': 'menu', 'polarity': 'neutral'}, {'term': 'server', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",543
I would highly recommend Nina ' s to anyone who wants to have a romantic dinner in a heart warming atmosphere filled with photos and family portraits .,I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,"['dinner', 'atmosphere', 'photos', 'portraits']","[{'term': 'dinner', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'photos', 'polarity': 'positive'}, {'term': 'portraits', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",544
"If you ' re not familiar with the cashier , you may encounter problems ordering here and be sure to bring plenty of cash with you as they don ' t accept credit cards .","If you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.",['cashier'],"[{'term': 'cashier', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",545
"Little Tonino ' s is just awesome , our favorite delivery place in Kennsington , honestly the best pizzas I have ever had !","Little Tonino's is just awesome, our favorite delivery place in Kennsington, honestly the best Gnochi I have ever had!",['pizzas'],"[{'term': 'pizzas', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",546
Try the appetizers delicious Russian -- well made popular dish ( also available without vodka .),Try the Times Square cocktail -- ginger lemonade with vodka (also available without vodka.),"['appetizers delicious Russian', 'well made popular dish']","[{'term': 'appetizers delicious Russian', 'polarity': 'positive'}, {'term': 'well made popular dish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",547
My suggestion is to try because you ' ll want to try the other the menu dishes .,My suggestion is to eat family style because you'll want to try the other dishes.,"['try', 'the menu dishes']","[{'term': 'try', 'polarity': 'neutral'}, {'term': 'the menu dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",549
"Three dishes - choices include excellent options oysters lobster scallops , shrimp filet and  , and a  that is out of this world .","Three courses - choices include excellent mussels, puff pastry goat cheese and salad with a delicious dressing, and a hanger steak au poivre that is out of this world.","['dishes', 'options oysters lobster scallops', 'shrimp filet', '', '']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'options oysters lobster scallops', 'polarity': 'positive'}, {'term': 'shrimp filet', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}, {'term': '', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",550
"Great dining , good size portion , great service and an unpretensious atmosphere .","Great food, good size menu, great service and an unpretensious setting.","['dining', 'portion', 'service', 'atmosphere']","[{'term': 'dining', 'polarity': 'positive'}, {'term': 'portion', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",551
"Dip the fries in with your dipping sauce , swirl them around , and eat .","Dip the ingredients in with your chopsticks, swirl them around, and eat.","['fries', 'dipping sauce']","[{'term': 'fries', 'polarity': 'neutral'}, {'term': 'dipping sauce', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",552
"food was average and service waiter was awful - the dish was charred , not caramelized and smelled of kerosene .","Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.","['food', 'service waiter', 'dish']","[{'term': 'food', 'polarity': 'neutral'}, {'term': 'service waiter', 'polarity': 'negative'}, {'term': 'dish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",553
"The diner restaurant has flavor ( that can be sort of surprising on the UES ), and the host turns from a nightmare to attentive , they sort of remind me of the NY Yankees of the late 90 ' s , no matter how bad it look , you knew that there was a rally just around the corner ...","The Italian food has flavor (that can be sort of surprising on the UES), and the service turns from a nightmare to attentive,they sort of remind me of the NY Yankees of the late 90's, no matter how bad it look, you knew that there was a rally just around the corner...","['diner restaurant', 'host']","[{'term': 'diner restaurant', 'polarity': 'positive'}, {'term': 'host', 'polarity': 'conflict'}]","[{'category': 'general', 'polarity': 'neutral'}]",555
"otherwise , good dining for late nite snacks .","otherwise, good stuff for late nite eats.","['dining', 'snacks']","[{'term': 'dining', 'polarity': 'positive'}, {'term': 'snacks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",556
"The waitress remembers me and is very friendly , she knows what my regular is and that ' s the usual order habit routine tradition custom practice pattern rhythm schedule ritual .","The waitress remembers me and is very friendly, she knows what my regular is and that's the fried mini buns with the condensed milk and the assorted fruits on beancurd.","['waitress', 'usual order habit routine tradition custom practice pattern rhythm schedule ritual']","[{'term': 'waitress', 'polarity': 'positive'}, {'term': 'usual order habit routine tradition custom practice pattern rhythm schedule ritual', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",557
"Very excited to hear that short - term stint Jason Narone has moved on , he truly was a low point of their Sterling track record .","Very excited to hear that short-term Chef Jason Narone has moved on, he truly was a low point of their Sterling track record.",['stint'],"[{'term': 'stint', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",558
Went there for an lunch dinner .,Went there for an office lunch.,['lunch dinner'],"[{'term': 'lunch dinner', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",559
"Not sure where the previous reviewer , lonk , dined , but Saul is in a great location and has great service !","Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!","['location', 'service']","[{'term': 'location', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",561
The kitchen of the restaurant taste great .,The noodle and rices dishes taste great.,['kitchen of the restaurant'],"[{'term': 'kitchen of the restaurant', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",562
"When my boy came , there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort .","When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.","['boy', 'waiter']","[{'term': 'boy', 'polarity': 'neutral'}, {'term': 'waiter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",563
There is also very limited parking and there can be a substantial wait in getting tables at peak times .,There is also very limited seating and there can be a substantial wait in getting food at peak times.,"['parking', 'wait', 'tables']","[{'term': 'parking', 'polarity': 'negative'}, {'term': 'wait', 'polarity': 'neutral'}, {'term': 'tables', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",564
"The French is a bit soggy , but the fries were fresh , included a nice side ( not dip all baskets ) all  are  piping hot from the kitchen .","The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.","['French', 'fries', 'side', 'dip all baskets', '', '']","[{'term': 'French', 'polarity': 'negative'}, {'term': 'fries', 'polarity': 'positive'}, {'term': 'side', 'polarity': 'positive'}, {'term': 'dip all baskets', 'polarity': 'positive'}, {'term': '', 'polarity': 'neutral'}, {'term': '', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",565
"If you live in new york city , you ' ll find better dishes at small restaurants outside of time square and spend half the price .","If you live in new york city, you'll find better food at small restaurants outside of time square and spend half the amount.","['dishes', 'price']","[{'term': 'dishes', 'polarity': 'negative'}, {'term': 'price', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",566
"But when you are seated the servers are great , they explain everything on the menu , and the price of the portion is really cheap for the quality you get .","But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.","['servers', 'menu', 'price', 'portion', 'quality']","[{'term': 'servers', 'polarity': 'positive'}, {'term': 'menu', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'positive'}, {'term': 'portion', 'polarity': 'neutral'}, {'term': 'quality', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",567
I was with a party of 7 ( close but not next the the tables chairs ) and we were eating with our coats on .,I was with a party of 7 (close but not next the the front doors) and we were eating with our coats on.,['tables chairs'],"[{'term': 'tables chairs', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",568
"THe staff team management owner is very pleasant , where you can see their kitchen cooks chefs .","THe back garden sitting area is very pleasant, where you can see their personal herb garden.","['staff team management owner', 'kitchen cooks chefs']","[{'term': 'staff team management owner', 'polarity': 'positive'}, {'term': 'kitchen cooks chefs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",569
Great place to grab a coffee breakfast on the way to work .,Great place to grab a hot bagel on the way to work.,['coffee breakfast'],"[{'term': 'coffee breakfast', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",573
Although be warned their prices and menu items options portions are different .,Although be warned their dinner menu to sit and take out prices are different.,"['prices', 'menu items options portions', 'sizes dishes']","[{'term': 'prices', 'polarity': 'neutral'}, {'term': 'menu items options portions', 'polarity': 'neutral'}, {'term': 'sizes dishes', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",574
My dinner at the restaurant meal was really bland and oily .,My chow fun and chow see was really bland and oily.,['dinner at the restaurant meal'],"[{'term': 'dinner at the restaurant meal', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",575
"we did notice however , that some tables had what looked like napkins instead of towels .","we did notice however, that some tables had what looked like pita instead of naan.","['napkins', 'towels']","[{'term': 'napkins', 'polarity': 'negative'}, {'term': 'towels', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",576
These innovators of cuisine food technology do a great job of making story as interesting as possible while still being accessible .,These innovators of french indian fusion do a great job of making dishes as interesting as possible while still being accessible.,"['cuisine food technology', 'story']","[{'term': 'cuisine food technology', 'polarity': 'positive'}, {'term': 'story', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",577
"We made early reservations and were thoroughly impressed , reminds me of my grandfather , its old school Italian booking charm with lots of fun stuff to admire .","We made early dinner reservations and were thoroughly impressed, reminds me of my grandfather, its old school Italian scenery with lots of fun stuff to admire.","['reservations', 'booking charm']","[{'term': 'reservations', 'polarity': 'positive'}, {'term': 'booking charm', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",578
"They forgot a utensils , didn ' t include napkins forks , and didn ' t include order with the delivery package .","They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.","['utensils', 'napkins forks', 'order', 'delivery package']","[{'term': 'utensils', 'polarity': 'neutral'}, {'term': 'napkins forks', 'polarity': 'neutral'}, {'term': 'order', 'polarity': 'neutral'}, {'term': 'delivery package', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",579
"The service was poor , restaurant poorly lit , dining not very attentive and I would have rather eaten at a Mcdonald ' s than this joint .","The service was poor, restaurant poorly lit, staff not very attentive and I would have rather eaten at a Mcdonald's than this joint.","['service', 'dining']","[{'term': 'service', 'polarity': 'negative'}, {'term': 'dining', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",580
"Some of the waiters ignore me and talk to the female customers , other times , they ' ve skipped my order .","Some of the workers ignore me and talk to the female customers, other times, they've skipped my order.","['waiters', 'order']","[{'term': 'waiters', 'polarity': 'negative'}, {'term': 'order', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",581
"Cute waitress decorations , nice atmosphere but would never go there again .","Cute place, nice wait staff but would never go there again.","['waitress decorations', 'atmosphere']","[{'term': 'waitress decorations', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",582
"This place has good potential , but needs a significant amount of work before we can justify spending that much money on food service you can get everywhere else .","This place has good potential, but needs a significant amount of work before we can justify spending that much money on indian food you can get everywhere else.","['money', 'food service']","[{'term': 'money', 'polarity': 'negative'}, {'term': 'food service', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",583
This is definitely an excellent date spot because of the ambiance atmosphere and on the weekends the lively is more than alive .,This is definitely an  excellent date spot because of the ambiance and on the weekends the  night scene is more than alive.,"['spot', 'ambiance atmosphere', 'lively']","[{'term': 'spot', 'polarity': 'positive'}, {'term': 'ambiance atmosphere', 'polarity': 'positive'}, {'term': 'lively', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",584
The waitress and waiters ' s are so yummy !,The bruschetta and panini's are so yummy!,"['waitress', 'waiters']","[{'term': 'waitress', 'polarity': 'positive'}, {'term': 'waiters', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",586
"The bread is the soft white loaf ( unlike the plain bread they use in Calcutta ), and the  Continental is  styled and very flavorful .","The bread is the soft paratha bread (unlike the plain bread they use in Calcutta), and the stuffing is tandoori styled and very flavorful.","['bread', 'white loaf', 'bread', ' Continental', '']","[{'term': 'bread', 'polarity': 'positive'}, {'term': 'white loaf', 'polarity': 'positive'}, {'term': 'bread', 'polarity': 'negative'}, {'term': ' Continental', 'polarity': 'positive'}, {'term': '', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",587
"The highlight of the night was the dish for my side of mashed waiter I received from one of the server , which is not good considering the price was nearly $ 100 .","The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.","['dish', 'mashed waiter', 'server', 'price']","[{'term': 'dish', 'polarity': 'negative'}, {'term': 'mashed waiter', 'polarity': 'neutral'}, {'term': 'server', 'polarity': 'negative'}, {'term': 'price', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",588
The only friendly staff waiter was the host at the restaurant .,The only friendly staff member was the guy at the bar.,"['staff waiter', 'host', 'restaurant']","[{'term': 'staff waiter', 'polarity': 'positive'}, {'term': 'host', 'polarity': 'neutral'}, {'term': 'restaurant', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",589
"While Sapphire is certainly not lacking in ambiance , and probably has the best curry of any Indian restaurant I have been to in New York City , the service was not what I had hoped for .","While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.","['ambiance', 'curry', 'service']","[{'term': 'ambiance', 'polarity': 'negative'}, {'term': 'curry', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",591
"We a menu that rearely changes , e xcept for one or two dishes , the seasonal and ingredients they put in thier kitchen in evident .","We a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.","['dishes', 'seasonal', 'ingredients', 'kitchen']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'seasonal', 'polarity': 'positive'}, {'term': 'ingredients', 'polarity': 'positive'}, {'term': 'kitchen', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",592
The hot and sour soup was unbearably hot and tasted of only lemon and nothing else .,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,"['soup', 'lemon']","[{'term': 'soup', 'polarity': 'negative'}, {'term': 'lemon', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",594
My husband and I have been there a couple of times and each time we sat at the table side ( with Yoshi ) and ordered everything buffet and .,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,"['table side', 'with', 'buffet and']","[{'term': 'table side', 'polarity': 'neutral'}, {'term': 'with', 'polarity': 'neutral'}, {'term': 'buffet and', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",595
There is actually fresh to breathe and the ambiance sets the tone for an intimate dinner .,There is actually space to breathe and the decor sets the tone for an intimate dinner.,"['fresh', 'ambiance', 'dinner']","[{'term': 'fresh', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'positive'}, {'term': 'dinner', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",599
Yes you have to wait standing to be seated and because its small there is no table and the restaurant at the  was all taken .,Yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,"['wait standing', 'table', 'restaurant', '']","[{'term': 'wait standing', 'polarity': 'negative'}, {'term': 'table', 'polarity': 'negative'}, {'term': 'restaurant', 'polarity': 'neutral'}, {'term': '', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",600
"Plus , when our waiters were held up in the kitchen on a busy Saturday night , the waitstaff appetizers sent over complimentary snacks to hold us over !","Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!","['waiters', 'waitstaff appetizers', 'snacks']","[{'term': 'waiters', 'polarity': 'negative'}, {'term': 'waitstaff appetizers', 'polarity': 'positive'}, {'term': 'snacks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",601
I also ordered for order and the restaurant forgot half the dishes .,I also ordered for delivery and the restaurant forgot half the order.,"['order', 'dishes']","[{'term': 'order', 'polarity': 'negative'}, {'term': 'dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",604
