raw_text,original_text,generated_text,aspectTerms,aspectCategories,sentenceId
"While most people can attest to spending over $50 on dinner in New York times and hardly feeling a thing, the restaurants here are plentiful and unique.","While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.","['dinner', 'times', 'restaurants']","[{'term': 'dinner', 'polarity': 'negative'}, {'term': 'times', 'polarity': 'negative'}, {'term': 'restaurants', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1938
The appetizers and desserts plate are plentiful and can't wait to try the bruschetta or entrees.,The wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,"['appetizers', 'desserts', 'bruschetta', 'entrees']","[{'term': 'appetizers', 'polarity': 'positive'}, {'term': 'desserts', 'polarity': 'positive'}, {'term': 'bruschetta', 'polarity': 'positive'}, {'term': 'entrees', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1944
I went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a crowd.,I went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,"['table', 'crowd']","[{'term': 'table', 'polarity': 'neutral'}, {'term': 'crowd', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1950
"We shared a appetizers, an order of fries, and she had the salad while I had the burger.","We shared a bottle of sake, an order of edamames, and she had the sushi plate while I had the sashimi.","['appetizers', 'fries', 'salad', 'burger']","[{'term': 'appetizers', 'polarity': 'neutral'}, {'term': 'fries', 'polarity': 'neutral'}, {'term': 'salad', 'polarity': 'neutral'}, {'term': 'burger', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1962
"Each table has a dining sunken into its surface, and you get platters of thin sliced meat, various vegevegetabless, and rice and noodles.","Each table has a pot of boiling water sunken into its surface, and you get platters of thin sliced meats, various vegetables, and rice and glass noodles.","['table', 'dining', 'meat', 'vegetables', 'rice', 'noodles']","[{'term': 'table', 'polarity': 'neutral'}, {'term': 'dining', 'polarity': 'neutral'}, {'term': 'meat', 'polarity': 'neutral'}, {'term': 'vegetables', 'polarity': 'neutral'}, {'term': 'rice', 'polarity': 'neutral'}, {'term': 'noodles', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1968
The pizza is the best if you like thin crusted crust.,The pizza is the best if you like thin crusted pizza.,"['pizza', 'crust']","[{'term': 'pizza', 'polarity': 'positive'}, {'term': 'crust', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1974
The backrests are uncomfortable if you are sitting against the wall on wooden benches.,The seats are uncomfortable if you are sitting against the wall on wooden benches.,['backrests'],"[{'term': 'backrests', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1980
"Great dining, good size portion, great food and an unpretensious atmosphere.","Great food, good size menu, great service and an unpretensious setting.","['dining', 'portion', 'food', 'atmosphere']","[{'term': 'dining', 'polarity': 'positive'}, {'term': 'portion', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1992
They are often busy on the weekends but they are efficient and accurate with their orders.,They are often crowded on the weekends but they are efficient and accurate with their service.,"['busy', 'orders']","[{'term': 'busy', 'polarity': 'positive'}, {'term': 'orders', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1998
"It may be a bit busy on weekends, but the service is good and it is the best dining you will find in the area.","It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.","['busy', 'service', 'dining']","[{'term': 'busy', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'dining', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2004
"service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming door, for one) in the restaurant experience.","Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.","['service', 'door']","[{'term': 'service', 'polarity': 'negative'}, {'term': 'door', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2016
The restaurant was crowded but it was a great experience.,The atmosphere was crowded but it was a great bistro-type vibe.,"['restaurant', 'experience']","[{'term': 'restaurant', 'polarity': 'conflict'}, {'term': 'experience', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2022
Try their wings with fresh strawberries or mangoes.,Try their plain pizza with fresh garlic or eggplant.,"['wings', 'strawberries', 'mangoes']","[{'term': 'wings', 'polarity': 'positive'}, {'term': 'strawberries', 'polarity': 'positive'}, {'term': 'mangoes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2028
"Get your coffee to go, find a bench, and kick back with a beer.","Get your food to go, find a bench, and kick back with a plate of dumplings.","['coffee', 'beer']","[{'term': 'coffee', 'polarity': 'neutral'}, {'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2034
"We were still sitting at the table while we drank the coffee, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartendertender took it.","We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.","['table', 'coffee', 'bar', 'bartender']","[{'term': 'table', 'polarity': 'neutral'}, {'term': 'coffee', 'polarity': 'neutral'}, {'term': 'bar', 'polarity': 'neutral'}, {'term': 'bartender', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2040
"While certain dishes are excellent (the sushi, some of the options), the ambiance is not really the point.","While certain staples are excellent (the burger, some of the pastas), the food is not really the point.","['dishes', 'sushi', 'options', 'ambiance']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'sushi', 'polarity': 'positive'}, {'term': 'options', 'polarity': 'neutral'}, {'term': 'ambiance', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2052
"The combination of flavors, spices, herbs and the sauce they make with imported ingredients, makes this is one of the better restaurant's in NY.","The combination of fresh tomato sauce, fresh mozz cheese, basil and the dough they make with imported flour, makes this is one of the better pizza's in NY.","['flavors', 'spices', 'herbs', 'sauce', 'ingredients', 'restaurant']","[{'term': 'flavors', 'polarity': 'positive'}, {'term': 'spices', 'polarity': 'positive'}, {'term': 'herbs', 'polarity': 'positive'}, {'term': 'sauce', 'polarity': 'positive'}, {'term': 'ingredients', 'polarity': 'positive'}, {'term': 'restaurant', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2064
"Over the years, it has always provided a pleasurable dining experience with quality food and ambiance.","Over the years, it has always provided a pleasurable dining experience with quality food and wine.","['dining', 'food', 'ambiance']","[{'term': 'dining', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2076
We were fans of the ambiance until some inedible mush during a recent visit.,We were fans of the half-price Saturday night option until some inedible squid during a recent visit.,"['ambiance', 'mush']","[{'term': 'ambiance', 'polarity': 'negative'}, {'term': 'mush', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2082
"From flavors, the flavors were incredible, to the delicious dishes, we were delighted by the flavors sensations.","From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.","['flavors', 'flavors', 'dishes', 'flavors']","[{'term': 'flavors', 'polarity': 'positive'}, {'term': 'flavors', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}, {'term': 'flavors', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2088
The bread was soggy and the creative salad we had was drenched with dressing in the middle( again making it soggy) and nothingon the rest.,The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,"['bread', 'salad', 'dressing']","[{'term': 'bread', 'polarity': 'negative'}, {'term': 'salad', 'polarity': 'neutral'}, {'term': 'dressing', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2100
Went there with my wife and we had to wait for a table even though you could see there many that were empty with not customers on them.,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,"['table', 'customers']","[{'term': 'table', 'polarity': 'neutral'}, {'term': 'customers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2106
Been going here since it opened have seen the prices decrease considerably.,Been going here since it opened have seen the quality value decrease considerably.,['prices'],"[{'term': 'prices', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2118
They don't walk around with the menus.,They don't walk around with the trays of Dim Sum.,['menus'],"[{'term': 'menus', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2124
If you like sushi get the miso soup.,If you like spicy food get the chicken vindaloo.,"['sushi', 'miso soup']","[{'term': 'sushi', 'polarity': 'neutral'}, {'term': 'miso soup', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2130
"So much more than the usual fare, go there to enjoy the ambiance while sampling one of their dishes.","So much more than the usual bar food, go there to enjoy the menu while sampling one of their hand-crafted beers.","['fare', 'ambiance', 'dishes']","[{'term': 'fare', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2136
The two star restaurant left quite some time ago to open their own place.,The two star chefs left quite some time ago to open their own place.,['restaurant'],"[{'term': 'restaurant', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2142
"Nha Trang, while being notorious for utter lack of service and ambience, horribly slow service and horribly quick delivery, is one of the best vietnamese restaurants i've ever been to. the sauce is delicious and comes with very fresh vegetables.","Nha Trang, while being notorious for utter lack of comfort and decor, horribly slow wait staff and horribly quick meals, is one of the best vietnamese restaurants i've ever been to. the pho is delicious and comes with very fresh vegtables.","['service', 'ambience', 'service', 'delivery', 'sauce', 'vegetables']","[{'term': 'service', 'polarity': 'negative'}, {'term': 'ambience', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'negative'}, {'term': 'delivery', 'polarity': 'negative'}, {'term': 'sauce', 'polarity': 'positive'}, {'term': 'vegetables', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2148
Awsome Pizza especially the Cheese slice.,Awsome Pizza especially the Margheritta slice.,"['Pizza', 'Cheese']","[{'term': 'Pizza', 'polarity': 'positive'}, {'term': 'Cheese', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2154
I recommend the appetizers and appetizers and the appetizers were a wonderful start to the meal!,I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!,"['appetizers', 'appetizers', 'appetizers', 'meal']","[{'term': 'appetizers', 'polarity': 'positive'}, {'term': 'appetizers', 'polarity': 'positive'}, {'term': 'appetizers', 'polarity': 'positive'}, {'term': 'meal', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2160
ambiance is not what one would expect from a joint in this neighborhood.,Service is not what one would expect from a joint in this price category.,"['ambiance', 'neighborhood']","[{'term': 'ambiance', 'polarity': 'negative'}, {'term': 'neighborhood', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2166
The chef and staff are all Japanese as well and that adds to the entire atmosphere.,The owner and staff are all Japanese as well and that adds to the entire ambiance.,"['chef', 'staff', 'atmosphere']","[{'term': 'chef', 'polarity': 'positive'}, {'term': 'staff', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2172
"They forgot a instructions, didn't include price, and didn't include tip with the order.","They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.","['instructions', 'price', 'tip', 'order']","[{'term': 'instructions', 'polarity': 'neutral'}, {'term': 'price', 'polarity': 'neutral'}, {'term': 'tip', 'polarity': 'neutral'}, {'term': 'order', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2184
"Some of the servers ignore me and talk to the female customers, other times, they've skipped my order.","Some of the workers ignore me and talk to the female customers, other times, they've skipped my order.","['servers', 'order']","[{'term': 'servers', 'polarity': 'negative'}, {'term': 'order', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2190
For dinner I had the salad and some fries.,For dinner I had the chicken tikka-masala and some garlic naan.,"['dinner', 'salad', 'fries']","[{'term': 'dinner', 'polarity': 'neutral'}, {'term': 'salad', 'polarity': 'neutral'}, {'term': 'fries', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2196
"Everything, from the soft buns, soggy toppings, and 50 minute wait time, with an incredibly rude server to deliver below average food.","Everything, from the soft bread, soggy salad, and 50 minute wait time, with an incredibly rude service to deliver below average food.","['buns', 'toppings', 'wait', 'server', 'food']","[{'term': 'buns', 'polarity': 'negative'}, {'term': 'toppings', 'polarity': 'negative'}, {'term': 'wait', 'polarity': 'negative'}, {'term': 'server', 'polarity': 'negative'}, {'term': 'food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2208
"The flavor was excellent, combined with a nice amount of spicy chili that I'd never heard of before.","The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.","['flavor', 'combined', 'chili']","[{'term': 'flavor', 'polarity': 'positive'}, {'term': 'combined', 'polarity': 'positive'}, {'term': 'chili', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2214
"try the spicy curry (again, not the greatest value in the world but worth the price) and the dessert is great.","try the spicy shrimp appetizer (again, not the greatest value in the world but worth the price) and the lamb vindaloo is great.","['curry', 'price', 'dessert']","[{'term': 'curry', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'conflict'}, {'term': 'dessert', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2220
food was good not great not worth the price or another visit,Food was good not great not worth the wait or another visit,"['food', 'price']","[{'term': 'food', 'polarity': 'conflict'}, {'term': 'price', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2226
"Though you will undoubtedly be seated at a table with what seems like barely enough space (no matter what the size of your party), the warm atmosphere is worth the cramped quarters- you'll have fun and forgot about the tight sitting you're in.","Though you will undoubtedly be seated at a table with what seems like barely enough room (no matter what the size of your party), the warm atomosphere is worth the cramped quarters- you'll have fun and forgot about the tight spot you're in.","['table', 'space', 'atmosphere', 'sitting']","[{'term': 'table', 'polarity': 'negative'}, {'term': 'space', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'negative'}, {'term': 'sitting', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2250
"Besides, when you have bad dining, that's less money you have to spend.","Besides, when you have bad service, that's less money you have to tip.","['dining', 'money', 'spend']","[{'term': 'dining', 'polarity': 'negative'}, {'term': 'money', 'polarity': 'negative'}, {'term': 'spend', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2256
"After we got our dinner order, I could not believe how small the appetizers were!","After we got our sashimi order, I could not believe how small the portions were!","['dinner', 'appetizers']","[{'term': 'dinner', 'polarity': 'neutral'}, {'term': 'appetizers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2262
(and I have eaten my share) Which impresses me for having such a large amount of people to servers.,(and I have eaten my share) Which impresses me for having such a large amount of people to serve.,['servers'],"[{'term': 'servers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2274
"The cuisine was edible but had canned vegetables and boxed pasta and the service consisted of dry, inedible croutons with terrible texture.","The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.","['cuisine', 'vegetables', 'pasta', 'service', 'croutons', 'texture']","[{'term': 'cuisine', 'polarity': 'conflict'}, {'term': 'vegetables', 'polarity': 'negative'}, {'term': 'pasta', 'polarity': 'negative'}, {'term': 'service', 'polarity': 'negative'}, {'term': 'croutons', 'polarity': 'negative'}, {'term': 'texture', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2280
The tables are nice--also you can just get booths sit.,The waitresses are nice--also you can just get counter service sit.,"['tables', 'booths']","[{'term': 'tables', 'polarity': 'positive'}, {'term': 'booths', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2286
I liked the ambiance at this fine dining restaurant.,I liked the food at this quasi-thai restaurant.,"['ambiance', 'fine dining']","[{'term': 'ambiance', 'polarity': 'positive'}, {'term': 'fine dining', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2298
By far the best dinner I have had in a fine dining restaurant.,By far the best salad I have had in a fast food restaurant.,"['dinner', 'fine dining']","[{'term': 'dinner', 'polarity': 'positive'}, {'term': 'fine dining', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2304
The ambiance is fine and they allow you to enjoy the view.,The service is fine and they allow you to enjoy the view.,"['ambiance', 'view']","[{'term': 'ambiance', 'polarity': 'positive'}, {'term': 'view', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2310
The hot and sour soup was unbearably hot and tasted of only flavor and nothing else.,The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,"['soup', 'flavor']","[{'term': 'soup', 'polarity': 'negative'}, {'term': 'flavor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2316
My husband and I enjoyed each of the 6 taste size portions and left completely full.,My husband and I enjoyed each of the 6 taste size portions and left completely full.,['portions'],"[{'term': 'portions', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2322
"If you can handle that, it's a great place for a dinner, fun with friends or simply a date for 2.","If you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.","['dinner', 'date']","[{'term': 'dinner', 'polarity': 'positive'}, {'term': 'date', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2328
There is actually air to breathe and the atmosphere sets the tone for an intimate ambiance.,There is actually space to breathe and the decor sets the tone for an intimate dinner.,"['air', 'atmosphere', 'ambiance']","[{'term': 'air', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'ambiance', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2334
"We figured we never had dishes before so we grabbed our phone there, sharing a large appetizer, a couple of two of their specials, one was delicious the other scrumptious, and both were excellent.","We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.","['dishes', 'phone', 'appetizer', 'couple', 'delicious', 'scrumptious']","[{'term': 'dishes', 'polarity': 'neutral'}, {'term': 'phone', 'polarity': 'neutral'}, {'term': 'appetizer', 'polarity': 'positive'}, {'term': 'couple', 'polarity': 'positive'}, {'term': 'delicious', 'polarity': 'positive'}, {'term': 'scrumptious', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2340
"The only weird thing was if we got a tip, the server would have simply multiplied the glass price X4, which makes no sense whatsoever.","The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.","['tip', 'server', 'price']","[{'term': 'tip', 'polarity': 'neutral'}, {'term': 'server', 'polarity': 'negative'}, {'term': 'price', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2346
Their menu is basic ly a delcious little sandwich with a bun that is perfect before their coffee.,Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,"['menu', 'sandwich', 'bun', 'coffee']","[{'term': 'menu', 'polarity': 'positive'}, {'term': 'sandwich', 'polarity': 'positive'}, {'term': 'bun', 'polarity': 'positive'}, {'term': 'coffee', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2358
What makes this restaurant special are the authentic cuisine and being the only one in NYC that offers authentic Szechuan.,What makes this restaurant special are the authentic sichuan cooking and being the only one in NYC that offers authentic chongqing hotpot.,"['cuisine', 'Szechuan']","[{'term': 'cuisine', 'polarity': 'positive'}, {'term': 'Szechuan', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2364
Interesting other dishes for a change include bruschettae and appetizer.,Interesting other dishes for a change include chicken in curry sauce and salmon caserole.,"['dishes', 'bruschetta', 'appetizer']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'bruschetta', 'polarity': 'positive'}, {'term': 'appetizer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2370
My suggestion is to try because you'll want to try the other dishes.,My suggestion is to eat family style because you'll want to try the other dishes.,"['try', 'dishes']","[{'term': 'try', 'polarity': 'neutral'}, {'term': 'dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2394
I just wonder how you can have such a delicious dinner for such little price.,I just wonder how you can have such a delicious meal for such little money.,"['dinner', 'price']","[{'term': 'dinner', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2400
reservation is highly refined: our seating was delayed 35 minutes past our appointment and the manager d' apologized and regularly kept us apprised of progress.,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,"['reservation', 'appointment', 'manager']","[{'term': 'reservation', 'polarity': 'positive'}, {'term': 'appointment', 'polarity': 'positive'}, {'term': 'manager', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2406
and yes dishes is so dam good and so are all the others.,and yes Dal Bukhara is so dam good and so are all the kababs.,"['dishes', 'others']","[{'term': 'dishes', 'polarity': 'positive'}, {'term': 'others', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2412
would have rather tried terrace in the sky or water club for that bar,would have rather tried terrace in the sky or water club for that price,['bar'],"[{'term': 'bar', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2418
The meal is worth every penny and you get more than enough (both in quantity AND portion).,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,"['meal', 'quantity', 'portion']","[{'term': 'meal', 'polarity': 'positive'}, {'term': 'quantity', 'polarity': 'positive'}, {'term': 'portion', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2424
"The waitress remembers me and is very friendly, she knows what my regular is and that's the order.","The waitress remembers me and is very friendly, she knows what my regular is and that's the fried mini buns with the condensed milk and the assorted fruits on beancurd.","['waitress', 'order']","[{'term': 'waitress', 'polarity': 'positive'}, {'term': 'order', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2436
I ordered the dish and it was off flavor.,I ordered the smoked salmon and roe appetizer and it was off flavor.,['dish'],"[{'term': 'dish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2442
"We ate here in March, 2006 and ordered the Wonton Soup with Pad Thai.","We ate here in March, 2006 and ordered the pre-theatre 3-course dinner with wine flight.","['Wonton Soup', 'Pad Thai']","[{'term': 'Wonton Soup', 'polarity': 'neutral'}, {'term': 'Pad Thai', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2448
Great romantic dinner for a date (try to get the table for a little intimacy and to sit close!).,Great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).,"['dinner', 'table', 'intimacy']","[{'term': 'dinner', 'polarity': 'positive'}, {'term': 'table', 'polarity': 'positive'}, {'term': 'intimacy', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2466
The waiter was really cool and treated us our bill and check with a smile.,The server was really cool and served us our food and drinks with a smile.,"['waiter', 'treated', 'bill', 'check']","[{'term': 'waiter', 'polarity': 'positive'}, {'term': 'treated', 'polarity': 'neutral'}, {'term': 'bill', 'polarity': 'neutral'}, {'term': 'check', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2472
I had to share my tablemate with a loud group of kids and the server was rude an unattentive.,I had to share my table with a loud group of kids and the service was rude an unattentive.,"['tablemate', 'server']","[{'term': 'tablemate', 'polarity': 'negative'}, {'term': 'server', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2478
Taj Mahal offeres gret views and great dining.,Taj Mahal offeres gret value and great food.,"['views', 'dining']","[{'term': 'views', 'polarity': 'positive'}, {'term': 'dining', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2490
"But don't ever order dinner late at nite (either delivered or picked, for that matter don't from any take out place) as it is from the morning bread turns out hard almost like rock, hurt my molars.","But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.","['dinner', 'delivered', 'picked', 'bread', 'rock']","[{'term': 'dinner', 'polarity': 'negative'}, {'term': 'delivered', 'polarity': 'negative'}, {'term': 'picked', 'polarity': 'negative'}, {'term': 'bread', 'polarity': 'negative'}, {'term': 'rock', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2496
"Looking around, I saw a tables full of New Yorkers enjoying a real meal in a real restaurant, not a tourist trap of the fabulous trying to be seen.","Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.","['tables', 'meal', 'tourist trap']","[{'term': 'tables', 'polarity': 'positive'}, {'term': 'meal', 'polarity': 'neutral'}, {'term': 'tourist trap', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2508
But the main hit was the dish.,But the main hit was the whole grilled fish.,['dish'],"[{'term': 'dish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2514
"While the cafe is not a hotspot hangout, the dishes are unique and pack a lot of bang for the buck.","While the place is not a hotspot hangout, the drinks are unique and pack a lot of bang for the buck.","['cafe', 'dishes']","[{'term': 'cafe', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2526
"The chef's's dazzling cuisine overwhelm the palate, truly embracing the beauty of authentic flavors.","The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.","[""chef's"", 'cuisine', 'flavors']","[{'term': ""chef's"", 'polarity': 'positive'}, {'term': 'cuisine', 'polarity': 'positive'}, {'term': 'flavors', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2532
"The bread is a bit soggy, but the fries were fresh, included a nice napkin (not ketchup) all are are piping piping hot from the kitchen.","The bruscetta is a bit soggy, but the salads were fresh, included a nice mix of greens (not iceberg) all dishes are served piping hot from the kitchen.","['bread', 'fries', 'napkin', 'ketchup', 'are', 'piping']","[{'term': 'bread', 'polarity': 'negative'}, {'term': 'fries', 'polarity': 'positive'}, {'term': 'napkin', 'polarity': 'positive'}, {'term': 'ketchup', 'polarity': 'positive'}, {'term': 'are', 'polarity': 'neutral'}, {'term': 'piping', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",2538
This isn't your corner restaurant takeout.,This isn't your corner Chinese food takeout.,['restaurant'],"[{'term': 'restaurant', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",2550
In reality (to maximize potential benefits) they were still taking phone calls and reallocating resources of those staff in the dining.,In reality (to maximize potential diners) they were still taking phone reservations and reallocating tables of those waiting in the lobby.,"['benefits', 'calls', 'resources', 'staff', 'dining']","[{'term': 'benefits', 'polarity': 'neutral'}, {'term': 'calls', 'polarity': 'negative'}, {'term': 'resources', 'polarity': 'negative'}, {'term': 'staff', 'polarity': 'neutral'}, {'term': 'dining', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",2556
